,density,nelements,formationenergy_pa,atomMean,atomStd,transition,metalloid,other,NdValenc wmean,BulkModulus wstd,AtomicWeigh wstd,BoilingT wmean,BoilingT wstd,BCCfermi wstd,IsAlkali wmean,IsAlkali wstd,NfValenc wmean,NfValenc wstd,HeatCapacityMass wmean,HeatCapacityMass wstd,BCCenergy_p wstd,MiracleRadius wstd,n_ws^third wmean,AtomicVolum wmean,BCCefflatcn wstd,HeatFusion wmean,HeatFusion wstd,GSefflatcn wstd,IsNonm wmean,MeltingT wstd,GSestBCClatcn wstd,CovalentRadius wstd,GSestFCClatcn wstd,NpUnfilled wmean,BCCenergydiff wmean,GSmagmom wstd,phi wmean,SpaceGroupNumber wstd,Row wstd,vx,Coordination,numberDensity,oxidation flexibility,avgIonicRadVol,AtomicNum Density,oxidation flexibility Std,chargedensityvoldens
"mp-300777439, Mn5Fe(PO4)6, Li4Mn5Fe(PO4)6, mp-772374, mp-777439",3.333250534131028,4.0,-2.4134824713963337,12.027777777777779,6.409567982976315,2.0,0.0,4.0,0.21527777777777776,6.492695325717403,3.341778210193318,140.88472222222222,106.52082502118748,0.7083320529255023,0.0,0.0,0.0,0.0,0.20479166666666665,0.2386386855914239,0.5245483482407568,14.126049821688115,0.13694444444444442,3100.380955652382,1.1760011712237275,1.3533333333333333,1.1838256181278568,1.2690416571845462,0.2083333333333333,71.45734832222524,0.6345208287217164,14.510178619328391,0.7994461486188409,0.4583333333333333,0.41794844851875,0.0253811169657192,0.42,11.296244117972995,0.4433580472086768,8.038936860222853,4.2222222222222205,0.08026081542141915,5.6111111111111125,0.5049962947647838,12.027777777777779,2.3484957097609165,0.9369681793495972
"mp-300777465, LiP3(WO6)2, Li3P3(WO6)2, mp-763532, mp-777465",4.400925561350488,4.0,-2.5397577974603185,16.22222222222222,20.63857110567373,1.0,0.0,4.0,0.1111111111111111,14.577009210769686,7.452821163396977,222.3986111111111,245.79044567435767,0.7888535941181929,0.013888888888888888,0.024056261216234408,0.3888888888888888,0.6735753140545633,0.2384583333333333,0.2254646860436857,0.6029472303087485,13.027748163908534,0.13263888888888886,3100.614859586814,1.1371828130028279,2.3038888888888893,2.3530671473632028,1.2299656850798502,0.2083333333333333,161.53150538374658,0.6149828426700609,13.590084382317812,0.7748298287176929,0.4583333333333333,0.4127951971875,0.0,0.4041666666666667,9.121722732975604,0.44161425265512905,8.058844394319182,4.27777777777778,0.07233184857117693,4.888888888888889,0.5601041838534321,16.22222222222222,2.131480677027876,1.1388742913631635
"mp-300777465, P3(WO6)2, LiP3(WO6)2, mp-851036, mp-763532",4.355607362028982,3.0,-2.5169489370168066,17.0,20.97898107770784,1.0,0.0,3.0,0.1568627450980392,16.75361403510348,6.6831833475858975,282.30784313725485,285.5429840902557,0.5450102053996552,0.0,0.0,0.5490196078431372,0.7764309754205228,0.2664117647058824,0.27424779793332943,0.3887465390549027,13.338292042164776,0.16803921568627453,4376.916192787662,1.2064283348987133,3.1937254901960785,2.4496310638740075,1.2952048703914307,0.29411764705882354,182.7435768050796,0.6476024353401779,13.019283010358373,0.8159279401543541,0.6470588235294118,0.5826843542647059,0.0,0.5147058823529412,11.125511621617804,0.3812200410828154,8.476663977023835,4.235294117647058,0.06832906082342129,5.176470588235294,0.5722770385005959,17.0,1.8225803982152549,1.127431725290145
"mp-300777471, LiFeF4, Li2FeF4, mp-777252, mp-777471",3.151186010459325,3.0,-2.858472630793333,10.833333333333336,7.127801593447701,1.0,0.0,3.0,0.3333333333333333,12.945994184770004,4.832321461217194,282.6955555555556,190.38078072414714,0.8709940129074399,0.05555555555555555,0.07856742013183861,0.0,0.0,0.4070555555555555,0.23572120747680084,0.4582745847837994,11.035576587441364,0.15277777777777776,4135.541982909101,1.142805436819848,0.9905555555555556,0.9368330549460272,1.2199386967490475,0.2222222222222222,117.19655764600799,0.6099693484652225,7.704415921493207,0.7685132218103692,0.2222222222222222,0.19360041333333333,0.16582933096424285,0.4322222222222221,13.277894002280725,0.41573970964154905,5.6463794210000025,5.5,0.08204470528581279,1.3333333333333333,0.8424757245865239,10.833333333333336,2.9814239699997205,0.8626776452670679
"mp-300777475, Li2FeF6, Li3FeF6, mp-777463, mp-777475",3.1398610161599554,3.0,-2.678475877459999,9.555555555555557,6.308919807368173,1.0,0.0,3.0,0.2222222222222222,8.387723735616271,4.560743618774868,254.56592592592582,140.06018888815427,0.7320177402262128,0.07407407407407407,0.10475656017578484,0.0,0.0,0.465074074074074,0.3103709228316483,0.21366137892248246,13.862048138742814,0.13814814814814813,4135.722847596328,1.1772655747979055,0.7903703703703703,0.5638582063050589,1.25167253096082,0.2222222222222222,68.09650427225695,0.6258362655629152,9.577637419841773,0.7885042846725682,0.2222222222222222,0.19368100833333327,0.11055288730949524,0.3937037037037037,16.858403284916168,0.4190262407031393,4.7800176340626575,6.0,0.09263039986999937,0.8888888888888888,0.8197922890841233,9.555555555555557,2.5141574442188355,0.8591032446742312
"mp-300777480, Ti3MnO8, Li2Ti3MnO8, mp-782664, mp-777480",3.9820918563808014,3.0,-2.997251930194942,12.916666666666664,6.993548614417592,2.0,0.0,3.0,0.3055555555555555,11.36515141415488,3.2205465565954965,381.52222222222224,363.71263212243827,0.6434109521616697,0.0,0.0,0.0,0.0,0.2609722222222222,0.2509839556379139,0.502248339073908,13.558059877958975,0.1713888888888889,4133.408305218257,1.15033795748181,1.586666666666667,1.4306526935736814,1.2568472445993026,0.2222222222222222,193.8204860237151,0.6284236224255295,14.431243968180144,0.7917641500677962,0.4444444444444444,0.5241209411205555,1.1095853658583647e-05,0.44027777777777777,17.21464887247106,0.41573970964154905,5.63491989201004,6.0,0.08812816477248245,4.75,0.4299111343539961,12.916666666666664,1.6393596310754999,1.1048442429069094
"mp-300777495, LiVP2O7, Li2VP2O7, mp-18911, mp-777495",2.8232067331697284,4.0,-2.7456734722673146,10.181818181818182,5.184209974321184,1.0,0.0,4.0,0.06818181818181818,5.907823290608637,3.3978498555877104,159.8340909090909,105.71616418915214,0.8207514310390259,0.022727272727272728,0.039364791081110836,0.0,0.0,0.2735227272727273,0.2058968426519688,0.4939629143432471,11.446876942447545,0.13454545454545455,2959.936303758181,1.0510076089297329,1.4345454545454546,1.3271749652663556,1.1410051031522717,0.20454545454545453,67.13798711761135,0.5705025517102694,12.032218285067144,0.7187881738174893,0.4545454545454545,0.3981495427272727,0.0,0.4136363636363636,8.79342823734232,0.41411061723383175,4.6988235886303915,4.2727272727272725,0.08067231035569497,4.545454545454546,0.522784544831144,10.181818181818182,2.1046976186891317,0.797233814534679
"mp-300777495, VP2O7, LiVP2O7, mp-25631, mp-18911",2.8404215087289235,3.0,-2.641296025994046,10.9,4.887739763939975,1.0,0.0,3.0,0.10000000000000002,7.0811173004139825,2.6569803335011617,180.59,133.93788435938006,0.6797539317516824,0.0,0.0,0.0,0.0,0.2817666666666667,0.2587167348450596,0.380614837232814,13.459073767041572,0.16466666666666666,4340.521776909335,1.215382352689674,2.004,1.4545826434639824,1.3058199838583011,0.3,79.57096008525276,0.6529099920865131,13.362717621136134,0.8226150425968495,0.6666666666666666,0.5838075916666666,0.0,0.5116666666666667,9.312476696465996,0.4320493798938573,4.680353673536481,4.2,0.07606302348375513,5.0,0.5282825773784015,10.9,1.6124515496597098,0.8047036312426475
"mp-300777528, Li2VF6, Li3VF6, mp-777078, mp-777528",2.398384173349221,3.0,-3.1271850507933343,9.222222222222221,5.452375176171243,1.0,0.0,3.0,0.1111111111111111,7.867908111571094,4.591736531215637,274.78814814814814,155.63614595274237,0.7321630218403451,0.07407407407407407,0.10475656017578484,0.0,0.0,0.4665555555555554,0.30838988470385065,0.2468676141717897,13.821912584360811,0.13333333333333333,4135.799422901938,1.1633866415954977,1.075185185185185,0.9508005435028828,1.238013653688105,0.2222222222222222,86.36932126292518,0.6190068269187297,8.58476655100497,0.779899731176067,0.2222222222222222,0.19368100833333327,0.0,0.3685185185185185,16.858403284916168,0.4190262407031393,6.044986204730544,5.0,0.07269606069850053,0.6666666666666666,0.8636336507949889,9.222222222222221,1.8856180831641267,0.6507022961656128
"mp-300777530, LiMnPHO5, Li2MnPHO5, mp-769993, mp-777530",3.1627572090769136,5.0,-2.3422236117005037,9.333333333333334,6.6332495807108,1.0,0.0,5.0,0.11111111111111112,5.1181593913784615,3.2889537964747766,110.51399999999998,94.53060537149454,0.5868864836840579,0.02222222222222222,0.04444444444444444,0.0,0.0,0.5272,0.5594494798405188,0.4490579297314468,11.508965909076991,0.12755555555555556,2480.911303502587,0.8544898080384296,0.7913333333333333,0.8119461151007253,0.9093638896146584,0.1555555555555556,57.94698271206274,0.4546819449136314,10.996071127767117,0.5728633533334457,0.2888888888888889,0.30117023917422225,1.3783141762444448e-05,0.4011111111111111,10.208831809447165,0.3513641844631533,5.1656920352094655,4.111111111111111,0.0985973532801896,4.4444444444444455,0.4689261847259443,9.333333333333334,2.793290019994785,0.8931777839179389
"mp-300777530, MnPHO5, LiMnPHO5, mp-775096, mp-769993",3.3269524696829658,4.0,-2.0983135231630694,10.125,6.6226410894748025,1.0,0.0,4.0,0.15625,6.321698125306206,3.6511976661094367,104.9415625,110.7152605411703,0.5488497355875811,0.0,0.0,0.0,0.0,0.6294375,0.698962056932456,0.4865531423358913,14.456156776612515,0.14875,3488.108268735517,1.056771863247058,1.0190625,0.9797964452980782,1.11588371350362,0.21875,72.7565323010963,0.5579418568759804,13.766857564001308,0.7029626900192579,0.40625,0.42338464477625,1.6785774717523748e-05,0.475,11.24943574973874,0.4192627457812106,4.961443347980027,4.0,0.09602572874456346,5.0,0.4547782666391434,10.125,2.449489742783178,0.9436664659538376
"mp-300777601, Li4Mn3Cr3(FeO8)2, Li10Mn3Cr3(FeO8)2, mp-761449, mp-777601",4.195869228538688,5.0,-2.1123673398934977,12.107142857142858,8.260661015207154,3.0,0.0,5.0,0.3,6.7366799792521785,2.6568511644495505,214.31142857142854,87.60803821102077,0.5692786222054954,0.028571428571428567,0.057142857142857134,0.0,0.0,0.23355714285714285,0.2324903274266239,0.3883692526535335,9.662825884886505,0.12485714285714285,2126.1271610850536,0.8838012650969892,1.0347857142857144,0.7475818704738796,0.9662434132556807,0.11428571428571427,71.59506523525778,0.4831217067347348,9.757817378901905,0.608695207900208,0.2285714285714285,0.2658803113644286,0.06030133008006022,0.3468571428571428,8.672187540332247,0.32071349029490925,5.57003958292675,5.071428571428571,0.09877981313734767,4.785714285714286,0.3988553823706312,12.107142857142858,2.8952811713587487,1.1607688520691966
"mp-300777612, LiMn2(BO3)2, Li3Mn4(BO3)4, mp-850522, mp-777612",3.0977085980651515,4.0,-2.444122548834421,10.090909090909092,7.216830649814304,1.0,1.0,4.0,0.2272727272727273,23.56855439347834,4.081745440929874,349.30909090909086,282.6551439709229,0.7223490516394406,0.022727272727272728,0.039364791081110836,0.0,0.0,0.275,0.15544362003075088,0.5456820478653639,8.268230546110598,0.17500000000000002,2536.676090919956,0.8199512179116141,2.9668181818181822,3.66393014274414,0.8991836347110004,0.13636363636363635,166.7825920425133,0.4495918174623615,9.478444444681262,0.5664501946066557,0.5,0.3979417424777272,2.441567231639817e-05,0.5079545454545455,12.161342187507632,0.34914298853948217,8.466084380734676,3.787878787878788,0.0875307861385389,4.363636363636363,0.5260087039771071,10.090909090909092,2.931730090290382,0.8572885065430409
"mp-300777617, V2OF5, LiV2OF5, mp-779256, mp-777617",3.2521792535770566,3.0,-3.0544092715249995,12.375,6.142831187652807,1.0,0.0,3.0,0.25,18.856180831641268,4.870423740971369,328.1041666666667,418.8810944465293,1.0642947676156462,0.0,0.0,0.0,0.0,0.25066666666666665,0.1869369694724817,0.8633299558832063,14.284801558144078,0.13666666666666666,4651.163741648932,1.0777078772806967,1.8539583333333327,2.4903344578199844,1.130675628233168,0.25,248.01079788601047,0.5653378141529212,13.565811807628766,0.7122810123100543,0.2916666666666667,0.2769837263541666,0.0,0.3541666666666667,24.63532637404172,0.4249182927993987,5.031050391495736,5.75,0.07360239274907489,2.0,0.8191638538324703,12.375,2.6457513110645907,0.8840422461686456
"mp-300777630, CrP2O7, LiCrP2O7, mp-31698, mp-19103",2.9009386682973552,3.0,-2.4702217174940486,11.0,5.138093031466052,1.0,0.0,3.0,0.16666666666666666,7.0811173004139825,2.6254787437066605,156.05666666666667,99.7373638891442,0.6082807005560803,0.0,0.0,0.0,0.0,0.2804333333333333,0.2599209153227616,0.3669294290733666,13.586594700496347,0.16766666666666666,4340.463378217765,1.2247168356824532,1.9873333333333327,1.4530999812661054,1.3155455214735097,0.3,79.43071837911465,0.6577727608862984,13.80249574855536,0.8287417473776448,0.6666666666666666,0.5838378903333333,0.0,0.525,9.312476696465996,0.4320493798938573,6.571755971448325,4.2,0.07732100146652482,5.2,0.5088024887168457,11.0,1.833030277982336,0.8255170247643872
"mp-300777630, LiCrP2O7, Li2CrP2O7, mp-19103, mp-777630",2.92253104842194,4.0,-2.6842811877218606,10.272727272727273,5.411954933140807,1.0,0.0,4.0,0.11363636363636365,5.907823290608636,3.3936023526093333,143.10681818181817,78.55204054222341,0.8011399380753167,0.022727272727272728,0.039364791081110836,0.0,0.0,0.27261363636363634,0.20691176079720155,0.4934991906695256,11.52028394392952,0.1365909090909091,2959.896486468474,1.05612437490865,1.423181818181818,1.3228615208349608,1.1462713428682914,0.20454545454545453,67.02080584000922,0.5731356715639849,12.250210826318712,0.7221056969531157,0.4545454545454545,0.3981702009090909,0.0,0.4227272727272727,8.79342823734232,0.41411061723383175,4.6714949456127375,4.2727272727272725,0.08313229620444577,4.727272727272728,0.4968177604064156,10.272727272727273,2.2998382983042758,0.8288795278892792
"mp-300777675, V5O12, Li3V5O12, mp-776915, mp-777675",2.9308404244179647,2.0,-2.301702252058824,12.411764705882351,6.834676493307207,1.0,0.0,2.0,0.4411764705882353,23.52941176470589,1.84455,572.9764705882352,509.3764705882354,0.13550859117647074,0.0,0.0,0.0,0.0,0.3959117647058824,0.2520882352941177,0.4464495332352939,2.882352941176471,0.2411764705882353,6563.9879555581665,0.8560560691397647,3.2394117647058827,3.084117647058824,0.9855557645877352,0.35294117647058826,301.68823529411765,0.4927778824705883,0.7941176470588259,0.6208612268823531,0.7058823529411765,0.8107201041176471,0.0,0.625,29.44117647058824,0.11764705882352945,6.374662114761042,4.117647058823529,0.06717006845276842,4.588235294117646,0.5638149712822932,12.411764705882351,0.9112901991076274,0.8091801181536007
"mp-300777680, LiVF5, Li2VF5, mp-850149, mp-777680",3.032279916947214,3.0,-3.0501660847785717,10.142857142857142,5.642405045180428,1.0,0.0,3.0,0.14285714285714285,10.42433051407459,5.135239812673805,272.3523809523809,192.13966905952518,0.8417555050377314,0.047619047619047616,0.06734350297014738,0.0,0.0,0.390047619047619,0.22857268848859105,0.4212200949409805,9.687170373296311,0.12476190476190475,4430.639609187802,1.3115295591447422,1.2273809523809522,1.3078138186022443,1.394321023388279,0.2380952380952381,123.20659090028357,0.6971605117771481,9.839759228660249,0.8783672038477058,0.2380952380952381,0.20737720321428574,0.0,0.3380952380952381,10.370899457402695,0.4856209060564557,4.993201901370995,6.0,0.08361480381548819,0.8571428571428571,0.8523459319953287,10.142857142857142,2.099562636671296,0.8231507201570444
"mp-300777680, VF5, LiVF5, mp-765782, mp-850149",2.8390741263356234,2.0,-2.7433230239083337,11.333333333333336,5.21749194749951,1.0,0.0,2.0,0.25,13.333333333333332,3.670876333333333,342.0333333333333,271.29999999999995,1.1991528608333333,0.0,0.0,0.0,0.0,0.3840833333333333,0.3025833333333333,0.3999604199999999,11.166666666666664,0.13666666666666666,7751.823977905332,1.6429605064944108,1.8979166666666665,1.6854166666666663,1.7458655259913365,0.4166666666666667,159.625,0.8729327630833333,11.0,1.09982636325,0.4166666666666667,0.362547428125,0.0,0.35416666666666663,12.833333333333332,0.5,5.115275868423408,6.666666666666668,0.07029490958845071,1.0,0.8909542959189509,11.333333333333336,2.23606797749979,0.7732455292215006
"mp-300777681, Li2VF6, Li3VF6, mp-767692, mp-777681",2.3397183315189545,3.0,-3.0974099780155564,9.222222222222221,5.452375176171243,1.0,0.0,3.0,0.1111111111111111,7.867908111571094,4.591736531215637,274.78814814814814,155.63614595274237,0.7321630218403451,0.07407407407407407,0.10475656017578484,0.0,0.0,0.4665555555555554,0.30838988470385065,0.2468676141717897,13.821912584360811,0.13333333333333333,4135.799422901938,1.1633866415954977,1.075185185185185,0.9508005435028828,1.238013653688105,0.2222222222222222,86.36932126292518,0.6190068269187297,8.58476655100497,0.779899731176067,0.2222222222222222,0.19368100833333327,0.0,0.3685185185185185,16.858403284916168,0.4190262407031393,5.240294666500215,4.666666666666667,0.0709178736815865,0.6666666666666666,0.8669692493043221,9.222222222222221,1.8856180831641267,0.6347857476786645
"mp-300777681, LiVF6, Li2VF6, mp-766937, mp-767692",2.585660540341142,3.0,-2.9679170715175003,10.0,5.291502622129181,1.0,0.0,3.0,0.125,9.12128919981527,5.491595277039057,241.845,164.25498384118112,0.8218863522867245,0.04166666666666666,0.05892556509887896,0.0,0.0,0.375625,0.2329934950808713,0.361887297236148,8.476274076634274,0.10916666666666668,4651.876681678019,1.4497259108342746,1.0845833333333337,1.1359129649268418,1.536723028481925,0.25,106.02642909677704,0.7683615143249699,11.941844032178984,0.9680748457341662,0.25,0.217709795625,0.0,0.2958333333333333,8.190653548744175,0.5400617248673217,5.19268491855326,5.25,0.07247779661713669,0.75,0.8747134939553318,10.0,1.984313483298444,0.7034623534009643
"mp-300777682, NbV3O8, Li2NbV3O8, mp-771572, mp-777682",4.239104389533415,3.0,-2.571959749999999,14.5,10.23474474522936,2.0,0.0,3.0,0.3611111111111111,16.55984284532098,2.048392273022829,466.05,352.7009453515143,0.6939016858738423,0.0,0.0,0.0,0.0,0.2521111111111111,0.2577445111436737,0.5710007139809101,12.890265731057832,0.1822222222222222,4133.253171098846,1.1248779691786321,2.6738888888888894,2.1379967836537035,1.2340428210299923,0.2222222222222222,209.92967649685474,0.6170214106684636,13.155116828269982,0.7773982634144255,0.4444444444444444,0.5104533988888889,0.0,0.4666666666666666,21.095279151249358,0.3788383804718293,5.753086200287553,5.666666666666668,0.08196961446412615,4.666666666666667,0.4859887150851631,14.5,0.9428090415820634,1.1536040533104683
"mp-300777694, Ti3V5O16, Li4Ti3V5O16, mp-776923, mp-777694",3.9603449090024574,3.0,-2.7667733925,12.875,6.899954709996291,2.0,0.0,3.0,0.2916666666666667,13.677558893455755,2.1950455139820977,423.9111111111112,288.85341833523563,0.6875537011677456,0.0,0.0,0.0,0.0,0.2597916666666667,0.2494912392694826,0.3849003845381359,10.229390602512225,0.17722222222222225,4133.2956681446085,1.0712960937471545,2.1315277777777784,1.7872408622486669,1.1859214348216365,0.2222222222222222,170.7592531791361,0.5929607175478179,9.798136160628827,0.7470836896955916,0.4444444444444444,0.5152016909722222,1.3277894002261086e-06,0.4534722222222222,16.299651117223643,0.34246744460938755,5.606723766914462,5.833333333333332,0.08748206032297719,4.541666666666667,0.44713879839110826,12.875,0.8154327412825386,1.0932062830748794
"mp-300777695, Fe2OF3, LiFe2OF3, mp-778705, mp-777695",3.8978298337588537,3.0,-2.412871970386666,14.5,8.139410298049853,1.0,0.0,3.0,0.6666666666666666,26.71292284482513,6.5331224999096165,367.37444444444435,479.0487626639657,1.2044269660706857,0.0,0.0,0.0,0.0,0.23822222222222225,0.12288698009367473,1.1077367999981005,17.67260557060902,0.19666666666666666,4134.476533245238,0.717882155099963,1.5891666666666668,2.1316602597419134,0.7399676560224694,0.2222222222222222,276.2070623577469,0.3699838280148433,13.48043850259413,0.466150413030873,0.2777777777777777,0.2726323209722222,0.3316586619284857,0.5477777777777777,33.81932751519827,0.41573970964154905,4.735686783396859,5.666666666666668,0.07625957149727135,3.333333333333333,0.7715662853838301,14.5,3.5901098714230018,1.0732434373163129
"mp-300777702, LiMn2F6, LiMnF3, mp-767304, mp-777702",3.5072272334314145,3.0,-2.9472104102020693,11.888888888888893,7.248669524577818,1.0,0.0,3.0,0.3703703703703704,12.292837532292376,5.5024796267414064,251.56592592592602,195.41513532019084,1.1273016541228014,0.037037037037037035,0.05237828008789242,0.0,0.0,0.3512592592592592,0.18380454221636905,0.7633594120676941,12.021014977837508,0.15555555555555556,4135.39336559195,1.1734452487637856,1.124074074074074,1.2355709875579488,1.24967167278087,0.2222222222222222,138.9671572661262,0.6248358364604952,9.965096838809883,0.7872438230135772,0.2222222222222222,0.2046423731733333,3.248717668759989e-05,0.4351851851851852,15.699597646282024,0.4566232594791834,8.976531640013743,6.0,0.08235830891520368,2.2222222222222223,0.8396687411400099,11.888888888888893,4.15739709641549,0.9503521628821514
"mp-300777702, MnF3, LiMn2F6, mp-765931, mp-767304",3.3889988867025407,2.0,-2.739595048977328,13.0,6.92820323027551,1.0,0.0,2.0,0.625,15.0,0.2571455749999991,323.58,259.92,1.5419787612500002,0.0,0.0,0.0,0.0,0.368875,0.249125,0.79832117125,16.5,0.20125,6977.129800806425,1.2332028422026589,1.709375,1.5181250000000002,1.3263081748904617,0.375,169.8125,0.6631540874999999,4.0,0.8355217941250002,0.375,0.345061996605,3.8765086206875e-05,0.55625,21.5,0.25,8.188559233120214,5.25,0.07293285699841,2.5,0.8681087128893062,13.0,4.330127018922194,0.9202428620173424
"mp-300777706, Li4Mn2Fe3Co3O16, Li10Mn2Fe3Co3O16, mp-761441, mp-777706",4.505675622854599,5.0,-1.7477318003456657,12.464285714285715,8.813472409803492,3.0,0.0,5.0,0.35,8.070556210758983,2.709688721818487,225.51142857142844,109.26990227348585,0.562511321721043,0.028571428571428567,0.057142857142857134,0.0,0.0,0.23274285714285714,0.2331094485429537,0.371146424351276,9.701183390889662,0.12642857142857142,2126.10054272885,0.8851872819572907,0.9383571428571428,0.6081613977508649,0.9680417779969088,0.11428571428571427,65.29360973451587,0.4840208891122568,9.863662440224417,0.6098281067055484,0.2285714285714285,0.2669376424691429,0.09789956136298612,0.35992857142857143,8.669451410274009,0.32071349029490925,5.495448398885344,5.107142857142857,0.1029515964331272,4.5,0.3917510354222518,12.464285714285715,2.598076211353316,1.2454788578137217
"mp-300777706, Mn2Fe3Co3O16, Li4Mn2Fe3Co3O16, mp-772328, mp-761441",4.630726477288709,4.0,-1.359130539569943,14.041666666666664,8.556085391241849,3.0,0.0,4.0,0.5104166666666666,9.158969306095527,2.16842054356305,261.57916666666665,142.48831110685302,0.5726616165144295,0.0,0.0,0.0,0.0,0.19016666666666668,0.2436202485854436,0.3443492707525839,12.520140025175435,0.14354166666666668,3099.665622392912,1.1508902341516631,1.2434374999999998,0.7202335157949159,1.2570971411998106,0.16666666666666666,77.89359180937336,0.6285485707433661,12.862858352636865,0.7919215750686658,0.3333333333333333,0.38910272318416667,0.1170097298201676,0.4061458333333333,7.743633978146177,0.3908679799852858,5.484140306930088,6.0,0.0942388518534434,5.25,0.3983930652969605,14.041666666666664,1.984313483298444,1.2843533538018832
"mp-300777713, Li4Ti2Mn3Ni3O16, Li10Ti2Mn3Ni3O16, mp-767719, mp-777713",4.286245882997839,5.0,-2.0740491439411164,12.25,8.563314611927856,3.0,0.0,5.0,0.3071428571428571,7.152793089387657,2.7592424599426844,225.58285714285708,95.04038729049104,0.6051718811033311,0.028571428571428567,0.057142857142857134,0.0,0.0,0.2345214285714285,0.2316562191644141,0.3931370762757095,9.467667859292359,0.1217142857142857,2126.186182122782,0.8761456216450252,0.9642142857142858,0.6314032961974301,0.9590618305550684,0.11428571428571427,58.76967212737522,0.4795309153819554,9.565659242033131,0.6041710942972933,0.2285714285714285,0.269785652293,0.02551343518852772,0.3425,8.937897986001142,0.3207134902949092,5.573590753951347,5.071428571428571,0.10032813914184616,4.25,0.40863997057853546,12.25,2.5017850769857453,1.1928744167846248
"mp-300777767, Cu2(SO4)3, LiCu2(SO4)3, mp-768512, mp-768757",3.2908922397765044,3.0,-1.4581900671875,11.882352941176471,6.935690753513574,1.0,0.0,3.0,0.3921568627450979,7.464673176790376,2.3483580310373706,188.90901960784316,135.10128580748528,0.6755383222364191,0.0,0.0,0.0,0.0,0.2727450980392157,0.2673301262222524,0.5940239269147632,13.587343999289095,0.05764705882352941,4376.696578806287,1.2249192367425457,0.6863333333333334,0.6488947507411413,1.3128656546373485,0.29411764705882354,51.49282136281826,0.6564328274569619,13.987884030616614,0.8270535370803483,0.5882352941176471,0.6063392416911765,0.0,0.17450980392156865,7.734343488891105,0.4304803607862775,7.781445390777299,4.176470588235294,0.0811283637331285,4.588235294117646,0.4572387232366675,11.882352941176471,1.6109486985446062,0.9356448760286304
"mp-300777767, Li2Cu2(SO4)3, Li3Cu2(SO4)3, mp-769636, mp-777767",3.022827827770915,4.0,-1.7811177926151316,10.947368421052632,7.104288432167139,1.0,0.0,4.0,0.2631578947368421,6.058070068110678,3.3715894864055915,169.2678947368421,104.68608884425345,0.7331537225769963,0.02631578947368421,0.045580284409707295,0.0,0.0,0.2772894736842105,0.2150034770703827,0.5301180709586918,10.994608033812506,0.06447368421052631,2937.5607057273733,1.0233824570714356,0.5395131578947368,0.5191316708265106,1.1090487090436143,0.1973684210526316,42.21782062581336,0.5545243546491828,11.766976596694105,0.6986569070175092,0.3947368421052632,0.4070000735032895,0.0,0.19210526315789472,7.393706614880334,0.3997488823937714,11.790993875689395,4.105263157894736,0.08059292071571361,4.105263157894736,0.491671264544843,10.947368421052632,2.074779299413372,0.8563326592943243
"mp-300777767, LiCu2(SO4)3, Li2Cu2(SO4)3, mp-768757, mp-769636",3.1724625594201155,4.0,-1.6348300752604177,11.388888888888893,7.04066670524326,1.0,0.0,4.0,0.2777777777777778,6.478234421440443,3.7005657552195577,156.24111111111108,116.98465699229507,0.7777212838138274,0.013888888888888888,0.024056261216234408,0.0,0.0,0.2429444444444445,0.22011981165147648,0.583135552856415,13.134300056073144,0.054444444444444434,3100.4592996833403,1.1469225337488105,0.5278194444444444,0.5702292469675878,1.2403752166107649,0.2083333333333333,49.22273883660262,0.6201876084362329,13.911613353997126,0.7813874226689282,0.4166666666666666,0.42955074244791663,0.0,0.16319444444444445,6.395211243723844,0.4502656965957591,7.832917889498737,4.2222222222222205,0.08144798168820667,4.333333333333333,0.4715553035551717,11.388888888888893,1.8856180831641272,0.9003213756671525
"mp-300777781, LiFeF4, Li2FeF4, mp-850017, mp-777781",3.357317715451781,3.0,-2.9207441082933343,10.833333333333336,7.127801593447701,1.0,0.0,3.0,0.3333333333333333,12.945994184770004,4.832321461217194,282.6955555555556,190.38078072414714,0.8709940129074399,0.05555555555555555,0.07856742013183861,0.0,0.0,0.4070555555555555,0.23572120747680084,0.4582745847837994,11.035576587441364,0.15277777777777776,4135.541982909101,1.142805436819848,0.9905555555555556,0.9368330549460272,1.2199386967490475,0.2222222222222222,117.19655764600799,0.6099693484652225,7.704415921493207,0.7685132218103692,0.2222222222222222,0.19360041333333333,0.16582933096424285,0.4322222222222221,13.277894002280725,0.41573970964154905,7.021956372445199,5.5,0.08741157824413204,1.3333333333333333,0.8321714304696723,10.833333333333336,2.9814239699997205,0.9191088471344104
