,chargedensityvoldens,HeatFusion wmean,numberDensity,IsFBlock wmean,GSvolume_p wmean,ICSDVolum wmean,energysStab,metalloid,Crystal System,AtomicNum Density,density
"mp-300635084, PWO4, LiPWO4, mp-25654, mp-635084",1.503904478909376,3.985,0.07683343579461861,0.0,4.168902116400003,5.793333333333332,0.10821491666666637,0.0,3.0,20.166666666666668,5.928687114496973
"mp-300645305, Fe(GeO3)2, LiFe(GeO3)2, mvc-9284, mp-645305",1.1328124769589163,3.2966666666666664,0.07611768442325534,0.0,4.1248148148148145,5.9407407407407415,0.11909081354166685,1.0,1.0,15.333333333333336,4.17278540621284
"mp-300652260, Rb5Si2NiO8, Rb5LiSi2NiO8, mp-633655, mp-652260",0.9427660855977544,2.04078125,0.05095516541678436,0.0,9.0258203125,10.237968750000002,0.044966645117186836,1.0,1.0,19.0625,3.544221116700512
"mp-300652866, K11Mn4O16, K11LiMn4O16, mp-775539, mp-652866",0.7545345388132675,0.8693010752688172,0.055147204544826765,0.0,10.664555679153764,12.456881720430104,0.0,0.0,2.0,14.096774193548384,2.675806065426736
"mp-300672958, Sb(PO3)4, LiSb(PO3)4, mp-672963, mp-672958",0.7566084337206574,1.8939215686274509,0.06401973545799064,0.0,4.531391223152942,6.166470588235295,0.04134151316176471,1.0,3.0,12.176470588235292,2.736773213746383
"mp-300672979, BiP2O7, LiBiP2O7, mp-672981, mp-672979",1.0139350462120098,1.6575333333333333,0.06181410012114082,0.0,4.727515873013333,6.496,0.05521591118750013,0.0,1.0,16.9,3.9305098093500965
"mp-300673023, Bi(PO3)4, LiBi(PO3)4, mp-673020, mp-673023",0.9548505230651758,1.7236470588235295,0.06997622857321238,0.0,4.558646125113724,6.267843137254902,0.029201040404410964,0.0,1.0,14.058823529411766,3.5875748512113703
"mp-300673024, Sn4(PO4)3, LiSn4(PO4)3, mp-26446, mp-673024",0.933365799181511,1.5238596491228067,0.053581544307881784,0.0,5.44053884711579,6.552456140350878,0.0887391050657893,0.0,1.0,17.94736842105263,3.557818011284163
"mp-300673059, SbP2O7, LiSbP2O7, mp-684496, mp-673059",0.9846808409167194,1.947,0.07405238358228737,0.0,4.681182539680001,6.323666666666668,0.1482358891249982,1.0,1.0,13.7,3.6361710761158363
"mp-300673073, SbP2O7, LiSbP2O7, mp-540379, mp-673073",0.901546534020336,1.947,0.06780031354362674,0.0,4.681182539680001,6.323666666666668,0.051083520624999317,1.0,1.0,13.7,3.3291776325467115
"mp-300673098, Bi(PO3)4, LiBi(PO3)4, mp-504324, mp-673098",0.9205249743345124,1.7236470588235295,0.06746068044724261,0.0,4.558646125113724,6.267843137254902,0.0246031968749989,0.0,1.0,14.058823529411766,3.4586065232841383
"mp-300673101, Sn4(PO4)3, LiSn4(PO4)3, mp-540395, mp-673101",1.1566324364179923,1.5238596491228067,0.0663985676293372,0.0,5.44053884711579,6.552456140350878,0.08893712006578891,0.0,6.0,17.94736842105263,4.4088691896917895
"mp-300673119, Sn2P3O10, LiSn2P3O10, mp-673117, mp-673119",0.8491195370426565,1.602666666666667,0.0583232472089724,0.0,5.0073492063466665,6.3260000000000005,0.16224252137500006,0.0,1.0,15.0,3.1658668373870937
"mp-300673126, Sb(PO3)4, LiSb(PO3)4, mp-504350, mp-673126",0.8797101829142733,1.8939215686274509,0.07443587816345361,0.0,4.531391223152942,6.166470588235295,0.043466539191178384,1.0,1.0,12.176470588235292,3.182051847638533
"mp-300673145, Cu4(PO4)3, LiCu4(PO4)3, mp-673151, mp-673145",1.0432416681214418,1.9764912280701752,0.07946383558068718,0.0,3.881591478694737,5.482982456140351,0.025822751973683108,0.0,2.0,13.526315789473689,3.7439735525435287
"mp-300673706, Mo3Se4, Li7(Mo3Se4)4, mp-21021, mp-673706",1.65546622835399,9.94285714285714,0.04557022738082217,0.0,10.767857142857142,11.857857142857142,0.0645735321428571,0.0,5.0,37.42857142857143,6.52566258304488
"mp-300675779, Mo3S4, Li(Mo3S4)2, mp-2164, mp-675711",1.344769119948575,8.523142857142856,0.05104536201771031,0.0,10.729821428571428,10.700714285714287,0.06656829857142732,0.0,5.0,27.142857142857146,5.038301448211096
"mp-300684052, Sn6P7O24, LiSn6P7O24, mp-684053, mp-684052",1.0186354240194564,1.6032432432432433,0.06504445653617888,0.0,5.191186186183784,6.413243243243244,0.08539156907094636,0.0,1.0,16.135135135135137,3.833035450477832
"mp-300684082, Sb(PO3)4, LiSb(PO3)4, mp-684083, mp-684082",0.7112804999764776,1.8939215686274509,0.06018435351162563,0.0,4.531391223152942,6.166470588235295,0.07226330360294053,1.0,1.0,12.176470588235292,2.5728148577768235
"mp-300684090, SbP2O7, LiSbP2O7, mp-25896, mp-684090",1.0043530801708649,1.947,0.07553182356592134,0.0,4.681182539680001,6.323666666666668,0.12829714262499792,1.0,1.0,13.7,3.7088155558355402
"mp-300684093, Bi(PO3)4, LiBi(PO3)4, mp-25906, mp-684093",0.8619664118419861,1.7236470588235295,0.063169215704948,0.0,4.558646125113724,6.267843137254902,0.02612667378676381,0.0,3.0,14.058823529411766,3.2385896504369778
"mp-300684104, Sb2P5O16, LiSb2P5O16, mp-25946, mp-684104",0.7488854528592926,1.968115942028985,0.05818452758107144,0.0,4.661611456173913,6.2772463768115925,0.005514205923912385,1.0,1.0,13.26086956521739,2.748895491290308
"mp-300684106, SbP2O7, LiSbP2O7, mp-25950, mp-684106",0.9041083911322816,1.947,0.06799297660525408,0.0,4.681182539680001,6.323666666666668,0.03854365237499824,1.0,1.0,13.7,3.3386379067233927
"mp-300684109, BiP2O7, LiBiP2O7, mp-25940, mp-684109",1.0945386102150805,1.6575333333333333,0.06672806062977557,0.0,4.727515873013333,6.496,0.0515700254375,0.0,2.0,16.9,4.242968778162978
"mp-300684427, Sb(PO3)4, LiSb(PO3)4, mp-26150, mp-684427",0.9067955124210948,1.8939215686274509,0.07672767872043687,0.0,4.531391223152942,6.166470588235295,0.053013829926471516,1.0,1.0,12.176470588235292,3.280023798486668
"mp-300684489, BiP2O7, LiBiP2O7, mp-26594, mp-684489",1.017935400825042,1.6575333333333333,0.062057979964819036,0.0,4.727515873013333,6.496,0.0414697969374993,0.0,1.0,16.9,3.9460171469316734
"mp-300684493, Sn2P3O10, LiSn2P3O10, mp-684502, mp-684493",0.9052610743571352,1.602666666666667,0.06217942601141537,0.0,5.0073492063466665,6.3260000000000005,0.12802016337500088,0.0,1.0,15.0,3.3751855768932715
"mp-300684497, Bi(PO3)4, LiBi(PO3)4, mp-26574, mp-684497",0.9629606964757518,1.7236470588235295,0.07057058269947397,0.0,4.558646125113724,6.267843137254902,0.03049365996323505,0.0,1.0,14.058823529411766,3.6180464836437904
"mp-300684503, Sn(PO3)3, LiSn(PO3)3, mp-684482, mp-684503",0.9213741896872938,1.6602564102564104,0.07389704034201862,0.0,4.690787545784617,6.16051282051282,0.12765025644230746,0.0,3.0,12.846153846153848,3.3568050323200502
"mp-300684504, Bi2(PO4)3, LiBi2(PO4)3, mp-26286, mp-585241",1.1745286154670502,1.5778823529411763,0.06700979192102081,0.0,4.762170868345098,6.5892156862745095,0.07562513665441273,0.0,1.0,18.058823529411768,4.600620745458758
"mp-300684506, Bi(PO3)4, LiBi(PO3)4, mp-684495, mp-684506",0.8203869968916766,1.7236470588235295,0.060122067932369676,0.0,4.558646125113724,6.267843137254902,0.05349921319853124,0.0,3.0,14.058823529411766,3.0823670168409207
"mp-300684509, Sn(PO3)3, LiSn(PO3)3, mp-26762, mp-684509",0.8997389680487744,1.6602564102564104,0.07216182910631774,0.0,4.690787545784617,6.16051282051282,0.060700428365382926,0.0,3.0,12.846153846153848,3.2779823111233686
"mp-300684539, Sb2(PO4)3, LiSb2(PO4)3, mp-554631, mp-684508",1.0282351748942795,1.91843137254902,0.07411382465756695,0.0,4.70766106442353,6.3864705882352935,0.02411705492647176,1.0,1.0,14.294117647058822,3.825517448728572
"mp-300690551, Mo3O8, LiMo3O8, mp-715479, mp-25584",1.1485711174387148,5.1909090909090905,0.06851112462921304,0.0,5.450454545454545,8.438636363636363,0.2875624192207802,0.0,1.0,17.272727272727273,4.300488906084297
"mp-300691164, MnO2, LiMn3O6, mp-25545, mp-763655",1.1349717270083235,2.225,0.08556311014451727,0.0,4.782931034483333,7.8199999999999985,0.03193812083333292,0.0,3.0,13.666666666666664,4.117354324094925
"mp-300694615, FePO4, LiFePO4, mp-705201, mp-694615",0.7393410312572084,1.8461111111111108,0.06260907976810959,0.0,3.873346560844445,5.567222222222222,0.011255225104166657,0.0,1.0,12.166666666666664,2.6132658312890134
"mp-300694722, NiP2O7, LiNiP2O7, mp-690014, mp-540286",0.8203206553247604,1.87,0.07413835013173296,0.0,3.9731825396800007,5.6786666666666665,0.14528781337499908,0.0,2.0,11.4,2.863981774342757
"mp-300695780, MnP2O7, LiMnP2O7, mp-31943, mp-31960",0.8525750885406628,1.717666666666667,0.07913594290977778,0.0,3.9787687465766672,5.723333333333333,0.006510658499998989,0.0,2.0,11.1,3.0076914635034515
"mp-300695805, FeP2O7, LiFeP2O7, mp-540349, mp-540216",0.7944818479797003,1.7476666666666667,0.07308530736208334,0.0,3.9868492063466654,5.7093333333333325,0.051567415229168745,0.0,2.0,11.2,2.7887340197945494
"mp-300697664, Cr4(PO4)3, LiCr4(PO4)3, mp-31658, mp-697664",0.9701783829317612,2.4957894736842103,0.08013476541833989,0.0,3.8900125313263154,5.4970175438596485,0.030492991447365725,0.0,1.0,12.473684210526311,3.4520248431521297
"mp-300697692, Cr(PO4)2, LiCr(PO4)2, mp-697815, mp-697692",0.7490214677405074,1.8133333333333328,0.07193977321677661,0.0,3.9142568542545457,5.723333333333334,0.14557377426136495,0.0,1.0,10.727272727272727,2.6274290900266424
"mp-300697726, CoP2O7, LiCoP2O7, mp-540399, mp-31548",0.8156888550697466,1.8273333333333333,0.07437212770506328,0.0,3.9706825396800007,5.687333333333332,0.06675498593750008,0.0,2.0,11.3,2.875974072378971
"mp-300697754, V(PO3)4, Li2V(PO3)4, mp-32520, mp-697754",0.7825064349076576,1.927450980392157,0.07656811039475142,0.0,4.167665732956863,5.846274509803924,0.07231783058823549,0.0,1.0,10.529411764705884,2.743545336977073
"mp-300697758, FeP2O7, LiFeP2O7, mp-540323, mp-697758",0.7931641782926362,1.7476666666666667,0.07296409339813226,0.0,3.9868492063466654,5.7093333333333325,0.046627651729167496,0.0,1.0,11.2,2.7841088288068474
"mp-300697764, FeP2O7, LiFeP2O7, mp-540177, mp-697764",0.8423453270526191,1.7476666666666667,0.07748832435782503,0.0,3.9868492063466654,5.7093333333333325,0.07030671272916766,0.0,2.0,11.2,2.956741020502996
"mp-300697767, MoP2O7, LiMoP2O7, mp-504290, mp-697767",0.8761673283671856,2.536666666666666,0.0705246933268781,0.0,4.152182539679999,5.836333333333332,0.0019881437500011145,0.0,1.0,12.8,3.16057656939655
"mp-300697796, Cr5(PO4)4, Li2Cr5(PO4)4, mp-775246, mp-697796",0.9496629219941284,2.4357333333333333,0.07941872225596369,0.0,3.892146031744,5.516933333333334,0.00764842090000073,0.0,2.0,12.32,3.3753665719308152
"mp-300697800, Fe4P7O24, LiFe4P7O24, mp-504312, mp-697800",0.8507300429359409,1.8123809523809529,0.07650319323900996,0.0,3.9945873015847617,5.682761904761906,0.015742324589287367,0.0,2.0,11.457142857142856,2.9914632270362462
"mp-300697807, Mn4P7O24, LiMn4P7O24, mp-540414, mp-697807",0.8462531745067758,1.7780952380952382,0.07686736075103955,0.0,3.985352490419048,5.698761904761906,0.01422208921428769,0.0,2.0,11.342857142857143,2.992472803182458
"mp-300697808, Fe2P3O13, LiFe2P3O13, mp-697819, mp-697808",0.7518075566408999,1.5944444444444443,0.06936609648489632,0.0,3.843253968251852,5.670555555555555,0.12085749346064745,0.0,2.0,11.166666666666664,2.640320835422916
"mp-300697811, FeP2O7, LiFeP2O7, mp-697733, mp-31871",0.7588732475071686,1.7476666666666667,0.06980963087320388,0.0,3.9868492063466654,5.7093333333333325,0.0884380404791667,0.0,2.0,11.2,2.663743227635432
"mp-300699330, Cr3O8, LiCr3O8, mp-782705, mp-699330",0.8821180661887231,2.9436363636363634,0.07350969399143666,0.0,4.836818181818182,7.950454545454545,0.04804226250000099,0.0,1.0,12.363636363636365,3.1513315428905235
"mp-300699599, Ca9Co(PO4)7, LiCa9Co(PO4)7, mp-851050, mp-699599",0.8829049122825732,1.272222222222222,0.07637052543159356,0.0,4.23948148148,5.710222222222222,0.0,0.0,5.0,11.911111111111113,3.0560871977885355
"mp-300699738, Co3(SeO3)4, Li2Co3(SeO3)4, mp-775276, mp-699738",1.2010668610492174,1.368421052631579,0.07511740374476525,0.0,4.275,6.331929824561403,0.059978445421053024,0.0,1.0,16.473684210526315,4.494625032180696
"mp-300704186, Fe4(PO4)3, LiFe4(PO4)3, mp-704185, mp-704186",1.0222901748769124,1.9912280701754383,0.08168189877490327,0.0,3.85773182957193,5.480877192982455,0.10044456802631352,0.0,3.0,12.894736842105265,3.628576970809901
"mp-300704251, FePO4, LiFePO4, mp-504149, mp-704251",0.6630101212458195,1.8461111111111108,0.05614520473394705,0.0,3.873346560844445,5.567222222222222,0.0013274312500008991,0.0,1.0,12.166666666666664,2.3434675236463733
"mp-300704600, Ti4Mn(PO4)6, LiTi4Mn(PO4)6, mp-19383, mp-704600",0.8354898454135885,1.3287857142857145,0.07627395142450961,0.0,3.0799215341292863,4.381857142857143,0.0,0.0,5.0,11.285714285714285,2.9537385941658147
"mp-300705001, CrP2O7, LiCrP2O7, mp-704959, mp-705001",0.7749957194111565,1.9873333333333327,0.07258898770045764,0.0,4.0021825396800015,5.7170000000000005,0.07770933981250039,0.0,1.0,11.0,2.723402404506944
"mp-300705007, Mo(PO3)4, LiMo(PO3)4, mp-705035, mp-705007",0.815573493323558,2.24078431372549,0.0721457836245497,0.0,4.220214752564705,5.8798039215686275,0.03442913882352894,0.0,1.0,11.647058823529413,2.9021964292231472
"mp-300705089, Fe3P3O11, LiFe3P3O11, mp-540050, mp-705089",0.945368785080384,1.9503921568627447,0.07847509421246815,0.0,3.92266106442353,5.554313725490196,0.03778679301470689,0.0,1.0,12.411764705882351,3.3455395561378465
"mp-300705113, Mo4P7O24, LiMo4P7O24, mp-32099, mp-705113",0.9123245774184052,2.714095238095238,0.07075034915130454,0.0,4.183539682537144,5.827904761904763,0.0,0.0,2.0,13.285714285714285,3.3048567770073656
"mp-300705154, Cr4P7O24, LiCr4P7O24, mp-585323, mp-705154",0.8621393347850421,2.0862857142857147,0.07910739352898916,0.0,4.012111111108571,5.691523809523809,0.0189896484464267,0.0,2.0,11.228571428571426,3.0355115859635724
"mp-300705291, CrP2O7, LiCrP2O7, mp-540274, mp-705291",0.8341373261254988,1.9873333333333327,0.0781284110222207,0.0,4.0021825396800015,5.7170000000000005,0.021448631812498675,0.0,1.0,11.0,2.9312311574897643
"mp-300705332, CoP2O7, LiCoP2O7, mp-31608, mp-705332",0.8046571027213215,1.8273333333333333,0.07336628474255577,0.0,3.9706825396800007,5.687333333333332,0.057543450937499685,0.0,1.0,11.3,2.8370780723542266
"mp-300705333, Mo(PO4)2, LiMo(PO4)2, mp-32056, mp-705333",0.7950923292365657,2.3127272727272725,0.06625756353641465,0.0,4.050620490618182,5.831818181818183,0.003504094318181217,0.0,3.0,12.363636363636365,2.8594318316159333
"mp-300705340, VP2O7, LiVP2O7, mp-32415, mp-705340",0.806987654385718,2.004,0.07627891626617063,0.0,4.062849206346667,5.779333333333334,0.003507875999998689,0.0,1.0,10.9,2.8484835929673085
"mp-300705357, MnP2O7, LiMnP2O7, mp-540350, mp-705357",0.8668522642530329,1.717666666666667,0.08046114907316793,0.0,3.9787687465766672,5.723333333333333,0.010907948249998968,0.0,1.0,11.1,3.0580580999325506
"mp-300705367, V4P7O24, LiV4P7O24, mp-540336, mp-705367",0.824233733705323,2.1053333333333333,0.07640696504488816,0.0,4.081444444441906,5.762761904761906,0.0036200958571424025,0.0,2.0,11.114285714285712,2.9165987430069173
"mp-300705375, Ni4P7O24, LiNi4P7O24, mp-504245, mp-705375",0.8525866171944586,1.9521904761904765,0.07517048789699847,0.0,3.9789682539657134,5.647714285714287,0.0908023723750011,0.0,2.0,11.685714285714285,2.9799851457514386
"mp-300705380, Mo2P3O13, LiMo2P3O13, mp-540536, mp-705380",0.7714806393447659,2.4711111111111106,0.061405282985218586,0.0,4.026957671955555,5.8116666666666665,0.009109572083334072,0.0,2.0,12.944444444444445,2.7915618200792056
"mp-300705400, Cr2P3O13, LiCr2P3O13, mp-540528, mp-705400",0.8127077892109449,1.8607407407407408,0.07650764295823789,0.0,3.860291005288889,5.679074074074073,0.08130246628472104,0.0,1.0,10.944444444444445,2.8578225071508365
"mp-300705401, Ni4P4O15, Li2Ni4P4O15, mp-585202, mp-705401",0.8969817175536187,2.1359420289855082,0.0727935160728625,0.0,3.886028295373913,5.504347826086956,0.05636592211956515,0.0,1.0,12.695652173913045,3.146254911628201
"mp-300705402, Mn9(P2O7)8, Li5Mn9(P2O7)8, mp-705426, mp-540023",0.7856647979030681,1.749588477366255,0.0718150814704169,0.0,3.9728069357419753,5.7028806584362135,0.05960151623456689,0.0,2.0,11.271604938271606,2.7766353771081858
"mp-300705404, Fe3P4O15, LiFe3P4O15, mp-705395, mp-705381",0.8323844056040741,1.8013636363636365,0.0731292351958226,0.0,3.9249386724363635,5.631818181818183,0.08361094874053078,0.0,3.0,11.727272727272727,2.9332978341548404
"mp-300705431, Fe5(P2O7)4, LiFe5(P2O7)4, mp-705433, mp-705376",0.8231910068440935,1.817317073170732,0.07336184645409607,0.0,3.9768447541593503,5.665853658536585,0.04965001324695351,0.0,2.0,11.560975609756095,2.8969387497071435
"mp-300705432, Ni5(P2O7)4, Li6Ni5(P2O7)4, mp-705436, mp-705432",0.8572869145137608,1.966504065040651,0.0748219135903474,0.0,3.960178087492683,5.628455284552845,0.11861411679877865,0.0,2.0,11.804878048780491,2.997752767525734
"mp-300705448, NiPO4, LiNiPO4, mp-705637, mp-705448",0.8258172301396945,2.05,0.0680672254424126,0.0,3.8505687830666666,5.516111111111113,0.1244748446874988,0.0,1.0,12.5,2.8947438830919885
"mp-300705470, Mo4P5O24, Li3Mo4P5O24, mp-705562, mp-705470",0.8578871870366799,2.504040404040404,0.06705311926621972,0.0,3.981123136121212,5.7974747474747454,0.005831442651516028,0.0,2.0,13.181818181818182,3.1129657230158383
"mp-300705640, Co21O40, Li20Co21O40, mp-851287, mp-705640",1.3348883716263449,2.860655737704918,0.09458347945284636,0.0,4.748729508196722,7.605901639344263,0.05365822303278645,0.0,2.0,14.540983606557374,4.834275136979407
"mp-300743603, Ti3Fe(PO4)6, Li3Ti3Fe(PO4)6, mp-775436, mp-743603",0.7581020723318884,1.2704411764705883,0.07100666574778335,0.0,3.0495693277294125,4.377720588235294,0.03646201041360442,0.0,5.0,11.0,2.6677824659190916
"mp-300752433, La3Ti4O12, LiLa3Ti4O12, mp-754804, mp-752433",1.4265364246130572,1.3656140350877193,0.07866331321546449,0.05263157894736842,5.030043859649123,6.86421052631579,0.02695727710526441,0.0,3.0,18.684210526315788,5.5011548625532924
"mp-300753239, SnPHO5, LiSnPHO5, mp-775543, mp-753239",1.0856583072955472,0.8390624999999999,0.08441923318225736,0.0,3.3748511904750003,5.151875,0.0,0.0,2.0,13.25,4.042283796672752
"mp-300753403, CuCO3, LiCu2(CO3)2, mp-760595, mp-753403",0.8193766171044419,8.777333333333335,0.07154275830333251,0.0,2.935,4.637333333333333,0.10976024699999964,0.0,1.0,11.8,2.9356529254467416
"mp-300754937, TiO2, LiTi6O12, mp-766454, mp-757527",1.0868061130592592,2.4316666666666658,0.08840032303350538,0.0,5.816666666666666,8.731666666666666,0.058752857500000026,0.0,2.0,12.666666666666664,3.907891550643922
"mp-300755185, SbPHO5, LiSbPHO5, mp-755529, mp-755185",1.0228114798839332,1.2340624999999998,0.07878906097464647,0.0,3.320944940475,5.250625,0.029327853593750675,1.0,2.0,13.375,3.822571564834482
"mp-300755288, FeCuS2, LiFeCuS2, mp-753211, mp-755288",1.075440538595961,2.571,0.05094379137268769,0.0,6.1144791666666665,6.259166666666666,0.16131266874999994,0.0,2.0,21.75,3.8812006751861583
"mp-300755367, Ta2CuO6, LiTa2CuO6, mp-754223, mp-755367",1.9417945170701167,3.2614814814814816,0.08074302912370733,0.0,3.775555555555557,5.602592592592592,0.10474137277777727,0.0,2.0,24.777777777777786,7.768092686047852
"mp-300755414, TiS2, Li(TiS2)2, mp-9027, mvc-16738",0.8858605492269022,2.932,0.050705722762723685,0.0,11.377291666666665,11.531666666666665,0.022005891666666774,0.0,7.0,18.0,3.1433386446648663
"mp-300755570, NiS, Li(NiS)2, mp-594, mp-755570",1.6096962332007059,4.80025,0.07538507448922366,0.0,9.02671875,9.155,0.1037128072916671,0.0,6.0,22.0,5.680561460548304
"mp-300755615, TiO2, Li5Ti12O24, mp-754672, mp-765985",0.8220788174055396,2.4316666666666658,0.06686752323566407,0.0,5.816666666666666,8.731666666666666,0.032580068333333045,0.0,3.0,12.666666666666664,2.9559963142453225
"mp-300755797, Ti8O13, LiTi8O13, mp-752989, mp-755797",1.1006971906558731,2.763333333333333,0.08505370621724527,0.0,5.9972619047619045,8.739047619047616,0.00998982809523774,0.0,5.0,13.333333333333336,3.974273245296681
"mp-300756781, Sr3Nb4O13, Sr3Li2Nb4O13, mp-756435, mp-756781",1.2690428714010131,2.419166666666667,0.06845529525902279,0.0,5.8962499999999975,7.775333333333332,0.09809827818749994,0.0,4.0,19.1,4.788335103196352
"mp-300756861, La4Ti3O12, LiLa4Ti3O12, mp-770474, mp-756861",1.491577032438467,1.2261403508771929,0.07486844321504954,0.07017543859649122,5.384561403508772,7.210701754385965,0.09349050986842043,0.0,2.0,20.526315789473685,5.8314570319946695
