,density,nelements,other,BoilingT wstd,HeatCapacityMass wmean,AtomicVolum wmean,HeatFusion wmean,HeatFusion wstd,MeltingT wstd,BCCenergydiff wmean,GSmagmom wstd,ionicitymean,q4,sq_pyr,numberDensity,ShannonRadii,deltaShannonstd,deltashannonmax,chargedensityvoldens,negativeoxdensity,energysStab,volumeshannonflex,metalloid,BulkModulus wstd,IsAlkali wstd,deltaShannon,lin,bent
"mp-300767241, Mn3Sb(PO4)4, Li4Mn3Sb(PO4)4, mp-772129, mp-767241",3.5448415462774285,4.0,4.0,93.85418544209948,0.20216666666666666,3100.571257166016,1.4187499999999995,1.0957111386243892,64.20229894144228,0.4197963205314583,1.6785774717523748e-05,0.3445,0.23544265894468186,0.4910323522786703,0.0768750112527388,0.5509383061703425,0.2003725387391456,0.77744570446056,0.9762015151138672,0.051250007501825866,0.0721206562673613,226.5076076431771,1.0,6.022635255157553,0.0,0.2575614708843539,2.5895160789662595,2.5895160789662595
"mp-300767246, Mn7F18, Li2Mn7F18, mp-765911, mp-767246",3.0835294733461973,2.0,2.0,296.2032000000001,0.3637,6698.288862863479,1.8992,1.7156000000000002,193.40000000000003,0.3342626065476,4.34168965517e-05,0.6749999999999999,0.2443032474452556,0.5247941726464268,0.0638970744977342,0.7653223477419454,0.10256077510997444,0.9495158724739224,0.8360009009303658,0.04600589363836862,0.037326627466666366,0.0,0.0,16.8,0.0,0.8855579921766729,3.1624233479873363,3.1624233479873363
"mp-300767249, MnCo3(PO4)4, Li4MnCo3(PO4)4, mp-775179, mp-767249",3.6174566122068454,4.0,4.0,137.9233626269797,0.2031875,3100.345952475124,1.4498958333333334,1.1780066575914845,74.26925147333668,0.417433315680625,0.08381159734422358,0.488695652173913,0.2039956923119536,0.6713872721831772,0.08548337280200538,0.5087784470800985,0.1840364989429001,0.8054443770159276,1.0163741633023409,0.056988915201336914,0.04283257447916622,244.22211869127813,0.0,8.937281465859739,0.0,0.2650816617173813,2.9549233838458533,2.9549233838458533
"mp-300767260, MnNi3(PO4)4, Li4MnNi3(PO4)4, mp-775024, mp-767260",3.6748765010092193,4.0,4.0,137.1696791766193,0.20390625,3100.34424696758,1.4898958333333332,1.1993781800012848,72.12265193920047,0.417648408024375,0.03222481881311842,0.4834782608695653,0.21583158364664576,0.7513846771079108,0.0869425112981559,0.5020547893371066,0.12959549106867102,0.8100013282467321,1.0442711181632158,0.0579616741987706,0.07682970872395599,247.30664594211015,0.0,8.937281465859739,0.0,0.2161075640446529,3.112467381169212,3.112467381169212
"mp-300767267, MnVO4, LiMnVO4, mp-771856, mp-772054",3.839687939205177,3.0,3.0,227.21174330631828,0.2577777777777778,4133.047014924678,1.9605555555555558,1.4095063053038668,135.9339718074846,0.5187953150188889,2.4365382515699923e-05,0.5509999999999999,0.17680372863613628,1.319541232711887,0.0816701149993453,0.5279476341483449,0.2759532983180087,0.9994768172237858,1.0569094533130972,0.05444674333289687,0.076284566041668,117.91799984399005,0.0,11.331154474650633,0.0,0.4266545041206674,5.476890669365806,5.476890669365806
"mp-300767273, Mn3F10, LiMn3F10, mp-765801, mp-767065",2.8903160088913253,2.0,2.0,236.66153846153847,0.3721923076923077,7155.873991795495,1.5876923076923082,1.3915384615384616,154.69230769230768,0.3519846825392308,3.5783156498653845e-05,0.6074999999999999,0.2649991165213449,0.4846750334432931,0.06377614344388324,0.7748182592592309,0.09492952013449232,0.9365914933117332,0.7856601478776766,0.04905857187991019,0.07579709092948672,0.0,0.0,13.846153846153848,0.0,0.8845964537609309,4.120797491895663,4.120797491895663
"mp-300767296, TiMn3(PO4)4, Li4TiMn3(PO4)4, mp-772362, mp-767296",3.2962260244557955,4.0,4.0,88.74748900986187,0.20546875,3100.4404748088805,1.36,1.131703216456898,59.78002528948203,0.4186141517814583,1.6654669100367126e-05,0.4180952380952381,0.2302862504241703,0.4855286712657041,0.08039740105330619,0.5367382220534215,0.2094437197621816,0.7891429376092528,0.9266409889032532,0.053598267368870786,0.021130745677082167,232.1799261646508,0.0,5.803008977629143,0.0,0.2717539507793173,2.6997716999593067,2.6997716999593067
"mp-300767303, Mn(SiO3)2, LiMn(SiO3)2, mvc-11572, mp-767360",3.375607144412413,3.0,3.0,269.6720986089876,0.2744814814814815,4133.534387364268,4.246296296296296,4.915351808560649,139.2259814455083,0.5547485737162963,1.6243588343799945e-05,0.5633333333333332,0.2404312278534549,0.5244424468770856,0.0883392749390107,0.4954078283284261,0.23221992230793265,0.8962706878081185,0.9622071358909332,0.05889284995934047,0.11243861749999873,187.82515759832668,1.0,9.13246518958367,0.0,0.26720664387076043,2.8775367510589667,2.8775367510589667
"mp-300767309, Mn2OF3, LiMn2OF3, mp-767172, mp-767309",3.695726826613162,3.0,3.0,353.38743607100616,0.24155555555555555,4134.524904300355,1.4891666666666667,1.9902618243913608,230.3423443860984,0.2893161532322222,4.8730765031399845e-05,1.0089473684210526,0.2810770009505436,0.6059566709383026,0.07302270675910699,0.6364636594627248,0.2872114454050674,1.0063231621012447,1.0040641965348145,0.04868180450607133,0.045989476041666144,0.0,0.0,18.856180831641268,0.0,0.7905184924991839,3.152310422264341,3.152310422264341
"mp-300767327, Mn3Sn(PO4)4, Li4Mn3Sn(PO4)4, mp-775053, mp-767327",3.626397997275157,4.0,4.0,89.5853194305031,0.202375,3100.537667184957,1.2870833333333334,1.1870362764160909,67.22389958708469,0.41811584594812495,1.6785774717523748e-05,0.5460869565217391,0.2257743081850746,0.5705819401963329,0.07900524203475323,0.5424938107291034,0.2026416404582904,0.7845614654943308,1.0000572954278155,0.05267016135650216,0.01889498572916804,229.84692291685096,0.0,5.9489655379924855,0.0,0.2625796088323973,2.745421530316201,2.745421530316201
"mp-300767349, VF5, LiVF5, mp-764952, mp-767349",2.3740434411784443,2.0,2.0,271.29999999999995,0.3840833333333333,7751.823977905332,1.8979166666666665,1.6854166666666663,159.625,0.362547428125,0.0,0.39166666666666666,0.2382023719099988,0.30729155677822545,0.05878084249673617,0.8062125197042936,0.20655840966672398,0.9361169204204284,0.6465905416278125,0.048984035413946816,0.003774483333334189,0.0,0.0,13.333333333333332,0.0,0.8437411913526193,2.710764985627553,2.710764985627553
"mp-300767356, Co(SiO3)2, LiCo(SiO3)2, mvc-12012, mp-767356",3.432352606083233,3.0,3.0,263.6464604952762,0.2723333333333333,4133.489319076028,4.368148148148149,4.8482079616036975,138.20213263557324,0.5529022064814815,0.08110625822163486,0.5627272727272727,0.2498305214643778,0.5412647603166827,0.08812434240746822,0.5037527576597616,0.1686508209889914,0.6812624415011599,0.9788733009921078,0.05874956160497882,0.19181250550925896,184.89027015614616,1.0,9.993138935727435,0.0,0.2431807857393217,2.7434920925729798,2.7434920925729798
"mp-300767384, Ba2Ti11O24, Ba2LiTi11O24, mp-768357, mp-767384",4.221203263311674,3.0,3.0,458.4450875306482,0.2540900900900901,4022.852883313891,1.5781081081081083,1.8613625684298296,251.02071211855625,0.5079505963063063,3.157985600537772e-06,0.6342105263157896,0.24007900298378795,0.8652680815114111,0.07936076794299655,0.4719024807897314,0.22476998246407304,1.0972134858964004,1.1366654488001269,0.05147725488194371,0.032024473344593574,189.0938188162569,0.0,15.295358698881733,0.02548132544816388,0.3033527327640897,3.5476026322095606,3.5476026322095606
"mp-300767433, V2OF5, LiV2OF5, mp-764715, mp-767433",3.6354973289593486,3.0,3.0,418.8810944465293,0.25066666666666665,4651.163741648932,1.8539583333333327,2.4903344578199844,248.01079788601047,0.2769837263541666,0.0,0.7145454545454547,0.1885351440230568,0.9313271702990968,0.08227753803852211,0.5032271616084031,0.3423678386161461,1.0471572945987453,0.9882398767221532,0.061708153528891585,0.04161842083333411,0.0,0.0,18.856180831641268,0.0,0.7867139805635839,3.525809815817816,3.525809815817816
"mp-300767440, MnFe2(PO4)3, Li2MnFe2(PO4)3, mp-849505, mp-767440",3.315937104044869,4.0,4.0,112.80565907236216,0.20416666666666666,3100.371886079547,1.372083333333333,1.1077102380363817,64.38505289779013,0.41482022997,0.10154682477453307,0.5639130434782608,0.2590438172595832,0.08137218074874304,0.07960336961216524,0.5508390927433429,0.1815379203312697,0.6871028266008872,0.9357316494808596,0.053068913074776826,0.0387684068055556,339.8194162288741,0.0,7.366441990037836,0.0,0.2382809123831328,2.50500145382624,2.50500145382624
"mp-300767453, MnFe3(PO4)4, Li4MnFe3(PO4)4, mp-767822, mp-767453",3.433084771681714,4.0,4.0,134.37068617106684,0.2040625,3100.3703744840745,1.3752083333333334,1.148271818169713,76.57800545939342,0.41429886021187495,0.11424111026214155,0.4722727272727273,0.2192834004254143,0.5624229291856508,0.0823742875896283,0.533467525012531,0.16462717717451933,0.6314353567254138,0.9694140227217511,0.05491619172641887,0.016317504166666552,467.0538310236387,0.0,8.407663295073926,0.0,0.2180105718571957,2.7275510577408646,2.7275510577408646
"mp-300767478, MnFe3(PO4)4, Li4MnFe3(PO4)4, mp-767591, mp-767478",3.4495897263824142,4.0,4.0,134.37068617106684,0.2040625,3100.3703744840745,1.3752083333333334,1.148271818169713,76.57800545939342,0.41429886021187495,0.11424111026214155,0.5095652173913043,0.2270315375097804,0.5966876701868132,0.08277031156677679,0.5312246158278848,0.16489057695578352,0.6324456390961529,0.9740745934898332,0.055180207711184516,0.016547671041665882,468.91939031033775,0.0,8.407663295073926,0.0,0.2183593838694408,2.653089786939129,2.653089786939129
"mp-300767488, ZrFe(PO4)3, Li2ZrFe(PO4)3, mp-769438, mp-767488",2.9666110443171148,4.0,4.0,82.15878566441455,0.20661764705882354,3282.736053993551,1.3686764705882355,1.164187300995552,35.418815346314624,0.4381703787132353,0.05376140010655277,0.3742857142857143,0.2723527189794018,0.2346738349394948,0.07030621672277086,0.5837740001850285,0.0932611070690112,0.4745977468717472,0.8309043474624559,0.04962791768666178,0.08362738022058737,643.1875161950333,0.0,4.126749393122052,0.0,0.15389486185712128,2.585682517276619,2.585682517276619
"mp-300767564, Na5Fe6(SiO3)12, Na5LiFe6(SiO3)12, mp-767634, mp-767564",3.3968979192711317,4.0,4.0,233.855377066545,0.21366949152542367,2838.2506371205354,2.992796610169492,4.19823472413208,128.54257101014642,0.3771064636298729,0.09294343747234546,0.72,0.2238966097575749,0.5531722074917605,0.08854869915440243,0.4867092469464578,0.268660323067097,1.0155230100735684,0.9716097995319488,0.05402971473827944,0.024465418004943732,572.9558211745309,1.0,9.337734034336536,0.0366959916857813,0.2440693135944565,3.3496952922499816,3.3496952922499816
"mp-300767570, Mn3Fe(PO4)4, Li4Mn3Fe(PO4)4, mp-767569, mp-767570",3.4190989995983667,4.0,4.0,89.06806493335432,0.2046875,3100.379444056909,1.356458333333333,1.13412826364692,60.03315013043488,0.41742707876062496,0.038075399772841294,0.4180952380952381,0.2236411546891763,0.5744399604010209,0.08228650265778456,0.5244365434114782,0.1772933399068191,0.6312109735531679,0.961725394977606,0.054857668438523036,0.00792151354166748,474.6573448019498,0.0,5.820931757698058,0.0,0.22372330017616865,2.6814341288826533,2.6814341288826533
"mp-300767622, VOF3, LiVOF3, mp-565784, mp-764237",2.6865599492803978,3.0,3.0,330.9753032156125,0.2586,4960.724517779746,1.499,1.981105920102877,195.85611476001685,0.3271587851666667,0.0,0.5416666666666666,0.1899765348947035,0.5178866086771438,0.06527090309334442,0.8316299908544189,0.3594507663285363,1.030113587442975,0.7348750276693852,0.052216722474675535,0.0,38.18609787377429,0.0,15.084944665313015,0.0,0.7421682646694343,2.6841459293575096,2.6841459293575096
"mp-300767653, Ni6O7, LiNi6O7, mp-767815, mp-767653",6.148871218986143,2.0,2.0,710.973076923077,0.3496153846153846,5008.116456618309,4.093076923076923,3.974615384615385,384.0153846153846,0.6431690478846156,0.13739877692307695,0.7343999999999999,0.17704643243627502,0.8806868260301284,0.10371117014510843,0.4174251388923669,0.0025798647690219705,0.21932782963932435,1.7344671503021032,0.055844476231981466,0.043136066153846464,269.9478990689779,0.0,41.53846153846154,0.0,0.2165412572051595,6.166016023272916,6.166016023272916
"mp-300767658, Mn2Co3Te3O16, Li4Mn2Co3Te3O16, mp-769913, mp-767658",5.3224184466577595,4.0,4.0,123.86491555193302,0.18244791666666665,3100.3587262601936,1.355,0.8147407136970359,67.23741953108889,0.3987022258926042,0.08380973275621087,0.5185,0.21630255812494464,0.8342893267349435,0.08312098759336166,0.10773564812551288,1.7081589136707631,5.449387690354333,1.3950296180131294,0.06580411517807798,0.06490335124999902,750.5008821530763,1.0,8.057108177721085,0.0,0.9597492267326464,4.269115423615058,4.269115423615058
"mp-300767680, Mn3Fe3(CoO8)2, Li4Mn3Fe3(CoO8)2, mp-770195, mp-767680",4.5092575366880885,4.0,4.0,120.58440364648231,0.19077083333333333,3099.67829784898,1.2091666666666665,0.628451096943907,71.24771645950798,0.3896220139689583,0.10916062286118834,0.5609523809523809,0.2504626997689965,0.9338439126597424,0.09228600906839277,0.4225330554448716,0.2542958618996468,0.8262667805728988,1.2502743145737496,0.06152400604559517,0.1287447797135428,305.0319057412065,0.0,7.824990015968073,0.0,0.3886114655977605,3.7655023314689853,3.7655023314689853
"mp-300767720, V4Si4O13, Li2V4Si4O13, mp-768099, mp-767720",3.51221726209008,3.0,3.0,284.1254696155432,0.2656825396825397,3838.6350518748022,4.598412698412699,3.8652200228634936,162.40097280730146,0.5071929253174603,0.0,0.7242857142857143,0.2414899525703647,0.3484873570692608,0.08474952699345707,0.5478211768719815,0.09668431958077907,0.3579822882641893,0.9870846712965284,0.05246399290071152,0.061354274583333535,370.059454922474,1.0,12.570787221094179,0.0,0.1831484972325708,3.633302247855695,3.633302247855695
"mp-300767739, FeNi3(PO4)4, Li4FeNi3(PO4)4, mp-775077, mp-767739",3.6340792816285132,4.0,4.0,133.96063392270216,0.20359375,3100.3397121811627,1.499270833333333,1.1920243626550568,71.0894683692376,0.41608429875,0.040872627532059363,0.4834782608695653,0.20658280372039747,0.7450827245057917,0.08584985161011263,0.5125545457391163,0.11221864209515628,0.7178055895314045,1.0346190004916669,0.05723323440674176,0.08535470872395834,242.52331166585304,0.0,8.846369115505963,0.0,0.2114989193654965,2.9109077615614574,2.9109077615614574
"mp-300767773, V3Fe3(TeO8)2, Li4V3Fe3(TeO8)2, mp-775464, mp-767773",4.226876059698214,4.0,4.0,174.06692060015945,0.18652083333333333,3100.20765448799,1.5021875,0.9076765293085632,102.30133164371023,0.3892397176389583,0.1142429752264246,0.6,0.2063551866732864,0.5195092410986725,0.07346718174526265,0.5063273088371814,1.3746215000917623,5.2296818392437086,1.1260488391844772,0.05510038630894699,0.1168447790277778,48.26274745555943,1.0,9.17140029293964,0.0,0.7031194307382624,3.637411541358469,3.637411541358469
"mp-300767775, MnCr3(PO4)6, Li6MnCr3(PO4)6, mp-774419, mp-767775",2.8527927245246976,4.0,4.0,80.35411014296976,0.2093529411764706,3282.5772664965643,1.4149264705882354,1.2547968406779773,63.48249472632752,0.4381373934216177,3.949594051182058e-06,0.5318181818181817,0.27386067571632033,0.14260621901858095,0.07481446427407143,0.553479623260941,0.11637194009551367,0.6859844996291378,0.8094345575845446,0.05281021007581512,0.05503416915441228,338.2823601785852,0.0,5.468275127677129,0.0,0.1963774637316125,2.224846708291852,2.224846708291852
"mp-300767799, La2Ti2CrO9, LiLa2Ti2CrO9, mp-767602, mp-767799",5.357141088423878,4.0,3.0,201.11055825644604,0.18123214285714287,2990.2178814720305,1.1371428571428568,0.7014787587515332,85.80576873951769,0.37795630294642857,1.393888507041463e-06,0.7741176470588236,0.20819161859307592,0.9975785668139314,0.07930328076362303,0.4245180476416693,0.233036967616854,0.8220891413721578,1.396473548850582,0.05098068049090052,0.05302106017857256,567.659496742389,0.0,6.14576343209412,0.0,0.2952729876116982,3.8625117202031634,3.8625117202031634
"mp-300767906, MnPO4, LiMn2(PO4)2, mp-851051, mp-767906",3.3807938002575733,3.0,3.0,148.0590975186081,0.2733333333333333,4133.845305124435,1.7961111111111108,1.2276312129714395,98.49463449696822,0.5586549173800001,2.4365382515699923e-05,0.5294736842105262,0.24090575803343325,0.2942794396855386,0.08148768651150154,0.527625979831485,0.20104470593015805,0.6924821458854743,0.9490937484657576,0.05432512434100103,0.06720094847222136,353.95794468101144,0.0,9.027051252817149,0.0,0.2486160766793073,2.9771412925433847,2.9771412925433847
"mp-300767974, La4CoO8, LiLa4CoO8, mp-778224, mp-767974",6.808776777797855,3.0,2.0,477.3469005157074,0.21910256410256407,3817.915276335221,1.0964102564102565,0.7312482460629572,139.4361264037501,0.4872654255128204,0.05615048646113184,0.6882352941176471,0.10177629935334312,0.6633007349600604,0.07178563161853765,0.4557658273871884,0.38017445415766987,1.0270050884196276,1.7097032425336425,0.04417577330371548,0.03954506495192334,213.13247551684668,0.0,5.708685148749024,0.0,0.4758735216454408,4.493505788056182,4.493505788056182
"mp-300767978, La7(FeO8)2, Li3La7(FeO8)2, mp-770762, mp-767978",5.994795025598166,3.0,2.0,427.8932121650085,0.2260133333333333,3970.152318888015,0.9938666666666668,0.6559448215276107,123.47791862335372,0.5023255516666666,0.07959807886283657,0.6452941176470588,0.12874877181802952,0.550216494634338,0.06735261030098237,0.4887948150275709,0.3711437745296873,1.0186445761156184,1.5140104246921549,0.043105670592628716,0.11021153987499943,199.5712991485954,0.0,5.573779886416596,0.0,0.4577188395939391,3.7090526184931165,3.7090526184931165
"mp-300767990, V(CO3)2, LiV2(CO3)4, mp-763508, mp-763558",2.518113694952249,3.0,3.0,368.543942394926,0.2746296296296296,4132.765854688443,9.541481481481481,11.73653580501214,345.1085642191362,0.8317831444444445,0.0,0.5128571428571428,0.2941822794535514,0.3929375293106915,0.07983182435832586,0.5652861770433422,0.12439660962900095,0.4654432380310129,0.7145745026335936,0.05322121623888392,0.07370129833333118,157.89490993930804,0.0,7.294698076509737,0.0,0.20367661435814824,3.2068252970388698,3.2068252970388698
"mp-300768023, V3Zn2O8, LiV3Zn2O8, mp-776282, mp-768023",4.604979594676191,3.0,3.0,348.29845175142424,0.24582051282051284,3815.628804975584,2.061435897435897,2.087186649014362,206.56443302496933,0.4754394664102564,0.0,0.7508333333333334,0.25411716716017857,0.7352844841650222,0.08758038703553618,0.4627248233782554,0.1420667357606647,0.5636857201809801,1.2619922720013548,0.053895622791099176,0.04663989384615519,33.37936839867539,0.0,15.503811751621509,0.0,0.3671343516206049,5.074955427253991,5.074955427253991
"mp-300768041, MnCr3(PO4)4, Li4MnCr3(PO4)4, mp-775116, mp-768041",3.5310553516587184,4.0,4.0,124.14958970935022,0.2040625,3100.380236124836,1.5998958333333333,1.2758255896986317,96.42728448720513,0.41432726521187496,5.595258239174582e-06,0.5317391304347826,0.20428584927980167,0.7502438544698711,0.08638086571536664,0.4926855270526739,0.15734186408462228,0.8082533654809875,0.9956049546394492,0.05758724381024442,0.03213164197916464,251.73712495191,0.0,7.8796282695738045,0.0,0.25005183770876616,3.0336371079888096,3.0336371079888096
