,BoilingT wstd,AtomicVolum wmean,HeatFusion wmean,HeatFusion wstd,BCCenergydiff wmean,GSmagmom wstd,ionicitymean,q4,sq_pyr,numberDensity,ShannonRadii,deltaShannonstd,chargedensityvoldens,negativeoxdensity
"mp-300776893, V4O5F7, LiV4O5F7, mp-778714, mp-776893",418.3189241330677,4650.575529096482,1.8517708333333327,2.491360545053925,0.3661666305729167,0.0,0.8940000000000001,0.29011420881762395,0.3270283979877213,0.07607367730118338,0.5419102183991218,0.42205619856231097,0.899880658281582,0.05705525797588752
"mp-300777013, Ni(SO4)2, LiNi(SO4)2, mp-772423, mp-777013",94.14631015837584,4509.17732448322,0.6873333333333335,0.6406873088581231,0.6264352432575758,0.025515613930456368,0.3873684210526315,0.2652178732911058,0.3320731621243871,0.07331014010430413,0.557247250148855,0.9536267590851456,0.8021007605750619,0.06664558191300378
"mp-300777017, Mn7Ni(PO4)12, Li8Mn7Ni(PO4)12, mp-776812, mp-777017",76.22935574808542,3282.575234077176,1.253272058823529,1.2528007825539276,0.4412716001190441,0.0037867890937541577,0.5026086956521739,0.25782923496386423,0.2461546729189445,0.07954155241238356,0.5293690751086507,0.13245853827399212,0.8707959344533378,0.05614697817344722
"mp-300777022, Mn3Cr3(WO8)2, Li4Mn3Cr3(WO8)2, mp-778921, mp-777022",155.50294315498053,3099.789469359342,2.186145833333333,1.5331116057699543,0.3875607819897917,1.6785774717523748e-05,0.599,0.2388238626398897,0.7771407827986624,0.0846335499332399,0.4638206160756479,0.20535945540702769,1.4477966318322055,0.056422366622159936
"mp-300777041, Mn3Co3(SnO8)2, Li4Mn3Co3(SnO8)2, mp-770554, mp-777041",122.8899411623624,3099.986603435424,1.0953125,0.7553980149724419,0.3920443668335417,0.0838078685002699,0.5476190476190477,0.2575512494722722,0.8177550764533538,0.0895739475519896,0.43785615525798455,0.2232316641317283,1.3910334560791784,0.05971596503465972
"mp-300777057, CoPO4, LiCoPO4, mp-777025, mp-777057",215.91449224858195,4133.777702692075,1.9788888888888885,1.3053233836113058,0.5558853665277778,0.12165938733245228,0.5677272727272727,0.2062427428502169,0.4489875191119577,0.08808368446647839,0.4965037524380465,0.16496188839605716,1.0544155948147511,0.05872245631098559
"mp-300777058, V6O7F5, LiV6O7F5, mp-779962, mp-777058",564.4595244230841,4134.00911835916,2.441018518518518,3.34154325634417,0.378330577824074,0.0,1.0655,0.20849014319447454,1.360979085174189,0.08784809347372402,0.4737151378425087,0.3879633184734936,1.1321230041954322,0.058565395649149365
"mp-300777066, MnP2O7, LiMnP2O7, mp-770558, mp-778319",71.75282867052854,4340.467370450822,1.717666666666667,1.481949691753701,0.5888127413446665,1.4619229509419953e-05,0.439,0.2584154470179824,0.2443906542327041,0.08252247041010068,0.5182271589987991,0.15903283130020246,0.8890600140659064,0.05776572928707047
"mp-300777067, MnP2O7, LiMnP2O7, mp-770531, mp-540221",71.75282867052854,4340.467370450822,1.717666666666667,1.481949691753701,0.5888127413446665,1.4619229509419953e-05,0.5418181818181819,0.25920919835261225,0.26791172785268424,0.0826402432289629,0.5175395917791801,0.15910845046865704,0.8903288454941692,0.057848170260274036
"mp-300777069, Mn2PO5, LiMn2PO5, mp-770538, mp-777069",245.54016947617527,3875.567723466452,1.8941666666666668,1.2965167008394285,0.5209576374241667,3.654807377354988e-05,0.6282608695652173,0.3113817573190925,0.5959309545772997,0.07950125733974875,0.5512685116138812,0.2383875219210705,1.0127661747238936,0.04968828583734297
"mp-300777072, VPO5, LiVPO5, mp-767483, mp-777072",214.10193971463485,4428.716421546887,1.9590476190476187,1.2857805979372008,0.5810797294047619,0.0,0.3971428571428572,0.27436931192611896,0.19384598344584705,0.06837825237718997,0.6037472919741769,0.06443827824521556,0.7395208758578898,0.04884160884084998
"mp-300777077, V4OF11, LiV4OF11, mp-782703, mp-777077",419.16346729271066,4651.359812499749,1.8546875,2.490110530825724,0.2472560916145833,0.0,0.6468421052631579,0.2868181958686605,0.5444005377815648,0.07352984113768013,0.5524174722559576,0.34415918894571473,0.8876312836247819,0.0551473808532601
"mp-300777081, V4O5F7, LiV4O5F7, mp-763945, mp-777081",418.3189241330677,4650.575529096482,1.8517708333333327,2.491360545053925,0.3661666305729167,0.0,0.6052941176470589,0.2825345314527176,0.3435248977964298,0.07656112557371332,0.5657283682414542,0.4229557331449332,0.9056467167649368,0.05742084418028499
"mp-300777083, V6O7F5, LiV6O7F5, mp-778750, mp-777083",564.4595244230841,4134.00911835916,2.441018518518518,3.34154325634417,0.378330577824074,0.0,1.1266666666666667,0.22124255733006806,1.2867529371860504,0.08756134978783009,0.4856944352580765,0.3875407432213448,1.1284276579417836,0.058374233191886726
"mp-300777084, V2OF5, LiV2OF5, mp-781965, mp-777084",418.8810944465293,4651.163741648932,1.8539583333333327,2.4903344578199844,0.2769837263541666,0.0,0.7036842105263158,0.2853214266874559,0.5700691423254103,0.07433785295121002,0.5511651528364925,0.3309805980106871,0.8928758976951628,0.05575338971340752
"mp-300777086, V2OF5, LiV2OF5, mp-779365, mp-777086",418.8810944465293,4651.163741648932,1.8539583333333327,2.4903344578199844,0.2769837263541666,0.0,0.8130000000000001,0.2881241695881745,0.4584065330756885,0.07401271781784527,0.5531282439414646,0.3304973507357504,0.8889706823499498,0.055509538363383966
"mp-300777147, CrTe(WO6)2, Li4CrTe(WO6)2, mp-775790, mp-777147",271.5857858795207,3487.2520795768323,2.275625,2.498559350530821,0.4355090091667187,0.0,0.385,0.2670416003120052,0.4878431027931017,0.07892823209451287,0.29219533015670457,1.4252108025527133,1.5321392892856138,0.0641291885767917
"mp-300777185, V2(PO4)3, LiV2(PO4)3, mp-32469, mp-32419",166.65884431470232,4376.837218818916,1.985490196078432,1.3291564333434749,0.5826843542647059,0.0,1.3688235294117648,0.27640649962807,0.1619352903427162,0.07479869318225561,0.5470265701214221,0.07508509237643793,0.7985876214861595,0.052799077540415726
"mp-300777213, Fe5Sb(PO4)6, Li4Fe5Sb(PO4)6, mp-772375, mp-777213",159.75806957028516,3100.4937151037293,1.4261111111111109,1.1635689861343963,0.4143142454513888,0.12693663914047182,0.5768181818181818,0.2439320753347413,0.1047018371084466,0.07918427479887166,0.5510091347696822,0.15914453684225613,0.9884468290732942,0.05278951653258111
"mp-300777249, V3Cr3(SbO8)2, Li4V3Cr3(SbO8)2, mp-776725, mp-777249",160.20298582319452,3100.13907310211,1.7770833333333331,1.0274291169116134,0.3876069377083333,0.0,0.6064999999999999,0.21677386838620905,0.9491917956250268,0.08375400436158917,0.458430163222377,0.10790353428783143,1.2566204608390164,0.05583600290772611
"mp-300777304, V3CoO8, Li2V3CoO8, mp-776864, mp-777304",366.51714257653646,4133.058552423924,2.2905555555555552,2.2356730419757898,0.5132395815277777,0.06082969366622614,0.5914285714285714,0.2658014948316371,0.6562562815840781,0.08299793499821162,0.5027431582041335,0.1692310194488498,1.0740930401013764,0.05533195666547442
"mp-300777356, Bi2(SO4)3, Li2Bi2(SO4)3, mp-760109, mp-777356",62.57533525715365,4377.624167714143,0.5885294117647059,0.5113465025545207,0.6079291679656863,0.0,0.304,0.2749920100710814,0.4493777584182857,0.057100506468087085,0.6322865652420184,0.8476157330299108,1.0106216821221916,0.050382799824782734
"mp-300777360, V6O13, Li2V6O13, mp-19457, mp-567438",550.228947368421,6362.67454088653,3.47,3.3194736842105264,0.7858295746052631,0.0,1.0647058823529412,0.2518272045112057,0.6617421163985222,0.08254860119595135,0.5046236910148634,0.0892523627730998,1.0204867310069292,0.056480621870914086
"mp-300777396, Mn3FeO8, Li2Mn3FeO8, mp-771261, mp-777396",215.59283698217968,4132.944244730044,1.5083333333333335,1.282897292445098,0.5229662730838889,0.0828963974878453,0.6033333333333333,0.25709462120216103,0.7835714627742302,0.08370470608419163,0.4735066509545909,0.21511167782688145,1.117090742081814,0.055803137389461084
"mp-300777417, Ti5Mn3O16, Li4Ti5Mn3O16, mp-776807, mp-777417",282.9763896489696,4133.332977264184,1.5694444444444446,1.1440345645462568,0.5246236561252777,1.727418866843023e-05,0.6036363636363636,0.2261758222660477,0.9960476894026464,0.08898515575715925,0.4230356945009108,0.2170691146456335,1.1263841728449118,0.0593234371714395
"mp-300777439, Mn5Fe(PO4)6, Li4Mn5Fe(PO4)6, mp-772374, mp-777439",106.52082502118748,3100.380955652382,1.3533333333333333,1.1838256181278568,0.41794844851875,0.0253811169657192,0.6004347826086956,0.2500985433704268,0.09580990931540084,0.08026081542141915,0.5378358655978414,0.1957212571197529,0.9369681793495972,0.053507210280946085
"mp-300777465, P3(WO6)2, LiP3(WO6)2, mp-851036, mp-763532",285.5429840902557,4376.916192787662,3.1937254901960785,2.4496310638740075,0.5826843542647059,0.0,0.31105263157894736,0.28387366226073324,0.17410881348874646,0.06832906082342129,0.5960504047315964,0.03233439921832305,1.127431725290145,0.048232278228297384
"mp-300777480, Ti3MnO8, Li2Ti3MnO8, mp-782664, mp-777480",363.71263212243827,4133.408305218257,1.586666666666667,1.4306526935736814,0.5241209411205555,1.1095853658583647e-05,0.6040909090909089,0.2820314893694104,1.0142517509418838,0.08812816477248245,0.3990708722904879,0.1975848989966009,1.1048442429069094,0.058752109848321625
"mp-300777495, VP2O7, LiVP2O7, mp-25631, mp-18911",133.93788435938006,4340.521776909335,2.004,1.4545826434639824,0.5838075916666666,0.0,1.4152631578947368,0.2480869245430229,0.2318173516585431,0.07606302348375513,0.5472424988068489,0.08661802264240641,0.8047036312426475,0.05324411643862858
"mp-300777617, V2OF5, LiV2OF5, mp-779256, mp-777617",418.8810944465293,4651.163741648932,1.8539583333333327,2.4903344578199844,0.2769837263541666,0.0,0.6122222222222222,0.2894497778822052,0.3790196551418367,0.07360239274907489,0.5556056922698389,0.3776245863152215,0.8840422461686456,0.05520179456180617
"mp-300777630, CrP2O7, LiCrP2O7, mp-31698, mp-19103",99.7373638891442,4340.463378217765,1.9873333333333327,1.4530999812661054,0.5838378903333333,0.0,1.3852631578947372,0.2479836309035491,0.2346301600214561,0.07732100146652482,0.5444784518731682,0.10175854498710868,0.8255170247643872,0.05412470102656737
"mp-300777675, V5O12, Li3V5O12, mp-776915, mp-777675",509.3764705882354,6563.9879555581665,3.2394117647058827,3.084117647058824,0.8107201041176471,0.0,0.4525,0.2444075081344724,0.3826640985405929,0.06717006845276842,0.5999870405084063,0.10679550522711546,0.8091801181536007,0.04741416596666007
"mp-300777680, VF5, LiVF5, mp-765782, mp-850149",271.29999999999995,7751.823977905332,1.8979166666666665,1.6854166666666663,0.362547428125,0.0,0.4947368421052632,0.17359008008136578,0.4698516103712802,0.07029490958845071,0.6780359413273085,0.2192496479186701,0.7732455292215006,0.05857909132370893
"mp-300777682, NbV3O8, Li2NbV3O8, mp-771572, mp-777682",352.7009453515143,4133.253171098846,2.6738888888888894,2.1379967836537035,0.5104533988888889,0.0,0.6684210526315789,0.2119332839209956,0.9402778540416578,0.08196961446412615,0.4572883618404217,0.0983485982143088,1.1536040533104683,0.05464640964275076
"mp-300777694, Ti3V5O16, Li4Ti3V5O16, mp-776923, mp-777694",288.85341833523563,4133.2956681446085,2.1315277777777784,1.7872408622486669,0.5152016909722222,1.3277894002261086e-06,0.5922727272727273,0.23516191882159754,0.9406109895344024,0.08748206032297719,0.419482274567341,0.1260505415311429,1.0932062830748794,0.05832137354865145
"mp-300777695, Fe2OF3, LiFe2OF3, mp-778705, mp-777695",479.0487626639657,4134.476533245238,1.5891666666666668,2.1316602597419134,0.2726323209722222,0.3316586619284857,0.9057894736842106,0.2819964342005437,0.8110554685512383,0.07625957149727135,0.5820201273577874,0.2967263361831861,1.0732434373163129,0.05083971433151424
"mp-300777702, MnF3, LiMn2F6, mp-765931, mp-767304",259.92,6977.129800806425,1.709375,1.5181250000000002,0.345061996605,3.8765086206875e-05,0.511578947368421,0.2715720292582251,0.7946024032193972,0.07293285699841,0.7639296353452265,0.11994737807466704,0.9202428620173424,0.054699642748807495
"mp-300777706, Mn2Fe3Co3O16, Li4Mn2Fe3Co3O16, mp-772328, mp-761441",142.48831110685302,3099.665622392912,1.2434374999999998,0.7202335157949159,0.38910272318416667,0.1170097298201676,0.5159090909090909,0.2385480312605796,1.0077627635106996,0.0942388518534434,0.4109450394122079,0.2446349598668199,1.2843533538018832,0.06282590123562894
"mp-300777767, Cu2(SO4)3, LiCu2(SO4)3, mp-768512, mp-768757",135.10128580748528,4376.696578806287,0.6863333333333334,0.6488947507411413,0.6063392416911765,0.0,0.3663636363636364,0.2675959771900571,0.4247034603956886,0.0811283637331285,0.5166657015791578,0.7617959857965011,0.9356448760286304,0.07158385035276044
"mp-300777855, NbFe3Cu2(PO4)6, Li4NbFe3Cu2(PO4)6, mp-776878, mp-777855",70.12957430779537,2480.327837991101,1.1952777777777777,1.0015879675745527,0.3306074400833333,0.07035542666666668,0.5586956521739129,0.2462948740898797,0.08161152127670293,0.07827879491822125,0.5518729046797209,0.13057802416139402,0.9687019960257446,0.05218586327881417
"mp-300778223, Ti3Mn2Cr3O16, Li4Ti3Mn2Cr3O16, mp-776879, mp-778223",149.9688363460889,3099.882998298538,1.4040625,0.9100087937895466,0.3895578917779167,1.084509953649264e-05,0.5931818181818183,0.20633404569206829,0.9228983426608848,0.08945911428532814,0.4119434267183381,0.1944705616592824,1.1432371104076906,0.0596394095235521
"mp-300778249, TiNi3Sn2(PO4)6, Li4TiNi3Sn2(PO4)6, mp-777082, mp-778249",72.646555117021,2480.4800581536306,1.0967222222222222,1.094510748132597,0.3333420168611111,0.019846427408887958,0.5447619047619048,0.20424719069263225,0.12021235738410906,0.08070363458148735,0.5424530283276118,0.06304757691152618,1.0618087356069794,0.0538024230543249
"mp-300778261, TiMn3Cr2(PO4)6, Li4TiMn3Cr2(PO4)6, mp-777183, mp-778261",49.47308104563682,2480.3359835119377,1.1744444444444444,1.0340245149564222,0.33333358075566666,1.0277623128984384e-05,0.5933333333333334,0.21443749787821045,0.16276100224132495,0.08101385579483035,0.5320338362487647,0.16158858382033986,0.9326539963777726,0.05400923719655357
"mp-300778298, V4O7F5, Li3V4O7F5, mp-763973, mp-778298",418.1821987637055,4650.183387394848,1.8503125,2.492339604814955,0.42562190005208334,0.0,0.7922222222222223,0.2962490918738825,0.2377794690372344,0.07650017450204312,0.5267158551804176,0.4071253306085334,0.8956444329675458,0.057375130876532364
"mp-300778299, VPO5, LiVPO5, mvc-3279, mp-32409",214.10193971463485,4428.716421546887,1.9590476190476187,1.2857805979372008,0.5810797294047619,0.0,0.4335294117647059,0.2794371806961003,0.3315407381489265,0.07795014057336985,0.5482780969187917,0.10685550313071124,0.8430422572381207,0.05567867183812132
"mp-300778320, Mn5V(PO4)6, Li4Mn5V(PO4)6, mp-773464, mp-778320",104.79318612218492,3100.3953135221836,1.4067361111111112,1.1429903514378144,0.41794844851875,1.8650860797248608e-05,0.6004347826086956,0.2548272962411653,0.09291711527113444,0.07935720945654859,0.5437083801859214,0.18620365233019845,0.920000834338592,0.052904806304365726
"mp-300778341, MnNi(PO4)2, Li4Mn3Ni3(PO4)6, mp-772336, mp-778341",81.70930466446279,3100.357490926163,1.4422916666666667,1.063964901095844,0.41809600136125,0.021480728063790942,0.5604166666666667,0.2322589429060379,0.08761015150174127,0.08388339662154991,0.5153755730202191,0.1516667413160821,0.9973508796108964,0.05592226441436661
"mp-300778395, CrPO5, LiCrPO5, mp-770751, mp-778395",164.5625100923389,4428.632994844645,1.935238095238095,1.2654623705736447,0.5811230132142857,0.0,0.4923809523809524,0.2305092995564683,0.31090604169204195,0.08431158034460144,0.5091387272416705,0.1303498947217925,0.9235324499793908,0.060222557389001036
"mp-300778400, Fe2(SO4)3, Li2Fe2(SO4)3, mp-554954, mp-778400",131.50987950427142,4376.694516964626,0.6945686274509804,0.6604912301679687,0.6048581616911765,0.11705599832770085,0.3917647058823529,0.27701119325435697,0.35355857926480266,0.07832800065526614,0.5411244689132444,0.7466327435938177,0.8765164473883995,0.06911294175464659
"mp-300778410, Fe3OF7, Li3Fe3OF7, mp-774191, mp-778410",388.7107596808245,4510.266340384795,1.3162121212121212,1.733492085864225,0.25417688143939393,0.2713570870323974,0.6990000000000001,0.21451243181127247,0.8914733689400407,0.07195657400815439,0.6238566832325003,0.32215959882172546,0.9460191754391104,0.05233205382411228
"mp-300778433, Cr2(PS4)3, LiCr2(PS4)3, mp-778446, mp-778530",168.24817122343637,8.526015488897357,2.3190588235294123,0.8465508934641282,0.29975229946078435,0.0,0.14555555555555558,0.17910855069597226,0.3022531114953137,0.03425311264743984,0.9807469021209102,0.6770985945366635,0.5573549468450798,0.02417866775113401
"mp-300778458, Cu2(SO4)3, LiCu2(SO4)3, mp-768451, mp-778169",135.10128580748528,4376.696578806287,0.6863333333333334,0.6488947507411413,0.6063392416911765,0.0,0.4547826086956521,0.2690565848861914,0.3330610426662333,0.07865372820027022,0.5263595400346287,0.9499429934204606,0.9071051650100074,0.06940034841200313
"mp-300778500, TiMn9O20, Li5TiMn9O20, mp-771265, mp-778500",288.94168235557345,4133.016599857079,1.4971111111111108,1.685238313366838,0.5267350591451111,4.3681726239938254e-05,0.6013636363636364,0.2794737655115305,0.8737609556862679,0.08591256648118868,0.4507129894940485,0.20189686833378984,1.131268582606565,0.05727504432079245
"mp-300778555, Mn2(SO4)3, Li2Mn2(SO4)3, mp-771368, mp-778555",88.4282263411453,4376.711589101727,0.6592745098039215,0.6108054249963085,0.6107465730770588,1.7199093540494058e-05,0.4555,0.2718802702954462,0.4229280624021541,0.07853191937830173,0.532331777401316,0.7471406762322673,0.8698310356357046,0.06929287003967799
"mp-300778564, Fe7(OF3)3, LiFe7(OF3)3, mp-781010, mp-778564",531.5744739088013,3917.0791256177613,1.7478070175438596,2.362059940434144,0.2582832514473684,0.3665701000262209,1.05,0.16847614441258238,0.7307778494435141,0.07821835684572799,0.7041728929522911,0.3155082793553657,1.146760863022397,0.04940106748151242
"mp-300778572, VFeP2(O4F)2, LiVFeP2(O4F)2, mp-778349, mp-777635",99.02307590719671,2657.46921390566,1.0665714285714285,0.9670210305207366,0.30787851,0.06030465142857142,0.93,0.285950684189287,0.3420286921815046,0.07944895433052508,0.5267387889262999,0.3736923554992308,0.8867922818681515,0.0567492530932322
"mp-300778578, Co2(SO4)3, LiCo2(SO4)3, mp-771299, mp-770593",135.10128580748528,4376.663869737707,0.7882941176470588,0.7925734921661391,0.608791596004902,0.0858772145876134,0.4081818181818182,0.257702010256638,0.2822582157912363,0.0796567954673137,0.5305463512666789,0.7516556726215596,0.9004818810247236,0.07028540776527681
"mp-300778591, MnF3, LiMnF3, mp-766789, mp-778591",259.92,6977.129800806425,1.709375,1.5181250000000002,0.345061996605,3.8765086206875e-05,0.6942857142857142,0.180897393938517,0.9674911167143834,0.08024124205614949,0.6354068823588386,0.10817290132738573,1.0124576669632888,0.060180931542112126
"mp-300778623, V6O7F5, LiV6O7F5, mp-777692, mp-778623",564.4595244230841,4134.00911835916,2.441018518518518,3.34154325634417,0.378330577824074,0.0,1.0925,0.2310874785887431,1.1466080140690087,0.08797004939373304,0.5209277730120735,0.3881427666684448,1.1336946843205258,0.05864669959582203
"mp-300778629, V4OF11, LiV4OF11, mp-774387, mp-778629",419.16346729271066,4651.359812499749,1.8546875,2.490110530825724,0.2472560916145833,0.0,0.6468421052631579,0.2838710206149431,0.5281078812346274,0.073406998782433,0.5531652243389876,0.2730071269595169,0.8861483657266277,0.055055249086824735
"mp-300778636, Co3P4O15, LiCo3P4O15, mp-850473, mp-776676",168.26687345547052,4227.709114646316,1.91,1.3318296617562937,0.570097023030303,0.09953949872655186,0.35400000000000004,0.2261409122640981,0.3178665333110521,0.07371697193724616,0.5745386209860871,0.09369341104527994,0.8488309230912857,0.05026157177539512
"mp-300778653, La3Ti3CrO12, LiLa3Ti3CrO12, mp-769844, mp-778653",237.82354376914432,2937.9468398049935,1.1143421052631577,0.7456397144700742,0.3723988753289473,1.5406136130458275e-06,0.7741176470588236,0.17465210763503025,0.7910735555009775,0.07909214623598883,0.43307719092690855,0.3455816540721429,1.4423938250364146,0.04995293446483505
"mp-300778677, TiFe3Cu2(PO4)6, Li4TiFe3Cu2(PO4)6, mp-775996, mp-778677",72.73051744557598,2480.325805680982,1.1072222222222219,1.047824421608181,0.3312405456944444,0.07035536407449172,0.5613043478260871,0.25361378251264605,0.09457374797435054,0.08050288831523843,0.5425260111636224,0.1366330361354487,0.9549871256259878,0.05366859221015896
"mp-300778744, MnNi(PO4)2, Li2MnNi(PO4)2, mp-775200, mp-778744",81.70930466446279,3100.357490926163,1.4422916666666667,1.063964901095844,0.41809600136125,0.021480728063790942,0.5304347826086956,0.22522061761407244,0.6826506471486798,0.08813159013334405,0.493195999357666,0.1764978047876352,1.0478607505316062,0.058754393422229365
"mp-300778769, V6O7F5, LiV6O7F5, mp-763927, mp-778769",564.4595244230841,4134.00911835916,2.441018518518518,3.34154325634417,0.378330577824074,0.0,1.0754545454545454,0.21434851396354684,1.2952733243886212,0.08751926559360708,0.4859416234904305,0.3874786459849959,1.1278853071347374,0.05834617706240471
"mp-300778781, NiO2, Li(NiO2)2, mp-35925, mvc-16803",500.9666666666667,6199.2226029034155,2.9866666666666664,2.84,0.7835443533333335,0.09923245,0.51,0.34565511083265216,0.2176000530097524,0.06316181805783329,0.5967453395908113,0.004247529975204671,0.89912882887126,0.0421078787052222
"mp-300778785, Cr3TeO8, Li2Cr3TeO8, mp-770187, mp-778785",308.57525854349564,4133.550356473873,2.2816666666666667,2.1651537452894054,0.5190620368519444,0.0,0.601,0.2603811081635253,0.8900855868103837,0.08441292418011642,0.4065057318393113,1.4410601694969385,1.2835755235494195,0.06330969313508733
"mp-300778815, CoP2O7, LiCoP2O7, mp-540494, mp-31535",111.59855226062149,4340.426808991407,1.8273333333333333,1.4583025139600572,0.5871510108333332,0.07299563239947138,1.1652631578947368,0.2461816945323384,0.21539259432694413,0.07308923842589657,0.574474826788401,0.1359596200607265,0.8016185505135214,0.0511624668981276
"mp-300778861, V2OF5, LiV2OF5, mp-775438, mp-778861",418.8810944465293,4651.163741648932,1.8539583333333327,2.4903344578199844,0.2769837263541666,0.0,0.8130000000000001,0.2902758723806789,0.4654710421434537,0.0736509515139338,0.5553125056234853,0.2997867313378237,0.8846254880708948,0.05523821363545036
"mp-300778864, MnPO4, LiMn3(PO4)3, mp-771363, mp-771361",148.0590975186081,4133.845305124435,1.7961111111111108,1.2276312129714395,0.5586549173800001,2.4365382515699923e-05,0.4183333333333333,0.2594157436964845,0.36740915046911743,0.08247248107229327,0.5185868606303552,0.2018513532492104,0.960563731247004,0.05498165404819552
"mp-300779026, MnCr2Fe3(PO4)6, Li4MnCr2Fe3(PO4)6, mp-776060, mp-779026",75.99984954501025,2480.2985966720416,1.1825555555555554,1.0384173826038483,0.33103209191855554,0.07035456529941543,0.5404545454545455,0.21150848562264207,0.09161541156016816,0.08207915701762879,0.531274475663995,0.15986557146681166,0.9581955766279644,0.054719438011752525
"mp-300779054, V2(OF)3, LiV2(OF)3, mp-763169, mp-779054",418.22672955952436,4650.379458245665,1.8510416666666665,2.491820595161743,0.3958942653125,0.0,0.6688235294117648,0.2933768049238462,0.2690812368658211,0.07661014560764894,0.532357642562948,0.36639585655348655,0.9015792622667976,0.05745760920573671
"mp-300779056, FeP2O7, LiFeP2O7, mp-25526, mp-19294",108.53622836024229,4340.452859134287,1.7476666666666667,1.4738978556497355,0.5838075916666666,0.09949759857854573,1.2152631578947366,0.25045315535968793,0.2270466002256548,0.07254811809639737,0.5797878211728624,0.16587722203345573,0.7886422731606108,0.05078368266747817
"mp-300779070, NiP2O7, Li2NiP2O7, mp-540091, mp-779070",110.9487408170498,4340.42498978336,1.87,1.4534767513333906,0.5873804426666666,0.02806717532350201,1.1133333333333335,0.24767348459338515,0.307708286265346,0.07361640611060709,0.5689773569038634,0.04133016276795973,0.8145454868634707,0.05153148427742496
"mp-300779201, MnV3(PO4)6, Li6MnV3(PO4)6, mp-774413, mp-779201",108.19950961959309,3282.615912689515,1.4259558823529412,1.2587859803188963,0.4381173428333823,3.949594051182058e-06,0.5345454545454545,0.27256148897132915,0.13931991433683996,0.07543247581710902,0.545724724813158,0.10975106339974257,0.8096609034136909,0.053246453517959313
"mp-300779205, V4(OF3)3, Li3V4(OF3)3, mp-777967, mp-779205",418.6461623748396,4650.967670798115,1.8532291666666667,2.490617449974615,0.30671136109375,0.0,0.8400000000000001,0.2873935877059908,0.4525798357111697,0.07522081847840187,0.5495436740458649,0.31970452731372084,0.898918206927221,0.05641561385880139
"mp-300779340, V4O5F7, LiV4O5F7, mp-764471, mp-779340",418.3189241330677,4650.575529096482,1.8517708333333327,2.491360545053925,0.3661666305729167,0.0,0.8457894736842105,0.2897673780883101,0.3358460932646097,0.07591267674261322,0.5428797089420995,0.3347497408683852,0.8979761718183313,0.056934507556959925
"mp-300779379, V4OF11, LiV4OF11, mp-764086, mp-779379",419.16346729271066,4651.359812499749,1.8546875,2.490110530825724,0.2472560916145833,0.0,0.5522222222222223,0.2805648373969972,0.5705196355812036,0.07368914279349721,0.5514477892445268,0.34440754880753444,0.8895543278072346,0.055266857095122905
"mp-300779382, V4(OF3)3, Li3V4(OF3)3, mp-778865, mp-779382",418.6461623748396,4650.967670798115,1.8532291666666667,2.490617449974615,0.30671136109375,0.0,0.8400000000000001,0.2914067931024387,0.3985763683514189,0.07474722882420033,0.5654395194585878,0.3190321619064353,0.8932586252929644,0.05606042161815024
"mp-300779396, V6O7F5, LiV6O7F5, mp-777433, mp-779396",564.4595244230841,4134.00911835916,2.441018518518518,3.34154325634417,0.378330577824074,0.0,1.1266666666666667,0.22296482817986224,1.2646475735521991,0.0877067927801273,0.5223614306378062,0.387755198213932,1.1303020225508222,0.058471195186751534
"mp-300779400, V4(OF3)3, Li3V4(OF3)3, mp-764172, mp-779400",418.6461623748396,4650.967670798115,1.8532291666666667,2.490617449974615,0.30671136109375,0.0,0.8130000000000001,0.2914675057058725,0.40949400947823866,0.07477801211979071,0.5652605535767106,0.3190759517727363,0.8936264977175826,0.05608350908984303
"mp-300779753, V4OF11, LiV4OF11, mp-766617, mp-779753",419.16346729271066,4651.359812499749,1.8546875,2.490110530825724,0.2472560916145833,0.0,0.8130000000000001,0.2827851691885156,0.6032824622529707,0.07360865853395439,0.5519377039209687,0.27325689520506435,0.8885827447668769,0.0552064939004658
"mp-300779755, Mn7Fe3O20, Li5Mn7Fe3O20, mp-777317, mp-779755",197.8786858683564,4132.941826177287,1.5133333333333334,1.173639764278757,0.5221320814708889,0.09948054719705766,0.5759090909090908,0.2625137014761229,0.7635249156103102,0.08340099077309805,0.4760549333617762,0.19800762741693734,1.1143866109447462,0.0556006605153987
"mp-300779809, Sb(SO4)2, LiSb(SO4)2, mp-760060, mp-779809",42.73412972272703,4509.760662028738,0.7573333333333334,0.7392741631748838,0.6300795365909091,0.0,0.3273684210526316,0.23232475504218364,0.5060165727425724,0.06952266349735585,0.5759594332310379,0.6742082754810013,0.9017516182262456,0.0632024213612326
"mp-300779822, V4(OF3)3, Li3V4(OF3)3, mp-763134, mp-779822",418.6461623748396,4650.967670798115,1.8532291666666667,2.490617449974615,0.30671136109375,0.0,0.8400000000000001,0.28838272372441176,0.4162403792742991,0.07528116503067694,0.5491822915619766,0.3197899997016207,0.8996393718342601,0.05646087377300772
"mp-300779825, V2(OF)3, LiV2(OF)3, mp-773753, mp-779825",418.22672955952436,4650.379458245665,1.8510416666666665,2.491820595161743,0.3958942653125,0.0,0.7622222222222222,0.295895299114325,0.2714629613218463,0.07652099921130183,0.5863805598330879,0.41925580862373335,0.9005301513218317,0.05739074940847636
