,ShannonRadii,AtomicVolum wmean,density,HeatFusion wmean,metalloid,VegardVolume,BulkModulus wstd,NfValenc wstd,energysStab,SpaceGroupNumber wstd,q6,HeatCapacityMass wstd,n_ws^third wmean
"mp-300019616, Na2Fe(Si2O5)3, Na2LiFe(Si2O5)3, mp-851041, mp-19616",0.5749057515373958,2907.226143608071,2.643937377237088,3.3705208333333334,1.0,0.8131730184910483,10.119577380215373,0.0,0.08088812942708312,19.84683921710765,0.2817457611946638,0.21286959153230867,0.12927083333333333
"mp-300019623, VAsO5, LiVAsO5, mp-543108, mp-19623",0.5756424785271304,4428.407366495484,3.5476800779000754,2.24,1.0,0.8306013997322298,10.115881857734262,0.0,0.0,9.9620595453695,0.27523804567682914,0.2817177709948932,0.14666666666666664
"mp-300019667, Ni2P3O10, LiNi2P3O10, mp-25610, mp-19667",0.5216807120783181,4133.966591093941,3.4987725942393726,2.0617777777777784,0.0,0.8467742310415859,10.832461503380578,0.0,0.04559649970833314,12.551759504813127,0.281561997548304,0.2414042805475219,0.1877777777777778
"mp-300019682, Fe(WO4)2, LiFe(WO4)2, mp-25537, mp-19682",0.5001236362262089,4508.5173383555375,6.438680497095959,3.642121212121213,0.0,0.8648891537408093,23.779674323410244,1.1999387801953532,0.1236525724431825,13.591643843521874,0.2848347129249287,0.29952771210924,0.16333333333333333
"mp-300021496, La4CuO8, LiLa4CuO8, mp-772213, mp-21496",0.4591260433884976,3817.9366630339055,6.80877369076861,1.0297435897435898,0.0,0.9258609570297108,4.652839475780002,0.0,0.06394901302884826,22.68386051672297,0.25307152697941604,0.24549832855401266,0.15871794871794873
"mp-300024979, Fe(GeO3)2, LiFe(GeO3)2, mvc-8638, mp-24979",0.5709822341857687,4133.714159876691,4.172523237209323,3.2966666666666664,1.0,0.8938146090124969,8.904307614941711,0.0,0.11438615854166655,17.228155091197806,0.30502853423740106,0.2601239179216266,0.16703703703703698
"mp-300025044, MnAsO4, LiMnAsO4, mp-543097, mp-25044",0.5595259054405349,4133.484740897799,4.0113500195548495,2.1238888888888887,1.0,0.8414741761322748,8.693690063119357,0.0,0.03298229895833327,11.796368974716511,0.2598283777215394,0.25696109855937244,0.16944444444444445
"mp-300025083, Mo3P3O16, LiMo3P3O16, mp-25669, mp-25083",0.5821599392679733,4509.186358656723,3.335859026816772,2.5996969696969696,0.0,0.8541394766027904,14.444393232938811,0.0,0.008177761136364481,13.063576263542402,0.2672329214434108,0.2834136581975057,0.15545454545454546
"mp-300025385, CuO2, Li(CuO2)2, mp-504100, mp-25385",0.4320152467005887,6199.370712485116,4.5249678728405405,2.34,0.0,1.2114666131914769,23.33333333333333,0.0,0.16829713458333284,33.5,0.37319362815879775,0.2418333333333333,0.245
"mp-300025401, TiPO4F, LiTiPO4F, mp-25436, mp-25420",0.5199004224592183,3322.008845437916,2.978432036068726,1.208035714285714,0.0,0.9737698779096614,6.6088800804952825,0.0,0.0,10.926178542885909,0.27514228654564665,0.1842021786028624,0.11321428571428573
"mp-300025405, CuPO4F, LiCuPO4F, mp-25380, mp-25405",0.4994946545671143,3321.8014748940973,3.4889845350959683,1.1883928571428568,0.0,0.9700753607267579,8.45780342497449,0.0,0.15283490168831104,12.804057073873905,0.2809704467828997,0.1879198836021916,0.11142857142857142
"mp-300025417, TiO2, Li2Ti3O6, mvc-11600, mp-760539",0.6136810727707418,6200.338441689601,2.4458620885555566,2.4316666666666658,0.0,5.7053098900861805,18.33333333333333,0.0,0.15142285083333284,28.33333333333333,0.3277666689808447,0.21866666666666665,0.2533333333333333
"mp-300025488, CoPO4F, LiCoPO4F, mp-25473, mp-25487",0.5464211074850172,3321.77168627807,3.1612882185822944,1.28125,0.0,0.9854169079907094,10.926645488559286,0.0,0.09406820938775518,10.926178542885909,0.2912616390119594,0.1869261695353084,0.1214285714285714
"mp-300025507, CrPO4, LiCrPO4, mp-31750, mp-25507",0.4893517604393217,4133.838651402674,3.578097729614355,2.245555555555556,0.0,0.8484193230755019,12.161718933087025,0.0,0.03280328541666755,16.330498620225445,0.2795821638833744,0.24163497876541584,0.18777777777777774
"mp-300025508, CrPO4F, LiCrPO4F, mp-849535, mp-25501",0.5080663407575969,3321.8108675920257,3.2365921637775488,1.452678571428571,0.0,0.9813303706115252,9.691872778734957,0.0,0.03826592104166604,13.047206284746736,0.2806117440256598,0.1861680308599887,0.1207142857142857
"mp-300025562, MnPO4F, LiMnPO4F, mp-25550, mp-25552",0.5120311492075786,3321.8151449845873,3.309467459824653,1.1637499999999998,0.0,0.9793829922221392,7.224797857492808,0.0,0.03222888299603088,12.318270816895016,0.2794416085660588,0.18537025827532644,0.11642857142857142
"mp-300025576, MoO2, Li(MoO2)2, mp-714969, mp-25576",0.5830626984968857,6199.982535611101,4.624620030734843,6.319999999999999,0.0,1.1962885143356874,38.33333333333333,0.0,0.2346574591666641,34.166666666666664,0.3800629944335978,0.26416666666666666,0.295
"mp-300025605, NiPO4F, LiNiPO4F, mp-25589, mp-504104",0.5241783795993176,3321.7697371265917,3.2854056961449998,1.3269642857142856,0.0,0.9945914138689174,10.926645488559286,0.0,0.2060406623214286,12.804057073873905,0.2825077272728225,0.1863024580281939,0.1214285714285714
"mp-300025613, NiAsO4, LiNiAsO4, mp-635257, mp-25613",0.5328405907960839,4133.414106452027,4.468334009723021,2.3777777777777778,1.0,0.8454017395587069,13.362006207023823,0.0,0.145951031458333,12.264321434425694,0.26851166770546736,0.2582518270464693,0.1772222222222222
"mp-300025614, NiPO4, LiNi2(PO4)2, mp-540008, mp-767051",0.4981010781403742,4133.774670678664,3.7158041170355256,2.05,0.0,0.8480939851280417,13.730429394524586,0.0,0.10302384968749843,16.022168284698857,0.2888182008850466,0.24186146682719525,0.18888888888888888
"mp-300025630, VPO4F, LiVPO4F, mp-25616, mp-25619",0.516825230173671,3321.873437618708,3.1133546617979966,1.470535714285714,0.0,0.9746593899953876,9.691872778734957,0.0,0.0,13.047206284746736,0.2648293145056323,0.1851077044450013,0.1175
"mp-300025637, VPO4, LiV2(PO4)2, mp-32453, mp-767232",0.5472349273401247,4133.93598255529,3.2913559769920533,2.273333333333333,0.0,0.844978433371163,12.161718933087025,0.0,0.02369942833333205,16.330498620225445,0.2719830695723247,0.2398385387950777,0.1827777777777778
"mp-300025652, PWO4F, LiPWO4F, mp-25651, mp-25652",0.585492536374702,3321.945360340245,4.966421762377047,2.570892857142857,0.0,0.95906337926661,18.960317045054378,0.8660254037844386,0.0,13.047206284746736,0.2878530783662101,0.1954774733877048,0.12357142857142855
"mp-300025660, Co2P3O10, LiCo2P3O10, mp-25658, mp-25660",0.5199996864556466,4133.96901670467,3.489565940570784,2.0048888888888894,0.0,0.8460774016943231,10.832461503380578,0.0,0.0241646573333334,10.674626659559932,0.2785305352615482,0.2423206711246917,0.1877777777777778
"mp-300025688, FePO4F, LiFePO4F, mp-25518, mp-25515",0.5611866162073326,3321.7995971454425,3.0256465676281845,1.1958928571428569,0.0,0.9792713586377074,10.309187006485713,0.0,0.07848027326388872,13.047206284746736,0.28581064829846425,0.1861680308599888,0.12214285714285715
"mp-300025742, Cr(GeO3)2, LiCr(GeO3)2, mvc-8434, mp-25742",0.5506969865308646,4133.725847747222,4.095158426366283,3.562962962962963,1.0,0.8580139027363471,8.380524814062785,0.0,0.11125656666666828,17.228155091197806,0.2630632670297484,0.2601239179216266,0.16555555555555554
"mp-300025881, Bi(PO3)4, LiBi(PO3)4, mp-684096, mp-25881",0.6128604000030349,4377.543253808267,3.2744515020199687,1.7236470588235295,0.0,0.8067442802124065,1.0857151529338924,0.3882154877102614,0.03825824408088163,3.717018230924797,0.2355830166466908,0.270594594980677,0.15215686274509801
"mp-300025885, CuPO4, LiCuPO4, mp-25886, mp-25885",0.5185996763806671,4133.82404053923,3.7121197086487423,1.8344444444444443,0.0,1.118685520463223,10.593790401066485,0.0,0.07390691874999966,16.022168284698857,0.28348346044129896,0.2445658410679708,0.17333333333333334
"mp-300025907, Sn(PO3)4, LiSn(PO3)4, mp-25908, mp-25907",0.615933383771803,4377.376260203951,2.807287612963619,1.6460784313725492,0.0,0.8024034653753532,1.4536276857137755,0.0,0.004442116911764771,3.7303374039423107,0.3048728454677591,0.2685364966958312,0.15372549019607842
"mp-300025929, Bi2(PO4)3, LiBi2(PO4)3, mp-26074, mp-504151",0.5882617315455945,4377.685789833083,4.383503469759232,1.5778823529411763,0.0,1.1051911855314098,1.489938058157872,0.7764309754205228,0.06946963224264824,3.60315125437966,0.2720967905024861,0.27460686939365764,0.14254901960784316
"mp-300025959, Bi(PO3)4, LiBi(PO3)4, mp-25960, mp-25959",0.6251535838802885,4377.543253808267,3.1704749663935523,1.7236470588235295,0.0,0.9607106188581016,1.0857151529338924,0.3882154877102614,0.0614034618749999,3.717018230924797,0.2597717851400664,0.270594594980677,0.15215686274509801
"mp-300026113, Ti(PO3)4, LiTi(PO3)4, mp-26114, mp-26113",0.6129026170861759,4377.1933098489835,2.3984570005314256,1.7833333333333332,0.0,0.8028427268467521,2.659158981672892,0.0,0.0021960357352961424,4.623128589454637,0.3080886449315568,0.2628024286296767,0.1592156862745098
"mp-300026129, BiP2O7, LiBiP2O7, mp-672945, mp-26129",0.568979085754795,4341.2430622713755,4.507793001309548,1.6575333333333333,0.0,0.8234524803176141,1.3021349989749742,0.6599663291074445,0.09434562918749913,3.5975300168618767,0.27015555528174817,0.2700576399380119,0.14866666666666667
"mp-300026173, Bi3(PO5)2, LiBi3(PO5)2, mp-584116, mp-26173",0.5656602952524481,4135.21889523942,6.0602901158346025,1.6132888888888888,0.0,0.9701028344622696,2.64565798485736,1.3199326582148891,0.07781211233333353,3.261144236061181,0.2631937102361437,0.2605410742244391,0.15066666666666664
"mp-300026209, BiP2O7, LiBiP2O7, mp-26210, mp-26209",0.6078332154943199,4341.2430622713755,3.9667365337597538,1.6575333333333333,0.0,0.8888956201591578,1.3021349989749742,0.6599663291074445,0.03844004493750042,3.5975300168618767,0.2755551658282861,0.2700576399380119,0.14866666666666667
"mp-300026299, SnPO4, LiSnPO4, mp-672986, mp-26299",0.6691248171458125,4134.664976279793,3.4622651544840988,1.4761111111111107,0.0,0.8323106211889062,4.192144328869662,0.0,0.2847116364583329,9.636286872616342,0.2378885514669354,0.2520851193692468,0.16055555555555553
"mp-300026303, Cu9(PO4)8, Li6Cu9(PO4)8, mp-26304, mp-26303",0.5522683860016375,4049.540760405313,3.5982884888470914,1.8895238095238087,0.0,0.9524113226150928,11.721481273102341,0.0,0.00581969867346821,17.823111076482398,0.2614908231382507,0.23740951458568,0.1797959183673469
"mp-300026341, SbP2O7, LiSbP2O7, mp-26342, mp-26341",0.5982356967007244,4341.06666108343,3.331913568595065,1.947,1.0,0.8859602182746192,1.715290710702481,0.0,0.03539302312499881,6.6137903067924855,0.2739702739885417,0.26737419887158564,0.152
"mp-300026389, Nb2(PO4)3, LiNb2(PO4)3, mp-26390, mp-26389",0.587064906586963,4377.000247633007,3.178785055377069,2.3188235294117647,0.0,0.8030552158899144,9.005487668677986,0.0,0.004102712647059192,11.125511621617804,0.2480635329107033,0.26953518165242263,0.16137254901960785
"mp-300026407, SnP2O7, Li2SnP2O7, mp-757076, mp-26407",0.5830868355833713,4340.959173144038,3.460370932543656,1.5256666666666667,0.0,0.8439340555583345,2.3907228102721483,0.0,0.0020210062499996795,5.619213072624632,0.2599102527821239,0.266747625210714,0.15133333333333335
"mp-300026409, Ti(PO3)4, LiTi(PO3)4, mp-540258, mp-26409",0.5460976000814733,4377.1933098489835,2.7273750991312204,1.7833333333333332,0.0,0.9812488031672636,2.659158981672892,0.0,0.03859758779411848,4.623128589454637,0.2644971408937529,0.2628024286296767,0.1592156862745098
"mp-300026513, CuPO4, LiCuPO4, mp-673047, mp-26513",0.6192739577721147,4133.82404053923,2.9677917259271718,1.8344444444444443,0.0,1.0244376217853062,10.593790401066485,0.0,0.09237692347222116,16.022168284698857,0.2368655959761297,0.2445658410679708,0.17333333333333334
"mp-300026531, Cu2P3O10, LiCu2P3O10, mp-26532, mp-26531",0.5256321222039286,4134.006086982394,3.5479028340791787,1.8893333333333333,0.0,0.8567059906738094,8.329569520393099,0.0,0.0369764366666665,12.551759504813127,0.27313250910401554,0.2437653172142075,0.17533333333333334
"mp-300026541, Sb(PO3)4, LiSb(PO3)4, mp-26542, mp-26541",0.6046502157959692,4377.439488403592,2.8907596845518118,1.8939215686274509,1.0,0.8156392968697986,1.193343063113956,0.0,0.03576093227941346,4.110357693569844,0.2563464581790537,0.2689272993749361,0.1541176470588235
"mp-300026549, Nb(PO3)4, LiNb(PO3)4, mp-26550, mp-26549",0.6278521758972072,4377.200482708229,2.5517049034920576,2.094117647058824,0.0,0.8014869984169293,4.237835112846595,0.0,0.0216883608347338,5.354126134736337,0.2783413284487351,0.26779556463234244,0.16156862745098036
"mp-300026629, TiP2O7, LiTiP2O7, mp-26630, mp-26629",0.5541215112379178,4340.648157540596,2.7215531717552524,1.7590000000000001,0.0,0.8776560243756849,4.752543178832432,0.0,0.007411826750001182,7.788880963698618,0.2645313530132075,0.2576697800588101,0.16066666666666668
"mp-300026649, SnP2O7, Li2SnP2O7, mp-757192, mp-26649",0.581328986448953,4340.959173144038,3.4749610452282687,1.5256666666666667,0.0,0.9029602202780224,2.3907228102721483,0.0,0.0,5.619213072624632,0.2680942200716867,0.266747625210714,0.15133333333333335
"mp-300026675, Sb(PO3)4, LiSb(PO3)4, mp-673069, mp-26675",0.5906978216485701,4377.439488403592,2.992778251693517,1.8939215686274509,1.0,0.8103579676847732,1.193343063113956,0.0,0.05218219801470703,4.110357693569844,0.2434719495494229,0.2689272993749361,0.1541176470588235
"mp-300026695, CuPO4, LiCuPO4, mp-753519, mp-25449",0.5788604083986786,4133.82404053923,3.247443969962392,1.8344444444444443,0.0,0.8401541993955969,10.593790401066485,0.0,0.0,16.022168284698857,0.233848520929138,0.2445658410679708,0.17333333333333334
"mp-300026725, SnPO4, LiSnPO4, mp-673078, mp-26725",0.6424456354100374,4134.664976279793,3.741435083389375,1.4761111111111107,0.0,0.9506076560456792,4.192144328869662,0.0,0.17310171173611175,9.636286872616342,0.2797109452223241,0.2520851193692468,0.16055555555555553
"mp-300026741, Cu4(PO4)3, LiCu4(PO4)3, mp-26742, mp-26741",0.5435784477911639,3916.4618970359707,3.881749052908901,1.9764912280701752,0.0,0.9552933146691128,13.503279813161207,0.0,0.017233680394735273,20.682536426158922,0.26147505712377284,0.2261930484514145,0.19
"mp-300026767, Nb(PO3)4, LiNb(PO3)4, mp-673088, mp-26767",0.5606301777596149,4377.200482708229,3.01262578267164,2.094117647058824,0.0,0.9645070971866588,4.237835112846595,0.0,0.03293828848179192,5.354126134736337,0.2935881174905862,0.26779556463234244,0.16156862745098036
"mp-300026795, Cu5P3O13, LiCu5P3O13, mp-26796, mp-26795",0.5505588508330961,3838.767543483677,4.03060387932769,2.0076190476190474,0.0,0.822683260420458,15.356500950449913,0.0,0.007494385178569374,23.616263276743478,0.2373438908386049,0.22051791690355912,0.1952380952380952
"mp-300026823, Cu3(P2O7)2, Li2Cu3(P2O7)2, mp-673105, mp-26823",0.5506807029762313,4133.954073712918,3.3905686856810613,1.873650793650793,0.0,0.8713417095793126,8.975092209628144,0.0,0.004569367261903601,13.539021923257526,0.2693937726173284,0.24388733980571994,0.17476190476190476
"mp-300026835, Bi5(PO4)6, Li3Bi5(PO4)6, mp-673116, mp-26835",0.5956590028863228,4252.946990686251,4.822083508595783,1.6385714285714286,0.0,1.0571461103413615,1.8145794038008949,0.9428090415820634,0.12771366866071346,3.439981015609693,0.20463941171891886,0.2656990649335748,0.14952380952380953
"mp-300026875, CuPO4, LiCuPO4, mp-673017, mp-26467",0.5855441736262464,4133.82404053923,3.195904875757596,1.8344444444444443,0.0,0.8402245592976073,10.593790401066485,0.0,0.11710124583333315,16.022168284698857,0.2804003664702285,0.2445658410679708,0.17333333333333334
"mp-300026897, Sn(PO3)3, LiSn(PO3)3, mp-673129, mp-26897",0.6297586107053076,4293.36881151581,2.928951439825641,1.6602564102564104,0.0,0.953354516372592,1.8271817180840888,0.0,0.05608546644230561,4.420233199556505,0.2678010138896485,0.26192737549342393,0.15871794871794873
"mp-300026949, Sn2(PO3)5, LiSn2(PO3)5, mp-26950, mp-26949",0.6137509260241361,4228.453964802246,3.2387979411740973,1.6712121212121211,0.0,0.8188273031971163,2.1535415126790465,0.0,0.03638170931818241,5.099739815830252,0.2626226431722426,0.2568261650676599,0.16257575757575754
"mp-300027017, SnPO4, LiSnPO4, mp-27018, mp-27017",0.6383569349983984,4134.664976279793,3.784219086832093,1.4761111111111107,0.0,0.8211462243017317,4.192144328869662,0.0,0.05552493479166731,9.636286872616342,0.2640422230521869,0.2520851193692468,0.16055555555555553
"mp-300031519, CoP2O7, LiCoP2O7, mp-31529, mp-31519",0.5146631925941954,4340.426808991407,3.2236372726000897,1.8273333333333333,0.0,0.9124810306017852,8.017203724214294,0.0,0.0917835324375007,7.788880963698618,0.2718319007268783,0.26076864586576864,0.16833333333333333
"mp-300031537, CoPO4, LiCoPO4, mp-31532, mp-31537",0.5512689085967011,4133.777702692075,3.4096334691817365,1.9788888888888885,0.0,0.9477545093138348,13.730429394524586,0.0,0.12720458916666644,13.641802132859821,0.24463040370647185,0.2429087747272753,0.18888888888888888
"mp-300031540, CoPO4, LiCoPO4, mp-31521, mp-31540",0.4824610344285411,4133.777702692075,3.8564843732871967,1.9788888888888885,0.0,0.9406791143843208,13.730429394524586,0.0,0.012862227499999436,13.641802132859821,0.29296087036606305,0.2429087747272753,0.18888888888888888
"mp-300031541, CoPO4, LiCoPO4, mp-704240, mp-31541",0.6137691551705343,4133.777702692075,2.934732271932788,1.9788888888888885,0.0,1.0111635044234282,13.730429394524586,0.0,0.01792593833333278,13.641802132859821,0.2514364361708691,0.2429087747272753,0.18888888888888888
"mp-300031553, CoPO4, LiCoPO4, mp-767450, mp-31553",0.6474470801148677,4133.777702692075,2.67883429146594,1.9788888888888885,0.0,0.8010575230131457,13.730429394524586,0.0,0.003728149583333895,13.641802132859821,0.2556310318037517,0.2429087747272753,0.18888888888888888
"mp-300031555, CoP2O7, LiCoP2O7, mp-540262, mp-31555",0.5555198845654741,4340.426808991407,2.9441301428662423,1.8273333333333333,0.0,0.9177915313270956,8.017203724214294,0.0,0.0944883934374996,7.788880963698618,0.29177129035290783,0.26076864586576864,0.16833333333333333
"mp-300031557, Co6P7O24, LiCo6P7O24, mp-705347, mp-31557",0.5211884893474941,4022.308162275323,3.6911111124375533,2.092432432432432,0.0,0.859312567739989,13.296570941366756,0.0,0.013731050945946066,13.255653926142545,0.2826919726470136,0.23246659536631165,0.19864864864864865
"mp-300031568, Co3(P3O10)2, LiCo3(P3O10)2, mp-31597, mp-31568",0.6011102402600828,4276.393283249853,2.721012671765568,1.8878160919540228,0.0,0.8357193384167315,8.29365902504927,0.0,0.03164197911638045,8.077508003890385,0.2682465898949181,0.2550815635101961,0.17413793103448275
"mp-300031571, CoP2O7, LiCoP2O7, mp-697814, mp-31571",0.5953882098615375,4340.426808991407,2.680051876654068,1.8273333333333333,0.0,0.8249301655764667,8.017203724214294,0.0,0.10637127868749996,7.788880963698618,0.25638890444277823,0.26076864586576864,0.16833333333333333
"mp-300031581, Co(PO3)4, LiCo(PO3)4, mp-585256, mp-31581",0.5648269782792581,4377.0631048200485,2.7525302399985665,1.8235294117647056,0.0,0.9924704944638948,4.506904438763495,0.0,0.06654185172794147,4.623128589454637,0.26333669236875623,0.26477606186612074,0.1637254901960784
"mp-300031583, Co(PO3)3, LiCo(PO3)3, mp-540491, mp-31583",0.5230823586538059,4292.959300629172,3.152614014164102,1.8923076923076925,0.0,0.8146518301232076,6.018708505236478,0.0,0.028101642307692742,5.911021141915407,0.30357859036877083,0.2570508689810607,0.17179487179487174
"mp-300031585, CoPO4, LiCo2(PO4)2, mp-540093, mp-767242",0.6594520521329431,4133.777702692075,2.5876158419900768,1.9788888888888885,0.0,0.8335068451942713,13.730429394524586,0.0,0.011978999583332595,13.641802132859821,0.26098841123077804,0.2429087747272753,0.18888888888888888
"mp-300031592, Co3(PO4)4, Li3Co3(PO4)4, mp-31554, mp-31592",0.5652776167389294,4313.347807726758,2.9811342257284985,1.8301449275362318,0.0,0.8320371844753266,10.645536727470391,0.0,0.09260390078804193,10.404868554913733,0.25585321047136417,0.2585874973849717,0.1717391304347826
"mp-300031600, Co(PO3)4, LiCo(PO3)4, mp-31550, mp-31600",0.6284778152805016,4377.0631048200485,2.3499297916656934,1.8235294117647056,0.0,0.8701803864178448,4.506904438763495,0.0,0.05508601966911808,4.623128589454637,0.2758174232860381,0.26477606186612074,0.1637254901960784
"mp-300031604, CoP2O7, LiCoP2O7, mp-31589, mp-540352",0.5797619016145785,4340.426808991407,2.791247596824296,1.8273333333333333,0.0,0.8455438217062932,8.017203724214294,0.0,0.06460839343750012,7.788880963698618,0.2527339712072331,0.26076864586576864,0.16833333333333333
"mp-300031606, Co(PO3)4, LiCo(PO3)4, mp-540467, mp-31606",0.5582321442985505,4377.0631048200485,2.794243487496975,1.8235294117647056,0.0,0.8744193461230715,4.506904438763495,0.0,0.09062553025735287,4.623128589454637,0.2590034003212023,0.26477606186612074,0.1637254901960784
"mp-300031609, Co3(PO4)4, Li3Co3(PO4)4, mp-585416, mp-31609",0.5121494944818975,4313.347807726758,3.345463438365361,1.8301449275362318,0.0,0.8810725384125563,10.645536727470391,0.0,0.17091717557065067,10.404868554913733,0.28350500403318474,0.2585874973849717,0.1717391304347826
"mp-300031612, Co(PO3)4, LiCo(PO3)4, mp-540264, mp-31603",0.6062737696856656,4377.0631048200485,2.4903734862413023,1.8235294117647056,0.0,0.8958316985715369,4.506904438763495,0.0,0.06300933113970597,4.623128589454637,0.2823037858849727,0.26477606186612074,0.1637254901960784
"mp-300031614, Co3(PO4)4, Li3Co3(PO4)4, mp-31551, mp-31614",0.5666191333582425,4313.347807726758,2.9683924836511943,1.8301449275362318,0.0,0.8189224137475073,10.645536727470391,0.0,0.1302161666576067,10.404868554913733,0.2431838492862972,0.2585874973849717,0.1717391304347826
"mp-300031615, Co5(P3O11)2, Li4Co5(P3O11)2, mp-31617, mp-31615",0.5568304956815631,4133.864663606891,3.2687698536081915,1.9907070707070704,0.0,0.8352093801505159,12.411967328591542,0.0,0.028397659090908082,12.287180249754215,0.25727317294524643,0.2425037929243492,0.1883838383838384
"mp-300031618, Co2P5O16, LiCo2P5O16, mp-31620, mp-31575",0.5969986931288709,4313.597347743186,2.6696037839698703,1.8640579710144929,0.0,0.8256023245530542,6.884439348703547,0.0,0.029261776929348393,6.711005673031223,0.2759167591369602,0.25856484900004545,0.17028985507246375
"mp-300031636, CrPO5, LiCrPO5, mp-540466, mp-31636",0.5418685247993634,4428.632994844645,3.0420679704640503,1.935238095238095,0.0,0.8337672213442302,10.42433051407459,0.0,0.0352669966071435,13.756383799461807,0.2696294887556688,0.2687432834155161,0.16095238095238093
"mp-300031641, Cr(PO3)3, LiCr(PO3)3, mp-31690, mp-31641",0.5695607797343303,4292.987430803293,2.739816098170892,2.015384615384616,0.0,0.9910181956453972,5.305771980123389,0.0,0.08753883538461428,7.011496148326782,0.2755771184788011,0.2563553248851595,0.1712820512820513
"mp-300031642, CrP2O7, LiCrP2O7, mp-540267, mp-31642",0.5398520138677679,4340.463378217765,2.930401627758956,1.9873333333333327,0.0,0.9235373195279548,7.081117300413983,0.0,0.09047140281249888,9.312476696465996,0.28723215069815505,0.2599209153227616,0.16766666666666666
"mp-300031643, CrP2O7, LiCrP2O7, mp-540291, mp-31643",0.5599064202168202,4340.463378217765,2.802687355872272,1.9873333333333327,0.0,0.8466483519390465,7.081117300413983,0.0,0.02655442131249864,9.312476696465996,0.2592418434363393,0.2599209153227616,0.16766666666666666
"mp-300031644, Cr3(PO4)4, Li3Cr3(PO4)4, mp-705409, mp-31644",0.5372356027829763,4313.395506717661,2.98397888151544,2.0388405797101448,0.0,0.8090030371547451,9.419531742070069,0.0,0.13093826370470918,12.46648099899144,0.2688738412106952,0.2575514688061903,0.17086956521739127
"mp-300031647, CrPO4, LiCrPO4, mp-31645, mp-31647",0.5101645817629403,4133.838651402674,3.3626698320372683,2.245555555555556,0.0,1.0940407039743616,12.161718933087025,0.0,0.11537221750000093,16.330498620225445,0.23993332288822464,0.24163497876541584,0.18777777777777774
"mp-300031648, CrP2O7, LiCrP2O7, mp-540430, mp-31648",0.5082315401485206,4340.463378217765,3.1317731222563023,1.9873333333333327,0.0,0.8836565584353838,7.081117300413983,0.0,0.10939810306249953,9.312476696465996,0.2743258327678141,0.2599209153227616,0.16766666666666666
"mp-300031649, CrP2O7, LiCrP2O7, mp-31632, mp-31649",0.4897684589429696,4340.463378217765,3.2493532157235485,1.9873333333333327,0.0,0.9170159600149572,7.081117300413983,0.0,0.061026818312499564,9.312476696465996,0.2725042829606084,0.2599209153227616,0.16766666666666666
"mp-300031654, Cr3(PO4)4, Li3Cr3(PO4)4, mp-31744, mp-31654",0.5388362206115714,4313.395506717661,2.9736578416372046,2.0388405797101448,0.0,0.8192830316870865,9.419531742070069,0.0,0.1230806555163042,12.46648099899144,0.2716263996211998,0.2575514688061903,0.17086956521739127
"mp-300031657, CrP2O7, LiCrP2O7, mp-540326, mp-31657",0.5201602399302361,4340.463378217765,3.055806515184504,1.9873333333333327,0.0,0.8651286107430358,7.081117300413983,0.0,0.04995913081249982,9.312476696465996,0.28094537028412303,0.2599209153227616,0.16766666666666666
"mp-300031660, CrP2O7, LiCrP2O7, mp-31692, mp-31660",0.5244530431342366,4340.463378217765,2.991862322320564,1.9873333333333327,0.0,0.8449713514699164,7.081117300413983,0.0,0.10274444006249883,9.312476696465996,0.26437057310907897,0.2599209153227616,0.16766666666666666
"mp-300031661, Cr2P3O11, LiCr2P3O11, mp-31719, mp-31661",0.533442709506338,4262.979105662106,3.0819134718396763,2.084166666666667,0.0,0.9446772143747744,8.981510714919969,0.0,0.01323724113281166,11.903401708008607,0.25303639634005515,0.25286978045637554,0.17520833333333333
"mp-300031664, CrPO4, LiCrPO4, mp-18906, mp-31664",0.4662404812673082,4133.838651402674,3.740037807200856,2.245555555555556,0.0,0.9503816928650328,12.161718933087025,0.0,0.0183961066666658,16.330498620225445,0.28366202987117856,0.24163497876541584,0.18777777777777774
"mp-300031670, CrP2O7, LiCrP2O7, mp-31656, mp-31670",0.5118740695484261,4340.463378217765,3.108576076079129,1.9873333333333327,0.0,0.8813898989886855,7.081117300413983,0.0,0.04692335831249928,9.312476696465996,0.2898560254171723,0.2599209153227616,0.16766666666666666
"mp-300031702, Cr(PO3)4, LiCr(PO3)4, mp-31734, mp-31702",0.5482229232071565,4377.084616129672,2.7850497935042484,1.9176470588235293,0.0,0.8750982613371718,3.9698982697549066,0.0,0.08066444834558606,5.354126134736337,0.2549655289549174,0.2642379436949205,0.1633333333333333
"mp-300031706, Cr2(PO4)3, LiCr2(PO4)3, mp-540211, mp-31652",0.5528818168016149,4376.7685144758925,2.8384034924793315,1.9658823529411764,0.0,0.8053170819316229,8.453186555218794,0.0,0.05022661275735185,11.125511621617804,0.230787119480404,0.26321722726184266,0.16490196078431374
"mp-300031709, Cr9(PO4)8, Li6Cr9(PO4)8, mp-31678, mp-31709",0.5432605638453111,4049.5568621731904,3.2590440457996,2.3425850340136054,0.0,0.9201508887415962,13.450216549738364,0.0,0.08703918831632684,18.164383771520168,0.2606052132200385,0.2342421682808152,0.19571428571428573
"mp-300031712, Cr(PO3)3, LiCr(PO3)3, mp-764853, mp-31712",0.5162772908324116,4292.987430803293,3.0937678389608405,2.015384615384616,0.0,0.8147945858578793,5.305771980123389,0.0,0.03577350615384488,7.011496148326782,0.30314738943856634,0.2563553248851595,0.1712820512820513
