,ShannonRadii,AtomicVolum wmean,Electronegativity wmean,metalloid,HeatFusion wmean,lin,q6,Crystal System,strainlatticemean,total_magnetization
"mp-300775097, CoO2, Li(CoO2)2, mp-32686, mp-764935",0.4378030549989391,6199.231698943652,1.4599999999999995,0.0,2.773333333333333,3.6965806448693135,0.32505375413335863,5.0,-0.027886905488010868,0.9999997
"mp-300775129, Cr3(FeO6)2, Li2Cr3(FeO6)2, mp-776667, mp-775129",0.5922589492355461,4375.807834122227,0.9788235294117648,0.0,1.8286274509803924,2.89484106486369,0.25977719748594275,1.0,-7.485855601589246e-05,39.9999982
"mp-300775136, Cr3Co3(TeO8)2, Li4Cr3Co3(TeO8)2, mp-761712, mp-775136",0.3772183118061687,3100.128483705693,0.7277083333333332,1.0,1.56125,3.985067946205489,0.3149012129937934,2.0,-0.10848690881263856,7.0
"mp-300775171, Mn2CrNi3(PO4)6, Li4Mn2CrNi3(PO4)6, mp-764646, mp-775171",0.5417695620151902,2480.285327368753,0.5899444444444444,0.0,1.1987777777777775,2.713207419175148,0.2393409338826908,5.0,-0.2984950912394909,14.000002800000004
"mp-300775180, Co3WO8, Li2Co3WO8, mp-765823, mp-775180",0.4414329921078313,4132.956212455237,0.9866666666666664,0.0,2.8519444444444435,4.067005288564222,0.3285387902384284,1.0,-0.10869767646499184,10.0011874
"mp-300775189, MnFe(PO4)2, Li2MnFe(PO4)2, mp-767833, mp-775189",0.5272682215345197,3100.3749092704925,0.7349999999999999,0.0,1.3658333333333332,2.724795429944228,0.25649874544646944,1.0,-1.7554459693277144e-07,54.00000279999999
"mp-300775195, Mn11Fe(PO4)12, Li12Mn11Fe(PO4)12, mp-850500, mp-775195",0.5224931718025498,3100.3824672478545,0.7301388888888889,0.0,1.3502083333333332,2.649999705938931,0.2349050808664757,1.0,-1.517558029462407e-06,49.0000011
"mp-300775229, MnV4O12, Li3MnV4O12, mp-766904, mp-775229",0.5922852482396205,4375.959966572988,0.9676470588235294,0.0,1.9911764705882355,2.6531002648875583,0.3018234176362277,1.0,-0.0357839348663053,2.9999999
"mp-300775260, CoCu3(PO4)4, Li4CoCu3(PO4)4, mp-775137, mp-761537",0.5544314976816119,3100.359342058081,0.7435416666666665,0.0,1.4029166666666666,2.5495443046840625,0.243351678996354,1.0,-0.0003669248226891853,3.9999997000000014
"mp-300775271, Cr3WO8, Li2Cr3WO8, mp-773181, mp-775271",0.4643739074062813,4133.047635521135,0.9683333333333332,0.0,3.2519444444444443,3.653419388744028,0.319712312918716,6.0,-0.11257958187113576,16.000002300000002
"mp-300775291, Mn2Cr3O12, Li2Mn2Cr3O12, mp-764449, mp-775291",0.5835363994626438,4375.824906259327,0.967843137254902,0.0,1.7933333333333332,2.8444172981090268,0.2635866512357155,1.0,-0.000451942195432764,31.9999982
"mp-300775304, Na9Fe10(SiO3)20, Na9LiFe10(SiO3)20, mp-775293, mp-775304",0.4837961425541234,2819.2042327104346,0.684520202020202,1.0,2.977020202020202,3.3582469046480483,0.3119193914459738,2.0,-0.42367481916522937,48.9999996
"mp-300775323, Mn3CuNi2(PO4)6, Li4Mn3CuNi2(PO4)6, mp-773677, mp-775323",0.5159890369730654,2480.290929726986,0.5892777777777777,0.0,1.1322777777777775,2.284311308102595,0.2528513049361309,5.0,-0.28933500490290304,15.430849300000002
"mp-300775342, VFeO4, LiVFeO4, mp-18949, mp-775342",0.5451081382979186,4133.022829397118,0.9566666666666666,0.0,2.0105555555555554,4.879244725140191,0.3016222637526534,3.0,-0.03270422394745361,10.000000300000002
"mp-300775390, Mn2Ni(PO4)3, Li2Mn2Ni(PO4)3, mp-763518, mp-775390",0.5179636043652774,3100.366320231884,0.7341666666666666,0.0,1.4105555555555556,2.903234013926074,0.2441787646677194,5.0,-0.2880622730124986,18.000001
"mp-300775429, Ba4Bi3O11, Ba4LiBi3O11, mp-755667, mp-775429",0.5176068653978416,3794.0832654690525,0.8788888888888889,0.0,1.1892222222222222,4.309969912277655,0.3284970093778341,3.0,-2.1562976589469453e-09,-6.68e-05
"mp-300775443, Mn3Fe2Sb3O16, Li4Mn3Fe2Sb3O16, mp-771758, mp-775443",0.4752094178391086,3100.2700185156004,0.7239583333333333,1.0,1.34625,3.9601371623810016,0.32870484397924976,1.0,-0.11389362147173546,20.0000005
"mp-300775451, V2Cr3Sb3O16, Li4V2Cr3Sb3O16, mp-773383, mp-775451",0.4720796439048486,3100.3093494065147,0.7232291666666666,1.0,1.7592708333333331,3.8765498658358815,0.31204324398329225,1.0,-0.11280696564571298,10.9999995
"mp-300775471, V4FeO12, Li3V4FeO12, mp-763248, mp-775471",0.6144268870402316,4375.951430504438,0.9731372549019608,0.0,2.0088235294117647,2.707664969397223,0.3063265685933163,1.0,-0.03745365430686665,3.9999998
"mp-300775506, Mn3Sn3(TeO8)2, Li4Mn3Sn3(TeO8)2, mp-772482, mp-775506",0.3028489780510537,3100.6313178172754,0.7267708333333331,1.0,1.025625,3.695543473884239,0.2471672253139257,2.0,-0.12088324212232432,12.9999556
"mp-300775511, K(WO3)6, KLi(WO3)6, mp-34278, mp-775511",0.5283089807447036,4464.407323573816,1.0253333333333332,0.0,4.2687333333333335,4.77022613544412,0.2624252990007723,5.0,-0.11884648820444416,0.6470043000000001
"mp-300775538, Mn5FeO12, Li3Mn5FeO12, mp-777021, mp-775538",0.4694208708064762,4132.948275651303,0.9418518518518516,0.0,1.5,5.0003177877856135,0.36431845465876506,1.0,-0.6782012402750451,38.0000061
"mp-300775553, V3CuO8, Li2V3CuO8, mp-775644, mp-775553",0.4962262859047416,4133.081721347501,0.9530555555555552,0.0,2.2183333333333333,4.167371184909643,0.3153933254640601,5.0,-5.122497981346896e-10,0.0
"mp-300775610, Mn3Cr3(TeO8)2, Li4Mn3Cr3(TeO8)2, mp-772458, mp-775610",0.3112741409124305,3100.166510073895,0.7173958333333332,1.0,1.4584374999999998,3.8432786003712542,0.30997422176728473,1.0,-0.1122724981703236,18.9999989
"mp-300775640, Ni5Te(PO4)6, Li4Ni5Te(PO4)6, mp-850365, mp-775640",0.5220495453749834,3100.490832205392,0.7454861111111111,1.0,1.5368055555555555,2.346408080154053,0.2494415275490745,5.0,-0.29744811317525865,4.4573703
"mp-300775647, Mn3SnO8, Li2Mn3SnO8, mp-770865, mp-775647",0.4949087558543268,4133.366173071502,0.9480555555555554,0.0,1.3233333333333333,4.707499829069891,0.3377098080860679,7.0,-1.6781243061814163e-11,36.0
"mp-300775648, MnV4CuO12, Li2MnV4CuO12, mp-771461, mp-775648",0.6132271337654096,3099.8026144049195,0.7118055555555555,0.0,1.5993055555555555,2.9152170353118807,0.30750554179921624,1.0,-0.03405040116907513,5.7151135
"mp-300775651, Mn3CoO8, Li2Mn3CoO8, mp-771811, mp-775651",0.4437887289299191,4132.922536277642,0.9458333333333332,0.0,1.5747222222222217,5.134520635174623,0.3633909250572692,5.0,-0.3169463149790965,10.0000005
"mp-300775677, Fe5P6WO24, Li4Fe5P6WO24, mp-851003, mp-775677",0.5580894113550029,3100.394182541092,0.7445138888888888,0.0,1.6519444444444444,2.3035825735580246,0.2488720257578219,5.0,-0.3023648703813831,21.9999992
"mp-300775679, Mn3CrO8, Li2Mn3CrO8, mp-773946, mp-775679",0.4555112058679483,4132.953010632941,0.9397222222222221,0.0,1.7080555555555554,4.892780916486452,0.3717779278579075,2.0,-4.7185522866755036e-07,44.0000001
"mp-300775700, Ti3Nb2V3O16, Li4Ti3Nb2V3O16, mp-770898, mp-775700",0.4541730729596961,3100.058360165941,0.7057291666666665,0.0,1.7757291666666668,3.861803073268844,0.3263334438339707,2.0,-0.1195017823482066,4.9999998
"mp-300775737, Ni9O10, LiNi9O10, mp-656884, mp-775737",0.4205129116592205,4895.274821707088,1.3576315789473683,0.0,4.1978947368421045,6.267680314247572,0.1712814706100209,2.0,-0.044621633346633466,15.999998800000002
"mp-300775796, Ti3NbO8, Li2Ti3NbO8, mp-776082, mp-775796",0.4363093533264617,4133.569122676999,0.9372222222222221,0.0,2.0613888888888887,4.098304102946846,0.330290507469062,1.0,-0.11489493206774765,1.8519905
"mp-300775867, SbPO5, LiSbPO5, mp-9750, mp-775867",0.5189038345243454,4429.494827509878,1.0209523809523808,1.0,1.8776190476190475,3.346162957535745,0.3131963332616231,1.0,-0.05705706352549308,0.0
"mp-300775900, NaCu(PO3)3, NaLiCu(PO3)3, mp-761042, mp-775900",0.5287709217398882,2990.4586631190837,0.7207142857142858,0.0,1.3178571428571428,3.0085321593543486,0.2699309925862453,3.0,5.5067062021407764e-14,3.999988
"mp-300775936, Na3CuPCO7, Na3LiCuPCO7, mp-767526, mp-775936",0.4916634195360812,2004.8086816236369,0.5155384615384615,0.0,2.4443076923076927,3.774709479705016,0.2510100397285127,1.0,-0.00032241470196877253,1.9999936000000005
"mp-300776051, Mn2Fe(PO4)3, Li2Mn2Fe(PO4)3, mp-776759, mp-776051",0.5330783004644838,3100.3779324614366,0.7330555555555555,0.0,1.3595833333333331,2.693654721016341,0.2514824088186301,5.0,-0.2832654012164824,26.0000004
"mp-300776113, TiMn7(PO4)12, Li8TiMn7(PO4)12, mp-778073, mp-776113",0.5256615807438451,3282.599848168048,0.7492279411764705,0.0,1.2410294117647058,2.278710533525324,0.2459024469406342,2.0,-4.4066505585268096e-07,16.9999978
"mp-300776140, MnV5O12, Li2MnV5O12, mp-776190, mp-776140",0.6029979628112404,4133.107466545246,0.9440740740740741,0.0,2.2787037037037043,2.980307518388233,0.3055084707450766,1.0,-0.03985011806354185,7.9999981
"mp-300776170, TiO2, LiTi2O4, mp-756587, mp-776170",0.4185543765376265,6200.338441689601,1.403333333333333,0.0,2.4316666666666658,3.985027297160992,0.3301772823825954,6.0,-0.11031578739513333,0.0
"mp-300776203, V3NiO8, Li2V3NiO8, mp-776184, mp-776203",0.4944254513222903,4133.057036417218,0.9533333333333333,0.0,2.3261111111111106,2.9873431741596144,0.2697865228283776,1.0,-0.3042066279819036,2.9999993
"mp-300776322, V5CoO12, Li2V5CoO12, mp-761587, mp-776322",0.5904732990763087,4133.084932401126,0.9501851851851852,0.0,2.3396296296296297,2.7580677434630565,0.3043216543630224,1.0,-0.03774910760554414,2e-07
"mp-300776357, SbP(OF3)2, Li2SbP(OF3)2, mp-554701, mp-776357",0.6157821825027812,3721.311282055271,0.875,1.0,1.0075,2.603400481140484,0.297619108774328,2.0,-0.02496234105156661,0.0
"mp-300776365, Mn21O40, Li9Mn21O40, mp-849596, mp-776365",0.4729927619712802,6097.904536502898,1.3946721311475412,0.0,2.294344262295082,4.788878504802344,0.356830162365097,2.0,-0.017060657294834414,66.9999986
"mp-300776371, Nb2(PO4)3, LiNb2(PO4)3, mp-17242, mp-26533",0.6020477688036958,4377.000247633007,1.0009803921568627,0.0,2.3188235294117647,2.1926995669779608,0.21602921358797245,5.0,-0.3722849523690872,2.0
"mp-300776424, Na2CuP2O7, Na2LiCuP2O7, mp-556822, mp-776424",0.5494795730759281,2714.4273960157398,0.67125,0.0,1.19625,3.3874890225723964,0.2407998647598213,1.0,-0.0011215742941352858,4.0000001
"mp-300776432, Na2CuPCO7, Na2LiCuPCO7, mp-767534, mp-776432",0.5389760215847664,2171.218766277569,0.5429999999999999,0.0,2.6046666666666667,3.612212325975852,0.30135180015112145,1.0,-9.81412068220185e-05,4.0000009
"mp-300776487, V5CuO12, Li2V5CuO12, mp-777235, mp-776487",0.5913591687807135,4133.100378350177,0.9505555555555556,0.0,2.291481481481481,2.7573999828149853,0.3062539282018845,1.0,-0.03589123168207653,1.999994
"mp-300776566, Mn3NbCr2(PO4)6, Li4Mn3NbCr2(PO4)6, mp-775967, mp-776566",0.5448667320582983,2480.338015822057,0.5848333333333333,0.0,1.2624999999999995,2.4195402256116565,0.2373049575808268,5.0,-0.2921805059215033,20.0000003
"mp-300776625, Ti2(PO4)3, LiTi2(PO4)3, mp-774537, mp-18640",0.5499567008514213,4376.985901914517,0.9986274509803922,0.0,1.6972549019607843,2.340756569605272,0.2322507433226877,5.0,-1.4542994434299186,1.9700886
"mp-300776654, V5O12, Li3V5O12, mp-774289, mp-762254",0.4803117463686464,6563.9879555581665,1.4538235294117647,0.0,3.2394117647058827,3.9522658605716496,0.2951090789063649,1.0,-0.06191199927990412,0.9999999
"mp-300776665, MnP2O7, LiMnP2O7, mp-771388, mp-777093",0.5294692887322766,4340.467370450822,1.0003333333333333,0.0,1.717666666666667,2.6689928769411533,0.2475839585074804,1.0,-1.9092118096845447e-06,11.999999699999998
"mp-300776668, Mn7Fe(PO4)12, Li8Mn7Fe(PO4)12, mp-778021, mp-776668",0.5302241806195552,3282.578307902645,0.7502941176470589,0.0,1.239779411764706,2.263477876506208,0.2444237168640644,2.0,-3.6820229828056962e-09,21.001590300000004
"mp-300776672, NbV3O8, Li2NbV3O8, mp-776485, mp-776672",0.5419149882783759,4133.253171098846,0.9447222222222221,0.0,2.673888888888889,2.961442357329508,0.28539369508494306,1.0,-0.3243008910902123,3.9999999
"mp-300776741, Mn3SbO8, Li2Mn3SbO8, mp-774390, mp-776741",0.4981679222826924,4133.455746354327,0.9505555555555556,1.0,1.6744444444444444,4.993859515613229,0.3331195285210938,2.0,-2.3955498325752464e-09,39.9999929
"mp-300776744, Mn3Cr3(SbO8)2, Li4Mn3Cr3(SbO8)2, mp-780598, mp-776744",0.4397584131951087,3100.088067047255,0.7163541666666666,1.0,1.5086458333333332,4.0558435428458575,0.3185066208835952,2.0,-0.1113973002566387,17.000000699999998
"mp-300776756, TiMn2Ni3(PO4)6, Li4TiMn2Ni3(PO4)6, mp-776680, mp-776756",0.5486230611129858,2480.3161239225587,0.5892777777777777,0.0,1.1607222222222222,2.29475681324096,0.24125373803145875,5.0,-0.29635908768119873,2.3086186
"mp-300776761, Cr(SO4)2, LiCr(SO4)2, mp-765763, mp-776761",0.5564980916730776,4509.212223059953,1.0406060606060608,0.0,0.794,2.488737500763256,0.26805425247067033,5.0,-0.3963647229825481,5.9999999000000015
"mp-300776804, NiSn3(PO4)4, Li4NiSn3(PO4)4, mp-771749, mp-776804",0.5787375059949339,3100.831799909634,0.7457291666666666,0.0,1.2146875,2.82181046000369,0.24732107142114626,1.0,-3.426935280437249e-06,2.0000059
"mp-300776805, Mn3Cr3(SnO8)2, Li4Mn3Cr3(SnO8)2, mp-771095, mp-776805",0.45740217715073295,3100.020887085136,0.7144791666666666,0.0,1.2453124999999998,4.153054430142157,0.33545770280225456,2.0,-0.11395629776982474,15.000000199999995
"mp-300776829, Mn7Cr(PO4)12, Li8Mn7Cr(PO4)12, mp-778074, mp-776829",0.5250774278473026,3282.5794680956765,0.7496691176470588,0.0,1.2662132352941178,2.2761425610410067,0.2452465160202945,2.0,-1.064074623968736e-06,19.0010085
"mp-300776839, Mn3Sn(PO4)6, Li6Mn3Sn(PO4)6, mp-778517, mp-776839",0.5511734811249598,3282.688394303709,0.7522794117647058,0.0,1.1941176470588235,2.052702507783267,0.2405365724045297,5.0,-0.3091503994769524,6.999998599999999
"mp-300776857, Ti3Nb2Cr3O16, Li4Ti3Nb2Cr3O16, mp-777531, mp-776857",0.4468445014298084,3100.0036113925953,0.7066666666666666,0.0,1.7601041666666666,3.9340194298409266,0.32796863562860884,2.0,-0.11277582771750615,8.0000001
"mp-300776880, Fe2Ni(PO4)3, Li2Fe2Ni(PO4)3, mp-774420, mp-776880",0.5413667643315561,3100.3542274681045,0.7419444444444444,0.0,1.4355555555555557,2.5309314513672927,0.23933669077525435,5.0,-0.2905161219564825,25.0059486
"mp-300776893, V4O5F7, LiV4O5F7, mp-778714, mp-776893",0.5419102183991218,4650.575529096482,1.0745833333333332,0.0,1.8517708333333327,2.340961651669539,0.26749261816524794,2.0,-0.2392372277012983,3.0000001
"mp-300777013, Ni(SO4)2, LiNi(SO4)2, mp-772423, mp-777013",0.557247250148855,4509.17732448322,1.0481818181818183,0.0,0.6873333333333335,2.8676364356632704,0.2754107025226815,5.0,-0.4031944307626733,-3e-07
"mp-300777017, Mn7Ni(PO4)12, Li8Mn7Ni(PO4)12, mp-776812, mp-777017",0.5293690751086507,3282.575234077176,0.7505882352941177,0.0,1.253272058823529,2.258332986769632,0.24475596104640665,2.0,-3.238025077697178e-08,17.0056286
"mp-300777022, Mn3Cr3(WO8)2, Li4Mn3Cr3(WO8)2, mp-778921, mp-777022",0.4638206160756479,3099.789469359342,0.7228125,0.0,2.1861458333333332,3.8018677611606364,0.3118368809923806,2.0,-0.11291784666911653,18.9999995
"mp-300777041, Mn3Co3(SnO8)2, Li4Mn3Co3(SnO8)2, mp-770554, mp-777041",0.43785615525798455,3099.986603435424,0.7213541666666665,0.0,1.0953125,4.244021551642908,0.3381184327337395,2.0,-0.11037611252237294,11.999999
"mp-300777057, CoPO4, LiCoPO4, mp-777025, mp-777057",0.4965037524380465,4133.777702692075,0.9905555555555554,0.0,1.9788888888888885,3.5804962479796854,0.3014178069554688,3.0,-1.1618794519089684e-08,15.9999994
"mp-300777058, V6O7F5, LiV6O7F5, mp-779962, mp-777058",0.4737151378425087,4134.00911835916,0.9955555555555554,0.0,2.441018518518518,4.290704798336149,0.3212201378375933,1.0,-0.545863621709489,10.9999996
"mp-300777066, MnP2O7, LiMnP2O7, mp-770558, mp-778319",0.5182271589987991,4340.467370450822,1.0003333333333333,0.0,1.717666666666667,2.794532904992459,0.2830579425240353,1.0,-0.0002004855677609404,12.0000011
"mp-300777067, MnP2O7, LiMnP2O7, mp-770531, mp-540221",0.5175395917791801,4340.467370450822,1.0003333333333333,0.0,1.717666666666667,2.8280832207666293,0.2674130003348077,1.0,-0.061944698453669275,11.999998
"mp-300777069, Mn2PO5, LiMn2PO5, mp-770538, mp-777069",0.5512685116138812,3875.567723466452,0.9370833333333332,0.0,1.8941666666666668,3.4389514678249418,0.259772291664308,3.0,-1.1546319456101628e-14,35.999998100000006
"mp-300777072, VPO5, LiVPO5, mp-767483, mp-777072",0.6037472919741769,4428.716421546887,1.0009523809523808,0.0,1.9590476190476187,2.52448258683536,0.26147214696598675,1.0,-1.447000389909192e-05,7e-07
"mp-300777077, V4OF11, LiV4OF11, mp-782703, mp-777077",0.5524174722559576,4651.359812499749,1.1195833333333332,0.0,1.8546875,2.555694319575002,0.279700300824776,2.0,-0.24609035098735355,6.9999993
"mp-300777081, V4O5F7, LiV4O5F7, mp-763945, mp-777081",0.5657283682414542,4650.575529096482,1.0745833333333332,0.0,1.8517708333333327,2.285013029452987,0.27513903366542003,1.0,-0.23924738592671704,3.0000002
"mp-300777083, V6O7F5, LiV6O7F5, mp-778750, mp-777083",0.4856944352580765,4134.00911835916,0.9955555555555554,0.0,2.441018518518518,3.982632858240507,0.3213872640921052,2.0,-0.5536142170040392,10.9999999
"mp-300777084, V2OF5, LiV2OF5, mp-781965, mp-777084",0.5511651528364925,4651.163741648932,1.1083333333333334,0.0,1.8539583333333327,2.4988273924554165,0.2784098262472056,2.0,-0.35218546960038505,8.999999800000003
"mp-300777086, V2OF5, LiV2OF5, mp-779365, mp-777086",0.5531282439414646,4651.163741648932,1.1083333333333334,0.0,1.8539583333333327,2.4737244037410013,0.2756661520795945,2.0,-0.13054870741060634,9.0000008
"mp-300777147, CrTe(WO6)2, Li4CrTe(WO6)2, mp-775790, mp-777147",0.29219533015670457,3487.2520795768323,0.7775,1.0,2.275625,2.448521098662505,0.2734255905446905,2.0,-0.6610415042537839,0.0
"mp-300777185, V2(PO4)3, LiV2(PO4)3, mp-32469, mp-32419",0.5470265701214221,4376.837218818916,1.002156862745098,0.0,1.985490196078432,2.4788977449827847,0.224627954675045,2.0,-0.3226558074294008,1.9999999
"mp-300777213, Fe5Sb(PO4)6, Li4Fe5Sb(PO4)6, mp-772375, mp-777213",0.5510091347696822,3100.4937151037293,0.7423611111111109,1.0,1.4261111111111109,2.2870808443814257,0.2457644191031145,5.0,-0.3015412712702368,22.9999991
"mp-300777249, V3Cr3(SbO8)2, Li4V3Cr3(SbO8)2, mp-776725, mp-777249",0.458430163222377,3100.13907310211,0.7188541666666666,1.0,1.7770833333333331,3.924107424000274,0.30178339602291315,2.0,-0.11502659317163655,11.0000001
"mp-300777304, V3CoO8, Li2V3CoO8, mp-776864, mp-777304",0.5027431582041335,4133.058552423924,0.9525,0.0,2.2905555555555552,2.9336004144499217,0.27120970125609284,1.0,-0.3128449184416328,4.0
"mp-300777356, Bi2(SO4)3, Li2Bi2(SO4)3, mp-760109, mp-777356",0.6322865652420184,4377.624167714143,1.0403921568627452,0.0,0.5885294117647059,2.419195956249892,0.2815100511370497,5.0,-0.3900291663580824,-1.7e-06
"mp-300777360, V6O13, Li2V6O13, mp-19457, mp-567438",0.5046236910148634,6362.67454088653,1.4342105263157894,0.0,3.47,3.4690576481441213,0.2828105089558221,1.0,-0.01063228338026434,8.000002199999999
"mp-300777396, Mn3FeO8, Li2Mn3FeO8, mp-771261, mp-777396",0.4735066509545909,4132.944244730044,0.9444444444444444,0.0,1.5083333333333335,4.841391479551536,0.3660050824540063,2.0,-9.242862013536524e-07,51.99999860000001
"mp-300777417, Ti5Mn3O16, Li4Ti5Mn3O16, mp-776807, mp-777417",0.4230356945009108,4133.332977264184,0.9359722222222221,0.0,1.5694444444444446,4.03591934945391,0.3309852262233626,1.0,-0.10859857068990247,9.0000011
"mp-300777439, Mn5Fe(PO4)6, Li4Mn5Fe(PO4)6, mp-772374, mp-777439",0.5378358655978414,3100.380955652382,0.7311111111111109,0.0,1.3533333333333333,2.222170212089257,0.253725107050659,5.0,-0.3002417799746032,18.9869435
"mp-300777465, P3(WO6)2, LiP3(WO6)2, mp-851036, mp-763532",0.5960504047315964,4376.916192787662,1.0307843137254902,0.0,3.1937254901960785,2.5107421898395543,0.23146067285622784,5.0,-0.41438428443230535,6.0
"mp-300777480, Ti3MnO8, Li2Ti3MnO8, mp-782664, mp-777480",0.3990708722904879,4133.408305218257,0.9358333333333332,0.0,1.586666666666667,3.732047184241288,0.3172193082462062,6.0,-0.10831133384478103,5.999999
"mp-300777495, VP2O7, LiVP2O7, mp-25631, mp-18911",0.5472424988068489,4340.521776909335,1.003,0.0,2.004,2.7520347943898926,0.2608576210610657,1.0,-0.03095667576463186,1.9999999
"mp-300777617, V2OF5, LiV2OF5, mp-779256, mp-777617",0.5556056922698389,4651.163741648932,1.1083333333333334,0.0,1.8539583333333327,2.454455480006997,0.25993127350242473,2.0,-0.6341363774366867,6.0000002
"mp-300777630, CrP2O7, LiCrP2O7, mp-31698, mp-19103",0.5444784518731682,4340.463378217765,1.004,0.0,1.9873333333333327,2.701836217705249,0.2684787410781244,1.0,-0.02581349013032981,3.9999996
"mp-300777675, V5O12, Li3V5O12, mp-776915, mp-777675",0.5999870405084063,6563.9879555581665,1.4538235294117647,0.0,3.2394117647058827,2.695967052047437,0.3047667767393559,1.0,-0.03915962261364688,1.0
"mp-300777680, VF5, LiVF5, mp-765782, mp-850149",0.6780359413273085,7751.823977905332,1.794166666666667,0.0,1.8979166666666665,1.67578424156452,0.2421475460889159,1.0,-0.03176067366223023,0.0
"mp-300777682, NbV3O8, Li2NbV3O8, mp-771572, mp-777682",0.4572883618404217,4133.253171098846,0.9447222222222221,0.0,2.673888888888889,3.879622112697663,0.3240144272677645,1.0,-0.1159694325072677,8.0
"mp-300777694, Ti3V5O16, Li4Ti3V5O16, mp-776923, mp-777694",0.419482274567341,4133.2956681446085,0.9418055555555556,0.0,2.1315277777777784,3.8803053376953085,0.3256358947413089,2.0,-0.10898467418714533,5.0000003
"mp-300777695, Fe2OF3, LiFe2OF3, mp-778705, mp-777695",0.5820201273577874,4134.476533245238,1.0577777777777777,0.0,1.5891666666666668,3.392212982646272,0.3016225779295413,3.0,-2.7719876764346428e-09,36.0000032
"mp-300777702, MnF3, LiMn2F6, mp-765931, mp-767304",0.7639296353452265,6977.129800806425,1.68625,0.0,1.709375,2.4367057343101766,0.2799980504114608,1.0,-6.632946687516277e-05,16.0000018
"mp-300777706, Mn2Fe3Co3O16, Li4Mn2Fe3Co3O16, mp-772328, mp-761441",0.4109450394122079,3099.665622392912,0.7215624999999999,0.0,1.2434374999999998,4.0554276766296535,0.31463115466055164,2.0,-0.10462293947810036,21.0000001
"mp-300777767, Cu2(SO4)3, LiCu2(SO4)3, mp-768512, mp-768757",0.5166657015791578,4376.696578806287,1.035686274509804,0.0,0.6863333333333334,2.846146545783757,0.28513005786821505,1.0,-0.00014393378736698992,15.9991573
"mp-300777855, NbFe3Cu2(PO4)6, Li4NbFe3Cu2(PO4)6, mp-776878, mp-777855",0.5518729046797209,2480.327837991101,0.5921666666666666,0.0,1.1952777777777777,2.2740361349712708,0.2589511698313221,5.0,-0.3071760766581277,12.999999699999998
"mp-300778223, Ti3Mn2Cr3O16, Li4Ti3Mn2Cr3O16, mp-776879, mp-778223",0.4119434267183381,3099.882998298538,0.705625,0.0,1.4040625,3.8686685345750487,0.29338394034047943,2.0,-0.10610213381713568,11.9999995
"mp-300778249, TiNi3Sn2(PO4)6, Li4TiNi3Sn2(PO4)6, mp-777082, mp-778249",0.5424530283276118,2480.4800581536306,0.5938333333333332,0.0,1.0967222222222222,2.418452117746173,0.2440148180043383,5.0,-0.2878400727884245,2.0000002
"mp-300778261, TiMn3Cr2(PO4)6, Li4TiMn3Cr2(PO4)6, mp-777183, mp-778261",0.5320338362487647,2480.3359835119377,0.5845,0.0,1.1744444444444444,2.26160189310708,0.248755444771863,5.0,-0.2843141407606626,19.0
"mp-300778298, V4O7F5, Li3V4O7F5, mp-763973, mp-778298",0.5267158551804176,4650.183387394848,1.0520833333333333,0.0,1.8503125,2.1800328823579584,0.2485242211738365,2.0,-0.11356577279258555,1.0000001
"mp-300778299, VPO5, LiVPO5, mvc-3279, mp-32409",0.5482780969187917,4428.716421546887,1.0009523809523808,0.0,1.9590476190476187,2.925449033268264,0.2834484168158603,2.0,-0.31458437735781786,0.0
"mp-300778320, Mn5V(PO4)6, Li4Mn5V(PO4)6, mp-773464, mp-778320",0.5437083801859214,3100.3953135221836,0.7297222222222222,0.0,1.4067361111111112,2.381198377475629,0.2466561644867799,5.0,-0.30241483870875524,22.000000600000003
"mp-300778341, MnNi(PO4)2, Li4Mn3Ni3(PO4)6, mp-772336, mp-778341",0.5153755730202191,3100.357490926163,0.7366666666666666,0.0,1.4422916666666667,2.42134095202076,0.2472384359200094,5.0,-0.29030334337576136,15.0387005
"mp-300778395, CrPO5, LiCrPO5, mp-770751, mp-778395",0.5091387272416705,4428.632994844645,1.0023809523809524,0.0,1.935238095238095,3.4512830839677933,0.3278628118166937,4.0,-2.1701159388006394e-13,1.9999999
"mp-300778400, Fe2(SO4)3, Li2Fe2(SO4)3, mp-554954, mp-778400",0.5411244689132444,4376.694516964626,1.0329411764705885,0.0,0.6945686274509804,2.6954294067682256,0.278135508234764,1.0,-0.0001264495223836093,40.0000008
"mp-300778410, Fe3OF7, Li3Fe3OF7, mp-774191, mp-778410",0.6238566832325003,4510.266340384795,1.1148484848484852,0.0,1.3162121212121212,5.2840607157051975,0.38934150450649335,5.0,-0.12295875044150388,15.0000008
"mp-300778433, Cr2(PS4)3, LiCr2(PS4)3, mp-778446, mp-778530",0.9807469021209102,8.526015488897357,0.8009803921568629,0.0,2.3190588235294123,2.5818030541418207,0.2428341436961129,1.0,-0.008975649023968893,12.001830900000002
"mp-300778458, Cu2(SO4)3, LiCu2(SO4)3, mp-768451, mp-778169",0.5263595400346287,4376.696578806287,1.035686274509804,0.0,0.6863333333333334,2.6183553087946447,0.2687054514050051,5.0,-0.2619840341691617,7.24622
"mp-300778500, TiMn9O20, Li5TiMn9O20, mp-771265, mp-778500",0.4507129894940485,4133.016599857079,0.9365555555555556,0.0,1.4971111111111108,4.966746455508322,0.3692661151545832,2.0,-1.016178236355379,54.0000054
