,density,energy_per_atom,nsites,nelements,bandgap,volume,Unit Cell Mass,energy,formationenergy_pa,total_magnetization,energysStab,atomMean,atomStd,halogen,transition,actinoid,chalcogen,metalloid,rare,other,alkaline
"mp-300705357, MnP2O7, LiMnP2O7, mp-540350, mp-705357",3.0580580999325506,-7.17895088475,40.0,3.0,0.8859,497.13433701556653,915.525476,-287.15803539,-2.3867980554779793,11.9738194,0.010907948249998967,11.1,5.39351462406472,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300705362, LiCo(PO3)5, Li2Co(PO3)5, mp-705372, mp-705362",2.4641027982543946,-6.809457770795455,88.0,4.0,0.9731000000000001,1241.9396594536436,1842.9360199999999,-599.23228383,-2.369939494169373,17.981235,0.055789400767044306,10.227272727272727,4.87042856226896,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300705367, V4P7O24, LiV4P7O24, mp-540336, mp-705367",2.916598743006917,-7.499039987857143,70.0,3.0,0.8110999999999999,916.1468454986513,1609.1358679999998,-524.93279915,-2.669983226904763,10.0000155,0.0036200958571424025,11.114285714285714,5.080896594507868,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300705375, Ni4P7O24, LiNi4P7O24, mp-504245, mp-705375",2.979985145751439,-6.43905812,70.0,3.0,0.006899999999999962,931.216518055819,1671.151068,-450.7340684,-2.042300267619048,26.2492017,0.0908023723750011,11.685714285714285,6.475322070628407,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300705380, Mo2P3O13, LiMo2P3O13, mp-540536, mp-705380",2.7915618200792056,-7.188791949166666,36.0,3.0,1.623,586.2687744418648,985.5869720000001,-258.79651017,-2.416000094751984,1.9999813,0.009109572083334072,12.944444444444445,10.590730864624671,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300705400, Cr2P3O13, LiCr2P3O13, mp-540528, mp-705400",2.8578225071508356,-6.975499147361111,72.0,3.0,0.14579999999999999,941.0824489692042,1619.622744,-502.23593861,-2.1700131607242077,7.8130402,0.08130246628472104,10.944444444444445,5.285958571980237,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300705401, Ni4P4O15, Li2Ni4P4O15, mp-585202, mp-705401",3.146254911628201,-6.313302929347826,92.0,3.0,0.0,1263.8488283477448,2394.638592,-580.8238695,-1.9840925263535194,27.9999982,0.05636592211956515,12.695652173913043,7.4858404460264065,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300705402, Mn9(P2O7)8, Li5Mn9(P2O7)8, mp-705426, mp-540023",2.776635377108186,-7.199783101358025,81.0,3.0,0.4626,1127.8967918927542,1885.988997,-583.18243121,-2.374465492229352,32.0750446,0.05960151623456689,11.271604938271604,5.575547021115235,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300705402, Li5Mn9(P2O7)8, Li14Mn9(P2O7)8, mp-540023, mp-705402",2.830247725678709,-7.18600146627907,86.0,4.0,0.46029999999999993,1126.8932780732912,1920.693997,-617.9961261,-2.530245603029971,35.9989091,0.026241648546514007,10.790697674418604,5.7468217284310015,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300705404, Fe3P4O15, LiFe3P4O15, mp-705395, mp-705381",2.9332978341548404,-6.972346615227273,88.0,3.0,1.9244,1203.3491087983766,2125.6841919999997,-613.56650214,-2.322192889824134,56.2242655,0.08361094874053077,11.727272727272727,6.260858336317635,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300705404, LiFe3P4O15, Li4Fe3P4O15, mp-705381, mp-705404",2.9419436244760484,-6.993593622282608,92.0,4.0,2.135,1215.4837052018404,2153.448192,-643.41061325,-2.462626772766563,60.000005,0.0425717961956531,11.347826086956522,6.3766469016940786,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300705431, Fe5(P2O7)4, LiFe5(P2O7)4, mp-705433, mp-705376",2.896938749707144,-7.045257025121951,82.0,3.0,2.1574,1117.7472209796272,1949.9965920000002,-577.71107606,-2.40105558779907,48.660587,0.049650013246953506,11.560975609756097,6.032629894037052,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300705431, LiFe5(P2O7)4, Li6Fe5(P2O7)4, mp-705376, mp-705431",2.938348485529473,-7.047528618571429,84.0,4.0,2.0077,1109.840052735286,1963.878592,-591.99240396,-2.4684544635657595,50.0000118,0.03561249549603218,11.357142857142858,6.101605676929204,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300705432, Ni5(P2O7)4, Li6Ni5(P2O7)4, mp-705436, mp-705432",2.997752767525734,-6.374776678536586,82.0,3.0,3.2957,1095.935616522091,1978.4805920000001,-522.73168764,-1.9884890168234617,11.3626046,0.11861411679877865,11.804878048780488,6.6230179260321,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300705448, NiPO4, LiNiPO4, mp-705637, mp-705448",2.8947438830919876,-6.15617605125,96.0,3.0,1.3666,1410.3704003804232,2458.636192,-590.99290092,-1.830964501765873,47.9996735,0.12447484468749881,12.5,7.388053419767167,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300705468, Mn3(PO4)4, Li3Mn3(PO4)4, mp-697730, mp-705468",2.767418744492357,-7.09296785173913,46.0,3.0,0.0,653.6740127413469,1089.399166,-326.27652118,-2.23261861606082,18.0009498,0.09219888190217507,11.434782608695652,5.8668270585853906,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300705470, Mo4P5O24, Li3Mo4P5O24, mp-705562, mp-705470",3.1129657230158383,-7.161153175151515,66.0,3.0,1.4723000000000002,984.2942539028118,1845.2288199999998,-472.63610956,-2.3748244027417047,1.9999036,0.005831442651516028,13.181818181818182,10.986091883651488,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300705640, Co21O40, Li20Co21O40, mp-851287, mp-705640",4.834275136979407,-5.68230271,61.0,2.0,0.0,644.9329243635083,1877.5730949999997,-346.62046531,-1.103827322868852,20.8240778,0.053658223032786445,14.540983606557377,9.027415022216372,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
"mp-300743603, Ti3Fe(PO4)6, Li3Ti3Fe(PO4)6, mp-775436, mp-743603",2.6677824659190916,-7.549430280882353,34.0,4.0,0.0,478.82828523125517,769.274172,-256.68062955,-2.742040772016807,-1.9999997,0.03646201041360442,11.0,5.144957554275265,0.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300752433, La3Ti4O12, LiLa3Ti4O12, mp-754804, mp-752433",5.501154862553294,-8.8260075,19.0,3.0,0.0,241.5357200625103,800.17721,-167.6941425,-3.711864035482457,0.5953439,0.02695727710526441,18.68421052631579,17.499030444055876,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0
"mp-300752529, Li2CrS4, Li5CrS4, mp-753833, mp-752529",2.6993119012271594,-5.041530010000001,7.0,3.0,0.0,119.42816647177108,194.1381,-35.29071007,-1.1395385008928582,2.1695664,0.03851929459183623,13.428571428571429,7.128557114214084,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300752701, LiCu2F6, LiCuF3, mp-758265, mp-752701",4.162289522911569,-4.181910212222222,18.0,3.0,0.0,197.8971134199252,496.04683839999996,-75.27438382,-2.1119345363488886,6.0000003,0.0,12.777777777777779,8.866638819226667,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
"mp-300753139, Li5CuF8, Li6CuF8, mp-753202, mp-753139",2.857116558482112,-4.563069127142858,14.0,3.0,0.6895999999999998,145.4369482747093,250.23822559999996,-63.88296778,-2.7768197471085716,1.9997585,0.0008084723809522742,8.285714285714286,6.396746622068032,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
"mp-300753171, LiCuF4, Li2CuF4, mp-753257, mp-753171",3.3900757050138512,-4.170944805833334,12.0,3.0,0.8278999999999999,143.49930791609674,292.9612256,-50.05133767,-2.2226333949600003,0.0,0.0,11.333333333333334,8.198915917499228,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
"mp-300753239, SnPHO5, LiSnPHO5, mp-775543, mp-753239",4.042283796672752,-6.4891465925,16.0,4.0,0.0,189.53026931027333,461.377404,-103.82634548,-2.2615624528706544,0.0,0.0,13.25,14.324367350776788,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300753363, LiSb(TeO4)3, Li4Sb(TeO4)3, mp-774910, mp-753363",5.768612402277908,-5.4554218041176465,17.0,4.0,1.2243000000000004,202.50603682800724,703.4938,-92.74217067,-1.5578167702941177,0.0,0.028321228823529943,18.0,18.758527472623655,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0
"mp-300753403, CuCO3, LiCu2(CO3)2, mp-760595, mp-753403",2.935652925446742,-6.5496060465,20.0,3.0,0.1027,279.5531018695485,494.2196,-130.99212093,-1.3448061090000003,3.9999996,0.10976024699999964,11.8,8.63481325796916,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300753943, LiFeS2, Li2FeS2, mp-756094, mp-753943",3.6517264846930813,-5.360603795,4.0,3.0,0.0,57.712142073353796,126.916,-21.44241518,-1.035923344531251,0.9999999,0.1162705500000003,15.25,8.166241485530538,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300754210, Li5FeS4, Li6FeS4, mp-756173, mp-754210",1.990164702463408,-4.520814902,20.0,3.0,0.5527,365.13814244044,437.62,-90.41629804,-1.3345167826249997,9.9955305,0.0624640620000001,10.5,8.0156097709407,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300754227, Li7NbS6, Li8NbS6, mp-768982, mp-754227",2.062208738770908,-4.608573424642857,28.0,3.0,2.1263,537.7014820482965,667.76676,-129.04005589,-1.4468218428125001,-3.3e-06,0.06709299696428594,11.285714285714286,10.340133816684325,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300754496, LiSbS, Li5SbS, mp-756006, mp-754496",3.69822766102053,-4.107758681666667,6.0,3.0,0.4235000000000002,144.3708849983662,321.532,-24.64655209,-0.9418907830208335,0.0,0.021091121666666268,23.333333333333332,20.270394394014364,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0
"mp-300754586, Li7BiO6, Li8BiO6, mp-38487, mp-754586",4.175879140432912,-5.0393007021428575,14.0,3.0,1.8635,140.59469424581928,353.5638,-70.55020983,-1.9932949026785718,-0.000144,0.0,10.857142857142858,20.15247997095126,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300754937, TiO2, LiTi6O12, mp-766454, mp-757527",3.9078915506439227,-8.914612519999999,9.0,2.0,2.3338000000000005,101.80958271599113,239.5974,-80.23151268,-3.4597410730555556,0.0,0.05875285750000003,12.666666666666666,6.599663291074443,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
"mp-300754937, LiTi6O12, LiTi3O6, mp-757527, mp-754937",3.8686127555545906,-8.656587228684211,38.0,3.0,0.0,417.3317247286734,972.2715999999999,-328.95031469,-3.388348195789475,2.0000246,0.0350862478947338,12.157894736842104,6.776609600171031,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300755185, SbPHO5, LiSbPHO5, mp-755529, mp-755185",3.822571564834482,-6.35951007625,16.0,4.0,2.0280000000000005,203.07387601876155,467.477404,-101.75216122,-2.117580417870654,0.0,0.029327853593750675,13.375,14.645285077457523,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0
"mp-300755288, FeCuS2, LiFeCuS2, mp-753211, mp-755288",3.881200675186158,-5.4218612675,4.0,3.0,0.0,78.51790948846626,183.521,-21.68744507,-0.5496916245312509,3.7908655,0.16131266874999994,21.75,5.84700778176325,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300755367, Ta2CuO6, LiTa2CuO6, mp-754223, mp-755367",7.768092686047851,-8.628721038888889,9.0,3.0,0.0,111.46473073497151,521.43816,-77.65848935,-2.717042178611111,1.0,0.10474137277777729,24.77777777777778,26.57809364360798,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300755414, TiS2, Li(TiS2)2, mp-9027, mvc-16738",3.1433386446648663,-6.640639051666667,12.0,2.0,0.0,236.65967757039445,447.98799999999994,-79.68766862,-1.6983138599305565,0.0,0.022005891666666777,18.0,2.8284271247461903,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
"mp-300755414, Li(TiS2)2, LiTiS2, mvc-16738, mp-755414",2.923477251688926,-6.236688302142857,14.0,3.0,0.0,262.34276699064185,461.87,-87.31363623,-1.7277159120833343,1.5122572,0.019706150714286608,15.857142857142858,5.865847190756517,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300755457, Li3(Fe2S3)2, Li2Fe2S3, mp-754052, mp-755457",3.240308428105312,-5.551417235384616,13.0,3.0,0.0,223.73785867046803,436.59299999999996,-72.16842406,-0.9085561157211555,11.0000544,0.19670116576923036,16.076923076923077,8.352443571163317,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300755570, NiS, Li(NiS)2, mp-594, mp-755570",5.680561460548302,-5.22335015,4.0,2.0,0.0,53.060901340248755,181.5168,-20.8934006,-0.6025727870312503,0.0,0.1037128072916671,22.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
"mp-300755615, TiO2, Li5Ti12O24, mp-754672, mp-765985",2.9559963142453225,-8.940785309166666,12.0,2.0,2.9809,179.45931626191518,319.4632,-107.28942371,-3.485913862222221,0.0,0.032580068333333045,12.666666666666666,6.599663291074444,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
"mp-300755615, Li5Ti12O24, Li7Ti16O32, mp-765985, mp-766834",3.745078623587026,-8.285474578536585,41.0,3.0,0.0,440.3304713414666,993.0946,-339.70445772,-3.26304409097561,4.9999997,0.035190052926829196,11.487804878048781,6.946211289544869,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300755615, Li7Ti16O32, LiTi2O4, mp-766834, mp-760378",3.7489727462091844,-8.255645525636364,55.0,3.0,0.0,587.5222529933417,1326.4397999999999,-454.06050391,-3.2520851890303035,6.9999977,0.036537618727273014,11.436363636363636,6.956393099780781,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300755615, LiTi2O4, Li3Ti4O8, mp-760378, mp-755615",3.7515468802435734,-8.16722403,14.0,3.0,0.0,147.5478506329075,333.3452,-114.34113642,-3.2189262783333326,1.9999999,0.04154904500000178,11.285714285714286,6.983946606617324,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300755797, Ti8O13, LiTi8O13, mp-752989, mp-755797",3.974273245296681,-8.998467838095237,21.0,2.0,0.1144999999999996,246.9028209818574,590.9282,-188.9678246,-3.369077315694445,0.0,0.00998982809523774,13.333333333333334,6.79869268479038,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
"mp-300755915, Li3Nb3TeO12, Li4Nb3TeO12, mp-754751, mp-755915",4.706628532837627,-7.334816316315789,19.0,4.0,2.0593,218.43611792349358,619.1349399999999,-139.36151001,-2.5971372371052626,0.0,0.01811715026315852,14.736842105263158,15.244816566064808,0.0,1.0,0.0,2.0,1.0,0.0,4.0,0.0
"mp-300756177, Li3ZrNb(TeO6)2, Li4ZrNb(TeO6)2, mp-754249, mp-756177",4.941755106164846,-6.661959531052632,19.0,5.0,1.8758999999999997,219.13552792620874,652.14618,-126.57723109,-2.373790924473685,0.0,0.01964437644736705,15.263157894736842,16.315449911576895,0.0,2.0,0.0,2.0,1.0,0.0,5.0,0.0
"mp-300756376, Li2Nb4ZnO12, Li3Nb4ZnO12, mp-756793, mp-756376",4.7343916916475575,-7.896481442631579,19.0,4.0,2.8733,225.4937947819289,642.90932,-150.03314741,-2.825280327631579,0.0,0.024199498815789866,15.578947368421053,14.139589026535926,0.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300756427, Li3SbS4, Li5SbS4, mp-768269, mp-756427",2.6131210942382554,-4.08616111,16.0,3.0,1.5413999999999999,344.2208200546535,541.6859999999999,-65.37857776,-1.1225898020312504,0.0,0.06071454937499965,15.5,14.705441169852742,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0
"mp-300756515, LiNb(TeO4)3, Li4Nb(TeO4)3, mp-758389, mp-756515",4.9578698232899985,-6.068721944705882,17.0,4.0,1.8828000000000005,225.95717848377194,674.64018,-103.16827306,-1.8186644232352955,0.0,0.0015208210294126445,17.41176470588235,17.849234037048834,0.0,1.0,0.0,2.0,1.0,0.0,4.0,0.0
"mp-300756554, Li3Cu3TeO8, Li4Cu3TeO8, mp-772822, mp-756554",4.958702557723516,-5.151368708000001,15.0,4.0,0.0,156.40482351303058,467.0562,-77.27053062,-1.4826138899999994,4.0,0.07627731533333382,14.133333333333333,13.588557277683634,0.0,1.0,0.0,2.0,1.0,0.0,4.0,0.0
"mp-300756645, Li4Ti3O8, Li5Ti3O8, mp-755266, mp-756645",3.3614479909856967,-7.387799214666667,15.0,3.0,2.2062,147.88247946462403,299.3602,-110.81698822,-3.0414164693333334,0.0,0.058455985555555756,9.466666666666667,6.611774009715967,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300756684, Sr2LiNb3O10, Sr2Li2Nb3O10, mp-756854, mp-756684",4.7288455720337215,-8.02473086125,16.0,4.0,1.7679,218.02760728500908,620.89414,-128.39569378,-3.1524049914062484,6.9e-06,0.04249144427083529,17.625,15.020298765337525,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0
"mp-300756781, Sr3Nb4O13, Sr3Li2Nb4O13, mp-756435, mp-756781",4.788335103196352,-8.21722658,20.0,3.0,0.988,292.16147449694756,842.47772,-164.3445316,-3.189824043312501,9.25e-05,0.09809827818749994,19.1,15.152227559009269,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
"mp-300756861, La4Ti3O12, LiLa4Ti3O12, mp-770474, mp-756861",5.831457031994669,-8.69660108526316,19.0,3.0,1.8730000000000002,253.77848375216047,891.21568,-165.23542062,-3.738897949210527,0.0,0.09349050986842045,20.526315789473685,19.481079676803365,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0
"mp-300756908, LiSbO3, Li3SbO3, mp-752636, mp-756908",5.377763608672743,-5.791912202000001,20.0,3.0,1.1944999999999997,218.24380561196105,706.7968,-115.83824404,-2.04533241875,0.0,0.0889723509999989,15.6,17.805617091243988,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0
"mp-300757073, Ba4Y2Cu5O14, Ba4LiY2Cu5O14, mp-772817, mp-757073",5.831854282760648,-6.2312134944,25.0,4.0,0.0,361.2848094388354,1268.8413,-155.78033736,-2.2150913243000003,0.0516205,0.06507049149999933,22.36,18.09724840963399,0.0,2.0,0.0,1.0,0.0,0.0,4.0,1.0
"mp-300757100, CoS2, Li3(CoS2)4, mvc-11233, mp-767412",3.225853018716218,-5.3484273233333335,3.0,2.0,0.0,63.34796528374919,123.063195,-16.04528197,-0.6687914443750008,0.0602022,0.11779983833333318,19.666666666666668,5.185449728701348,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
"mp-300757100, Li3(CoS2)4, LiCoS2, mp-767412, mp-757100",3.4359203613088507,-5.088080933333333,15.0,3.0,0.0,247.9633438849223,513.0757799999999,-76.321214,-0.962601114166667,-1e-06,0.0634720732500007,16.333333333333332,8.121302577515232,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300757419, Ti(SiO3)2, LiTi(SiO3)2, mp-766596, mp-757419",3.082842160001362,-8.22128373111111,72.0,3.0,3.2748,861.9705829862805,1600.2751999999998,-591.93242864,-3.315917176018518,0.0001825,0.04667859472222169,10.88888888888889,4.629481479111035,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0
"mp-300757434, Si6Bi9O26, LiSi6Bi9O26, mp-766877, mp-757434",7.0261941481290355,-6.673222579024391,41.0,3.0,0.0,582.6428058992283,2465.321,-273.60212574,-2.3424819349390265,1.0,0.06626337134146176,25.341463414634145,30.647969539315454,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0
"mp-300757464, Nb(PO3)4, LiNb(PO3)4, mp-757155, mp-757464",2.8800441500298564,-7.459142735882353,34.0,3.0,0.13339999999999996,471.3946668262781,817.588456,-253.61085302,-2.6041072874929974,1.9999998,0.043925885834734224,11.588235294117647,7.919141542374786,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300757532, SnP2O7, LiSnP2O7, mvc-1016, mp-757532",3.457885971478241,-6.822513120000001,40.0,3.0,1.9969999999999999,562.1495201060955,1170.613296,-272.9005248,-2.3772537474940485,3e-07,0.16866934849999904,13.6,12.443472184241823,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300757663, Sn(PO3)4, LiSn(PO3)4, mp-757156, mp-757663",3.168013737744365,-6.974092422941176,34.0,3.0,2.8192999999999997,455.59565161524245,869.1956959999999,-237.11914238,-2.4782602945518213,0.0,0.03142284558823505,12.117647058823529,9.91660730018189,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300757673, TiP2O7, LiTiP2O7, mvc-1011, mp-757673",2.725891319897393,-7.678918380250001,40.0,3.0,2.3547000000000002,540.4832883733378,887.2412959999999,-307.15673521,-2.844801700410715,-3e-07,0.13583880250000036,10.8,4.64327470649756,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300757777, SiBi3O7, LiSiBi3O7, mp-753860, mp-757777",8.051036009940509,-6.250181176818182,22.0,3.0,0.0,316.39920948313676,1534.045,-137.50398589,-2.0041788330681816,1.9761388,0.0888145724242424,29.0,33.111382278057135,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0
"mp-300757800, CuCO3, LiCu3(CO3)3, mp-758727, mp-758505",3.2884008963712628,-6.5273426655555555,45.0,3.0,0.0,561.5220105948704,1111.9941,-293.73041995,-1.3225427280555562,2.9955794,0.13202362794444422,11.8,8.634813257969162,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300757800, LiCu3(CO3)3, Li2Cu3(CO3)3, mp-758505, mp-762515",3.3559905279890807,-6.4694873302083336,48.0,4.0,0.015600000000000058,560.5161484324872,1132.8171,-310.53539185,-1.4706839150520838,-0.0329098,0.090743287526041,11.25,8.627716963368698,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300757800, Li2Cu3(CO3)3, LiCuCO3, mp-762515, mp-757800",3.4800900695711507,-6.399870946764706,102.0,4.0,0.0,1100.9279924254358,2307.2802,-652.78683657,-1.5828291689705885,3.9721559,0.07288701588235202,10.764705882352942,8.592263358357748,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300757806, Sn(PO3)4, LiSn(PO3)4, mp-757131, mp-757806",3.242872758924281,-6.980464363823529,34.0,3.0,3.3535,445.0786048270556,869.1956959999999,-237.33578837,-2.484632235434174,0.0,0.025050904705882893,12.117647058823529,9.91660730018189,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300757884, Sn3(P2O7)2, Li2Sn3(P2O7)2, mvc-560, mp-757884",3.4286560019902126,-6.856023155,42.0,3.0,2.9235999999999995,681.9272883353514,1408.033296,-287.95297251,-2.4315111130895692,0.0,0.031050196428571653,15.333333333333334,14.406788523316205,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300758115, SnP2O7, Li2SnP2O7, mp-766434, mp-758115",3.3897040793274833,-6.987514239499999,40.0,3.0,3.9058,573.4568251260895,1170.613296,-279.50056958,-2.5422548669940475,7e-07,0.0036682289999996343,13.6,12.443472184241823,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300758218, TiP2O7, LiTiP2O7, mp-761010, mp-758218",2.706348231553607,-7.81475718275,40.0,3.0,2.5895,544.3862275922706,887.2412959999999,-312.59028731,-2.9806405029107146,9e-07,0.0,10.8,4.64327470649756,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300758259, Ti3Cu3(TeO8)2, Li4Ti3Cu3(TeO8)2, mp-760579, mp-758259",4.866669509399197,-6.522602852916666,24.0,4.0,0.0036000000000000476,288.46594595057843,845.4294,-156.54246847,-1.9389574562499992,4.052136,0.09165692049479279,16.041666666666668,13.277421833908702,0.0,2.0,0.0,2.0,1.0,0.0,4.0,0.0
"mp-300758997, CuCO3, LiCu3(CO3)3, mp-760536, mp-758450",3.3176370673072832,-6.521592633333333,15.0,3.0,0.0,185.5245611571231,370.66470000000004,-97.8238895,-1.316792695833334,0.9338395,0.13777366016666637,11.8,8.63481325796916,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300758997, LiCu3(CO3)3, Li2Cu3(CO3)3, mp-758450, mp-758427",3.3508717752585144,-6.4741862559375,32.0,4.0,0.0,374.24825758549065,755.2113999999999,-207.17396019,-1.4753828407812497,-0.0001087,0.08604436179687447,11.25,8.627716963368698,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300758997, Li2Cu3(CO3)3, LiCuCO3, mp-758427, mp-758997",3.507669455129773,-6.400621703235294,34.0,4.0,0.058499999999999996,364.0906137026449,769.0934,-217.62113791,-1.5835799254411762,2.0,0.07213625941176449,10.764705882352942,8.592263358357748,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300759185, Sb(PO3)4, LiSb(PO3)4, mvc-1868, mp-759185",2.9547852694727914,-6.896461997647059,34.0,3.0,1.46,491.9012510344341,875.295696,-234.47970792,-2.393879036904762,0.0,0.0340691015441168,12.176470588235293,10.141558611607211,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0
"mp-300759234, Li2CuF6, Li3CuF6, mp-759169, mp-759234",3.2617201781590595,-4.058462627222222,18.0,3.0,0.0,194.90190323885784,382.8368384,-73.05232729,-2.2318154813488884,2.0073121,0.0,9.88888888888889,7.187094057242768,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
"mp-300759433, Li2CuF5, Li3CuF5, mp-762326, mp-759433",3.241467186950923,-4.34049355,16.0,3.0,0.5465,176.6546633450635,344.840032,-69.4478968,-2.4630842776187496,2.0000002,0.0057182542708336115,10.0,7.615773105863909,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
"mp-300759534, Bi2(SO4)3, LiBi2(SO4)3, mp-768482, mp-759534",3.927703652260148,-6.045560516470588,34.0,3.0,3.8124000000000002,597.0853904086728,1412.2972,-205.54905756,-1.8721593474816183,0.0,0.010661733529411244,18.235294117647058,23.83899280285707,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0
